,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
6060,Larry Nance Jr.,CLE,H,DET,2019-03-02,L,26,107.5,132.1,-24.5,25.0,1.0,21.4,6.9,15.0,10.2,21.4,71.4,69.8,19.0,97.93,11.1
6061,CJ Miles,MEM,A,DAL,2019-03-02,W,26,123.6,76.4,47.3,21.1,0.0,33.3,0.0,5.4,3.4,0.0,68.8,71.1,13.1,99.94,11.2
6062,Jrue Holiday,NOP,A,DEN,2019-03-02,W,35,116.5,95.1,21.4,21.7,0.83,14.3,0.0,7.7,3.9,17.1,52.2,57.5,32.6,111.04,12.9
6063,DeMarre Carroll,BKN,A,MIA,2019-03-02,L,19,92.1,105.3,-13.2,0.0,0.0,0.0,10.0,19.0,14.6,0.0,43.8,45.0,21.4,93.94,10.4
6064,Channing Frye,CLE,H,DET,2019-03-02,L,21,92.3,137.5,-45.2,25.0,0.0,25.0,0.0,20.0,9.1,0.0,66.7,66.7,13.6,92.62,11.9
6065,Paul Millsap,DEN,H,NOP,2019-03-02,L,36,102.4,113.1,-10.7,8.7,1.0,12.5,0.0,17.5,8.8,12.5,62.5,66.9,15.1,109.85,12.7
6066,Doug McDermott,IND,H,ORL,2019-03-02,L,13,112.0,123.1,-11.1,0.0,0.0,0.0,0.0,8.3,4.5,0.0,75.0,75.0,14.8,95.64,6.1
6067,Jevon Carter,MEM,A,DAL,2019-03-02,W,12,113.0,54.5,58.5,0.0,0.0,0.0,0.0,16.7,11.1,11.1,87.5,88.9,36.0,92.16,57.1
6068,Jordan Bell,GSW,A,PHI,2019-03-02,W,16,115.2,121.2,-6.1,7.7,0.0,33.3,0.0,21.4,10.7,0.0,100.0,79.8,5.9,101.11,6.0
6069,T.J. McConnell,PHI,H,GSW,2019-03-02,L,19,114.6,107.1,7.5,40.0,4.0,33.3,0.0,7.1,3.0,8.3,66.7,72.7,17.8,107.17,15.1
6070,Cheick Diallo,NOP,A,DEN,2019-03-02,W,22,115.1,90.6,24.5,5.6,0.33,7.7,5.3,30.0,20.4,23.1,66.7,66.7,20.7,118.33,16.0
6071,Andre Drummond,DET,A,CLE,2019-03-02,W,26,154.9,101.9,53.0,8.0,2.0,16.7,5.6,30.0,20.8,8.3,60.0,76.3,17.5,96.75,15.2
6072,Reggie Jackson,DET,A,CLE,2019-03-02,W,21,146.5,95.3,51.2,15.4,2.0,13.3,6.7,3.8,4.9,6.7,100.0,101.0,27.1,97.36,24.7
6073,Justise Winslow,MIA,H,BKN,2019-03-02,W,27,120.4,83.9,36.4,30.0,2.0,31.6,8.3,5.7,6.8,15.8,72.2,65.8,21.7,98.32,11.6
6074,De'Anthony Melton,PHX,H,LAL,2019-03-02,W,16,133.3,93.9,39.4,36.4,0.0,44.4,18.2,21.1,20.0,0.0,60.0,60.0,14.7,96.92,20.8
6075,Raymond Felton,OKC,A,SAS,2019-03-02,L,22,122.2,104.3,17.9,6.7,0.0,10.0,0.0,0.0,0.0,0.0,72.2,72.2,18.8,100.4,11.7
6076,Rodney McGruder,MIA,H,BKN,2019-03-02,W,27,109.1,92.7,16.4,13.3,2.0,15.4,3.7,16.7,10.5,7.7,88.9,86.0,17.2,99.06,20.1
6077,Andre Iguodala,GSW,A,PHI,2019-03-02,W,25,101.8,96.4,5.4,22.2,4.0,44.4,0.0,13.3,7.7,11.1,83.3,77.3,8.6,106.53,14.6
6078,Jerian Grant,ORL,A,IND,2019-03-02,W,12,141.7,113.6,28.0,20.0,2.0,28.6,0.0,0.0,0.0,14.3,83.3,90.2,17.9,88.96,13.9
6079,Thon Maker,DET,A,CLE,2019-03-02,W,20,118.2,95.3,22.8,10.5,2.0,28.6,5.3,23.8,15.0,14.3,66.7,64.4,10.0,102.6,11.1
6080,Giannis Antetokounmpo,MIL,A,UTA,2019-03-02,L,32,119.2,94.4,24.7,50.0,2.0,17.0,7.9,26.2,17.5,8.5,61.5,62.6,45.3,108.92,33.8
6081,Ed Davis,BKN,A,MIA,2019-03-02,L,14,85.2,117.9,-32.7,16.7,0.0,33.3,0.0,18.8,10.0,0.0,100.0,100.0,6.9,93.18,9.2
6082,Joe Harris,BKN,A,MIA,2019-03-02,L,26,83.0,134.0,-50.9,0.0,0.0,0.0,0.0,14.3,5.6,26.7,63.6,65.6,24.6,97.85,8.4
6083,Mason Plumlee,DEN,H,NOP,2019-03-02,L,25,98.4,115.9,-17.5,18.8,3.0,27.3,4.0,33.3,18.4,9.1,100.0,101.7,12.3,120.0,17.5
6084,Jonas Valanciunas,MEM,A,DAL,2019-03-02,W,28,119.6,79.3,40.3,26.7,2.0,22.2,0.0,25.6,16.1,11.1,88.9,85.9,23.7,97.22,30.9
6085,Nikola Vucevic,ORL,A,IND,2019-03-02,W,32,119.0,125.0,-6.0,15.8,0.0,12.0,8.3,20.8,13.3,0.0,57.9,61.1,29.3,95.1,17.4
6086,Darren Collison,IND,H,ORL,2019-03-02,L,33,120.9,116.9,4.0,50.0,3.33,35.7,0.0,8.1,4.8,10.7,75.0,78.6,25.7,95.43,16.6
6087,Evan Fournier,ORL,A,IND,2019-03-02,W,35,123.9,127.8,-3.8,28.6,2.67,33.3,0.0,20.8,8.6,12.5,70.8,73.8,20.0,97.13,10.6
6088,Derrick Favors,UTA,H,MIL,2019-03-02,W,32,124.3,82.9,41.4,0.0,0.0,0.0,17.9,30.2,25.4,13.3,83.3,83.6,19.2,106.16,27.8
6089,Khem Birch,ORL,A,IND,2019-03-02,W,16,135.5,103.2,32.3,7.7,0.0,20.0,15.4,8.3,12.0,0.0,100.0,90.2,12.1,93.29,11.2
6090,Luke Kennard,DET,A,CLE,2019-03-02,W,22,124.4,102.3,22.1,9.1,1.0,5.9,5.6,15.4,11.4,5.9,86.7,86.7,32.0,95.85,29.4
6091,Ivan Rabb,MEM,A,DAL,2019-03-02,W,14,89.7,79.3,10.3,0.0,0.0,0.0,0.0,11.1,5.9,25.0,100.0,100.0,11.8,101.98,16.9
6092,Kelly Olynyk,MIA,H,BKN,2019-03-02,W,34,128.6,90.0,38.6,16.0,2.0,20.0,0.0,14.0,8.2,10.0,80.8,84.7,20.5,98.05,18.9
6093,JaVale McGee,LAL,A,PHX,2019-03-02,L,26,121.8,107.4,14.4,0.0,0.0,0.0,9.1,17.2,13.7,0.0,100.0,96.5,17.7,101.52,21.2
6094,Derrick Jones Jr.,MIA,H,BKN,2019-03-02,W,26,111.3,96.2,15.1,0.0,0.0,0.0,0.0,13.3,7.0,0.0,80.0,82.7,16.1,99.38,17.5
6095,Ben Simmons,PHI,H,GSW,2019-03-02,L,41,102.2,114.0,-11.8,47.8,1.22,29.7,4.8,35.1,19.0,24.3,66.7,70.9,25.2,109.59,20.3
6096,Dragan Bender,PHX,H,LAL,2019-03-02,W,17,125.0,108.6,16.4,0.0,0.0,0.0,0.0,20.0,10.3,25.0,83.3,83.3,10.0,100.47,6.9
6097,Jimmy Butler,PHI,H,GSW,2019-03-02,L,37,104.8,102.4,2.4,9.1,1.0,8.0,11.4,11.4,11.4,8.0,37.5,50.4,24.0,109.36,9.2
6098,Marquese Chriss,CLE,H,DET,2019-03-02,L,21,79.1,137.2,-58.1,14.3,0.2,6.3,3.6,18.8,9.1,31.3,37.5,46.1,31.3,99.79,-0.7
6099,Dwyane Wade,MIA,H,BKN,2019-03-02,W,23,100.0,81.3,18.8,30.8,1.0,20.0,8.3,7.4,7.8,20.0,37.5,37.5,30.2,101.33,6.8
6100,Patty Mills,SAS,H,OKC,2019-03-02,W,19,107.3,112.2,-4.9,7.1,1.0,14.3,4.8,0.0,2.6,14.3,20.0,20.0,12.5,106.57,-6.0
6101,Ian Clark,NOP,A,DEN,2019-03-02,W,4,155.6,77.8,77.8,0.0,0.0,0.0,0.0,20.0,12.5,100.0,0.0,0.0,9.1,116.76,-6.7
6102,T.J. Leaf,IND,H,ORL,2019-03-02,L,11,83.3,104.5,-21.2,14.3,0.0,50.0,0.0,16.7,9.5,0.0,0.0,0.0,3.8,98.42,5.1
6103,Kyle Korver,UTA,H,MIL,2019-03-02,W,35,120.5,86.5,34.0,0.0,0.0,0.0,2.7,12.8,8.3,12.5,35.7,35.7,8.8,103.84,5.7
6104,Lonnie Walker IV,SAS,H,OKC,2019-03-02,W,2,16.7,80.0,-63.3,0.0,0.0,0.0,0.0,25.0,14.3,0.0,0.0,0.0,16.7,110.77,0.0
6105,Dion Waiters,MIA,H,BKN,2019-03-02,W,28,133.9,96.4,37.6,25.9,7.0,36.8,0.0,22.9,13.1,5.3,25.0,32.2,18.5,96.7,8.7
6106,JJ Redick,PHI,H,GSW,2019-03-02,L,30,100.0,108.6,-8.6,4.2,0.5,7.7,0.0,10.7,4.9,15.4,22.2,30.4,14.6,112.36,0.0
6107,Khyri Thomas,DET,A,CLE,2019-03-02,W,5,90.9,72.7,18.2,25.0,0.0,50.0,0.0,25.0,9.1,0.0,0.0,0.0,7.7,110.77,0.0
6108,Stanley Johnson,NOP,A,DEN,2019-03-02,W,4,60.0,80.0,-20.0,100.0,0.0,100.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,121.01,24.0
6109,Maxi Kleber,DAL,H,MEM,2019-03-02,L,18,82.4,144.4,-62.1,12.5,1.0,14.3,14.3,8.3,12.5,14.3,0.0,20.5,13.3,92.22,-1.0
6110,LeBron James,LAL,A,PHX,2019-03-02,L,41,116.7,119.3,-2.6,53.3,5.33,37.2,0.0,27.3,12.9,7.0,57.1,56.1,29.0,98.32,18.1
6111,Jonathon Simmons,PHI,H,GSW,2019-03-02,L,16,119.4,105.3,14.2,20.0,3.0,50.0,0.0,13.3,6.9,16.7,0.0,26.6,7.7,110.06,-1.3
6112,Tim Hardaway Jr.,DAL,H,MEM,2019-03-02,L,22,102.4,131.0,-28.6,9.1,1.0,7.7,0.0,6.7,2.6,7.7,40.0,46.0,25.5,93.91,1.2
6113,Terrance Ferguson,OKC,A,SAS,2019-03-02,L,37,89.7,115.2,-25.4,0.0,0.0,0.0,0.0,2.7,1.2,14.3,58.3,58.3,8.0,101.3,0.0
6114,Courtney Lee,DAL,H,MEM,2019-03-02,L,12,58.3,84.0,-25.7,0.0,0.0,0.0,0.0,8.3,3.7,0.0,25.0,25.0,15.4,98.0,2.1
6115,Justin Holiday,MEM,A,DAL,2019-03-02,W,3,57.1,71.4,-14.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,28.6,109.57,-11.8
6116,Treveon Graham,BKN,A,MIA,2019-03-02,L,15,96.9,131.3,-34.4,0.0,0.0,0.0,9.1,10.5,9.8,0.0,40.0,40.0,26.3,101.95,4.9
6117,Cedi Osman,CLE,H,DET,2019-03-02,L,32,98.5,139.4,-40.9,13.3,1.0,14.3,5.4,8.7,6.7,14.3,44.4,50.6,16.9,97.94,3.8
6118,Allen Crabbe,BKN,A,MIA,2019-03-02,L,23,70.8,102.1,-31.3,0.0,0.0,0.0,0.0,19.0,8.0,10.0,16.7,16.7,19.2,100.66,-4.1
6119,Ricky Rubio,UTA,H,MIL,2019-03-02,W,20,78.6,134.1,-55.5,30.0,0.0,27.3,3.6,9.1,6.0,0.0,37.5,37.5,16.7,103.4,9.9
6120,Tyson Chandler,LAL,A,PHX,2019-03-02,L,6,50.0,109.1,-59.1,0.0,0.0,0.0,0.0,25.0,7.7,0.0,0.0,0.0,0.0,100.67,-6.7
6121,Glenn Robinson III,DET,A,CLE,2019-03-02,W,15,103.4,66.7,36.8,0.0,0.0,0.0,6.3,15.0,11.1,0.0,42.9,42.9,21.2,97.77,14.3
6122,Bam Adebayo,MIA,H,BKN,2019-03-02,W,28,122.8,82.5,40.4,24.0,0.0,37.5,16.0,31.6,25.4,0.0,37.5,46.1,15.9,97.02,18.6
6123,Jae Crowder,UTA,H,MIL,2019-03-02,W,32,119.4,102.8,16.7,12.9,4.0,33.3,2.6,11.1,6.7,8.3,28.6,28.6,9.2,108.29,3.5
6124,Caris LeVert,BKN,A,MIA,2019-03-02,L,29,100.0,136.1,-36.1,33.3,6.0,35.3,2.7,3.4,3.0,5.9,33.3,40.5,15.3,99.59,5.4
6125,Ryan Broekhoff,DAL,H,MEM,2019-03-02,L,13,61.5,80.8,-19.2,0.0,0.0,0.0,0.0,25.0,10.7,0.0,20.0,20.0,17.9,99.65,0.0
6126,Pat Connaughton,MIL,A,UTA,2019-03-02,L,36,97.5,124.4,-26.9,13.6,3.0,25.0,6.7,7.5,7.1,8.3,28.6,38.1,9.7,105.6,3.9
6127,Deonte Burton,OKC,A,SAS,2019-03-02,L,2,80.0,16.7,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,33.3,110.77,0.0
6128,Josh Hart,LAL,A,PHX,2019-03-02,L,26,105.8,111.8,-6.0,0.0,0.0,0.0,3.6,8.0,5.7,0.0,58.3,62.1,10.2,96.57,4.5
6129,Zaza Pachulia,DET,A,CLE,2019-03-02,W,9,116.7,112.5,4.2,0.0,0.0,0.0,0.0,9.1,5.3,0.0,0.0,0.0,10.5,88.54,-5.3
6130,Udonis Haslem,MIA,H,BKN,2019-03-02,W,4,66.7,87.5,-20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.32,-18.2
6131,Moritz Wagner,LAL,A,PHX,2019-03-02,L,1,50.0,200.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,25.0,142.22,-11.8
6132,Nerlens Noel,OKC,A,SAS,2019-03-02,L,9,111.8,110.5,1.2,0.0,0.0,0.0,11.1,11.1,11.1,0.0,0.0,53.2,10.5,96.27,9.4
6133,Avery Bradley,MEM,A,DAL,2019-03-02,W,32,130.2,89.1,41.1,21.7,0.0,27.8,4.3,9.1,7.5,0.0,54.2,58.2,19.1,95.06,13.1
6134,Kenrich Williams,NOP,A,DEN,2019-03-02,W,29,106.3,120.3,-14.0,0.0,0.0,0.0,12.5,3.7,8.5,12.5,50.0,50.0,10.5,104.15,4.0
6135,Ersan Ilyasova,MIL,A,UTA,2019-03-02,L,20,121.4,111.6,9.8,0.0,0.0,0.0,12.5,0.0,6.8,0.0,31.3,31.3,16.0,103.52,-4.0
6136,Dante Cunningham,SAS,H,OKC,2019-03-02,W,2,20.0,80.0,-60.0,0.0,0.0,0.0,0.0,25.0,14.3,0.0,0.0,26.6,40.0,118.03,-40.0
6137,Nikola Mirotic,MIL,A,UTA,2019-03-02,L,27,120.3,94.8,25.5,4.2,1.0,11.1,0.0,16.7,8.2,11.1,21.4,21.4,10.8,103.23,2.0
6138,Torrey Craig,DEN,H,NOP,2019-03-02,L,2,150.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.55,0.0
6139,Reggie Bullock Jr.,LAL,A,PHX,2019-03-02,L,19,92.3,142.1,-49.8,15.4,2.0,20.0,0.0,16.7,5.4,10.0,35.7,35.7,17.4,97.61,1.4
6140,Mike Scott,PHI,H,GSW,2019-03-02,L,32,108.3,105.7,2.6,0.0,0.0,0.0,5.9,7.1,6.5,5.9,66.7,69.3,21.0,105.63,10.6
6141,Bruce Brown,DET,A,CLE,2019-03-02,W,27,143.6,105.6,38.1,0.0,0.0,0.0,0.0,19.4,12.0,0.0,20.0,34.0,9.7,96.89,4.9
6142,Justin Jackson,DAL,H,MEM,2019-03-02,L,11,84.0,100.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,41.0,19.2,105.11,3.2
6143,Tyreke Evans,IND,H,ORL,2019-03-02,L,13,103.6,126.9,-23.4,0.0,0.0,0.0,0.0,30.0,15.0,28.6,20.0,27.6,23.3,96.67,-1.6
6144,Spencer Dinwiddie,BKN,A,MIA,2019-03-02,L,25,80.4,104.0,-23.6,36.4,1.33,18.2,0.0,3.7,1.7,13.6,16.7,33.2,32.1,97.94,0.6
6145,Abdel Nader,OKC,A,SAS,2019-03-02,L,25,118.5,107.1,11.4,12.0,0.0,33.3,4.5,13.8,9.8,0.0,16.7,16.7,10.5,106.88,4.4
6146,Jalen Brunson,DAL,H,MEM,2019-03-02,L,28,84.7,105.2,-20.4,15.4,0.0,16.7,5.0,7.7,6.1,0.0,10.0,10.0,14.9,99.11,-3.7
6147,Draymond Green,GSW,A,PHI,2019-03-02,W,35,104.9,104.9,0.0,38.5,3.33,55.6,0.0,23.1,12.9,16.7,50.0,61.5,9.4,111.46,13.4
6148,Alfonzo McKinnie,GSW,A,PHI,2019-03-02,W,7,111.8,122.2,-10.5,16.7,0.0,100.0,0.0,16.7,8.3,0.0,0.0,0.0,0.0,116.4,2.3
6149,Tyler Dorsey,MEM,A,DAL,2019-03-02,W,9,89.5,72.2,17.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,26.6,15.0,95.83,-20.0
6150,Josh Richardson,MIA,H,BKN,2019-03-02,W,35,125.0,86.1,38.9,24.1,0.0,35.0,0.0,11.1,6.2,0.0,41.7,43.6,15.5,99.64,9.5
6151,Marco Belinelli,SAS,H,OKC,2019-03-02,W,16,122.9,128.6,-5.7,7.1,0.0,12.5,0.0,0.0,0.0,0.0,16.7,25.8,16.7,108.15,-2.6
6152,Rudy Gobert,UTA,H,MIL,2019-03-02,W,20,65.1,145.5,-80.3,12.5,1.0,6.7,14.3,17.4,15.5,6.7,22.2,20.0,25.5,106.79,-5.5
6153,Russell Westbrook,OKC,A,SAS,2019-03-02,L,34,94.5,113.5,-19.0,40.0,1.14,22.9,2.5,25.0,12.5,20.0,44.1,47.3,32.9,104.53,11.4
6154,Dirk Nowitzki,DAL,H,MEM,2019-03-02,L,23,81.3,91.8,-10.6,8.3,0.0,8.3,3.6,26.1,13.7,0.0,25.0,32.2,22.0,101.81,4.5
6155,Salah Mejri,DAL,H,MEM,2019-03-02,L,13,61.5,114.8,-53.3,50.0,1.0,28.6,10.0,25.0,15.6,28.6,33.3,33.3,16.7,101.22,11.3
6156,Delon Wright,MEM,A,DAL,2019-03-02,W,25,98.1,90.4,7.7,11.8,0.67,16.7,0.0,16.7,9.5,25.0,28.6,28.6,16.9,99.47,0.7
6157,Jordan Clarkson,CLE,H,DET,2019-03-02,L,23,115.9,145.7,-29.7,25.0,0.0,17.6,8.3,5.9,7.3,0.0,30.8,38.4,28.0,93.1,6.5
6158,Juancho Hernangomez,DEN,H,NOP,2019-03-02,L,12,96.3,103.8,-7.5,10.0,1.0,20.0,0.0,9.1,3.6,20.0,0.0,0.0,12.1,108.41,-6.6
6159,Bruno Caboclo,MEM,A,DAL,2019-03-02,W,35,107.2,94.3,13.0,25.0,6.0,37.5,7.4,21.4,15.9,6.3,50.0,50.7,13.9,96.58,12.9
6160,Joe Ingles,UTA,H,MIL,2019-03-02,W,32,107.1,122.5,-15.4,33.3,2.67,34.8,2.4,5.0,3.7,13.0,58.3,58.3,17.6,106.57,10.3
6161,Devin Harris,DAL,H,MEM,2019-03-02,L,16,70.6,124.2,-53.7,33.3,2.0,20.0,3.6,18.8,9.1,10.0,0.0,22.6,19.5,101.34,-1.1
6162,D.J. Augustin,ORL,A,IND,2019-03-02,W,17,119.4,122.9,-3.4,25.0,0.0,44.4,0.0,15.4,6.9,0.0,20.0,27.6,12.8,98.46,5.4
6163,Mike Conley,MEM,A,DAL,2019-03-02,W,23,106.3,102.0,4.2,13.3,2.0,13.3,0.0,4.0,2.1,6.7,35.0,49.2,25.0,100.71,3.4
6164,Matthew Dellavedova,CLE,H,DET,2019-03-02,L,18,100.0,141.2,-41.2,8.3,1.0,16.7,0.0,5.9,2.8,16.7,0.0,25.8,12.8,94.0,-2.7
6165,D.J. Wilson,MIL,A,UTA,2019-03-02,L,16,83.3,113.5,-30.2,0.0,0.0,0.0,10.5,11.1,10.8,25.0,0.0,0.0,19.0,106.68,-10.8
6166,Hamidou Diallo,OKC,A,SAS,2019-03-02,L,2,80.0,20.0,60.0,0.0,0.0,0.0,0.0,33.3,14.3,0.0,0.0,0.0,16.7,118.03,0.0
6167,Isaiah Thomas,DEN,H,NOP,2019-03-02,L,16,105.6,120.0,-14.4,0.0,0.0,0.0,5.6,0.0,2.9,6.3,35.7,40.3,38.1,107.17,2.2
6168,Duncan Robinson,MIA,H,BKN,2019-03-02,W,6,127.3,109.1,18.2,0.0,0.0,0.0,0.0,12.5,6.7,0.0,75.0,75.0,28.6,91.56,18.5
6169,Ryan Anderson,MIA,H,BKN,2019-03-02,W,4,100.0,100.0,0.0,0.0,0.0,0.0,28.6,16.7,23.1,0.0,0.0,12.9,33.3,97.92,-6.3
6170,Richaun Holmes,PHX,H,LAL,2019-03-02,W,14,112.9,90.3,22.6,0.0,0.0,0.0,0.0,18.2,11.4,0.0,50.0,60.2,9.4,104.21,11.3
6171,Bojan Bogdanovic,IND,H,ORL,2019-03-02,L,31,123.3,130.5,-7.2,16.7,3.0,12.5,0.0,9.4,5.5,4.2,52.9,60.9,33.3,92.48,13.9
6172,Langston Galloway,DET,A,CLE,2019-03-02,W,21,116.3,85.7,30.6,0.0,0.0,0.0,4.8,8.0,6.5,0.0,37.5,45.0,18.8,97.14,4.6
6173,Wesley Matthews,IND,H,ORL,2019-03-02,L,32,116.1,123.8,-7.7,18.2,4.0,28.6,0.0,14.7,8.3,7.1,50.0,61.5,15.4,95.02,7.9
6174,Rajon Rondo,LAL,A,PHX,2019-03-02,L,26,101.8,129.6,-27.8,20.0,2.0,23.5,6.7,10.5,8.2,11.8,10.0,18.4,19.7,101.6,1.8
6175,Jared Dudley,BKN,A,MIA,2019-03-02,L,7,93.8,125.0,-31.3,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,103.78,-3.8
6176,Drew Eubanks,SAS,H,OKC,2019-03-02,W,2,16.7,80.0,-63.3,0.0,0.0,0.0,0.0,25.0,14.3,100.0,0.0,0.0,16.7,110.77,0.0
6177,Isaiah Canaan,MIL,A,UTA,2019-03-02,L,10,57.1,136.8,-79.7,33.3,1.0,20.0,7.1,0.0,4.0,20.0,0.0,0.0,15.4,99.14,-10.8
6178,Rondae Hollis-Jefferson,BKN,A,MIA,2019-03-02,L,12,96.0,132.0,-36.0,0.0,0.0,0.0,6.7,10.0,8.0,0.0,33.3,52.5,17.2,100.0,11.3
6179,Donovan Mitchell,UTA,H,MIL,2019-03-02,W,39,113.8,101.1,12.7,27.3,2.0,12.5,4.2,2.1,3.2,6.3,54.7,60.3,40.4,107.14,19.9
6180,Tyler Johnson,PHX,H,LAL,2019-03-02,W,29,112.9,111.7,1.2,9.5,0.0,22.2,3.8,3.8,3.8,0.0,20.0,44.4,10.4,100.39,2.3
6181,Terrence Ross,ORL,A,IND,2019-03-02,W,27,125.9,111.1,14.8,5.9,0.0,5.3,0.0,13.0,6.0,0.0,55.9,61.3,29.5,95.13,13.2
6182,Collin Sexton,CLE,H,DET,2019-03-02,L,35,89.2,124.7,-35.5,0.0,0.0,0.0,0.0,10.0,4.2,0.0,23.1,42.7,23.5,100.37,2.3
6183,Jonas Jerebko,GSW,A,PHI,2019-03-02,W,4,77.8,125.0,-47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,106.9,-6.3
6184,Quincy Pondexter,SAS,H,OKC,2019-03-02,W,2,20.0,80.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.03,0.0
6185,Shaun Livingston,GSW,A,PHI,2019-03-02,W,16,100.0,125.7,-25.7,0.0,0.0,0.0,0.0,11.1,6.3,50.0,50.0,61.5,10.0,105.84,2.2
6186,DeMarcus Cousins,GSW,A,PHI,2019-03-02,W,29,112.1,113.4,-1.3,0.0,0.0,0.0,7.7,18.8,13.8,4.8,63.3,64.4,30.0,109.19,15.4
6187,Chandler Parsons,MEM,A,DAL,2019-03-02,W,16,131.3,61.3,70.0,15.4,2.0,25.0,0.0,9.1,5.6,12.5,50.0,50.0,16.7,97.75,8.7
6188,Stephen Curry,GSW,A,PHI,2019-03-02,W,36,109.8,106.0,3.7,9.5,1.0,7.1,3.0,7.7,5.6,7.1,54.3,57.6,29.9,110.2,12.1
6189,Kyle Kuzma,LAL,A,PHX,2019-03-02,L,35,118.1,122.2,-4.2,10.0,3.0,18.8,12.5,7.4,10.2,6.3,44.4,53.8,15.9,99.12,5.7
6190,Brandon Ingram,LAL,A,PHX,2019-03-02,L,39,112.3,120.0,-7.7,3.8,0.33,4.0,2.6,17.6,9.7,12.0,57.9,60.2,26.4,98.82,9.7
6191,Quinn Cook,GSW,A,PHI,2019-03-02,W,9,127.8,100.0,27.8,0.0,0.0,0.0,0.0,12.5,6.3,0.0,75.0,75.0,11.1,102.86,5.7
6192,Devin Booker,PHX,H,LAL,2019-03-02,W,40,123.2,106.0,17.1,15.4,1.0,13.3,0.0,10.0,5.5,13.3,44.4,56.9,28.3,99.61,10.8
6193,Jarrett Allen,BKN,A,MIA,2019-03-02,L,18,84.6,118.9,-34.3,0.0,0.0,0.0,4.0,11.1,7.0,0.0,50.0,43.6,15.6,101.15,2.0
6194,Myles Turner,IND,H,ORL,2019-03-02,L,31,126.7,120.0,6.7,4.5,0.33,7.1,4.3,15.2,10.7,21.4,44.4,50.6,20.6,94.07,5.2
6195,Darius Miller,NOP,A,DEN,2019-03-02,W,27,106.3,83.6,22.7,13.6,3.0,30.0,0.0,2.7,1.5,10.0,60.0,74.0,9.9,109.14,7.7
6196,Josh Jackson,PHX,H,LAL,2019-03-02,W,23,125.0,119.1,5.9,14.3,1.0,11.8,0.0,8.0,4.4,11.8,50.0,63.3,30.0,96.57,11.7
6197,Will Barton,DEN,H,NOP,2019-03-02,L,32,101.4,106.8,-5.5,15.0,0.75,16.7,2.8,19.4,11.1,22.2,36.4,36.4,18.1,109.16,5.4
6198,Dāvis Bertāns,SAS,H,OKC,2019-03-02,W,21,147.6,138.1,9.5,0.0,0.0,0.0,0.0,14.3,6.5,0.0,75.0,78.8,8.2,98.1,5.7
6199,D'Angelo Russell,BKN,A,MIA,2019-03-02,L,23,102.1,131.9,-29.8,53.3,8.0,47.1,0.0,4.5,2.0,5.9,62.5,62.5,15.8,97.3,14.2
6200,Derrick White,SAS,H,OKC,2019-03-02,W,30,114.3,88.9,25.4,8.3,1.0,14.3,0.0,21.6,12.5,14.3,65.0,67.0,17.4,102.39,17.5
6201,Tony Snell,MIL,A,UTA,2019-03-02,L,27,87.7,142.9,-55.1,7.1,0.0,16.7,2.6,0.0,1.6,0.0,60.0,60.0,7.1,99.36,2.1
6202,Blake Griffin,DET,A,CLE,2019-03-02,W,26,143.4,103.8,39.6,45.0,3.0,40.9,10.5,16.7,14.3,13.6,70.0,70.0,21.7,95.45,20.9
6203,Jakob Poeltl,SAS,H,OKC,2019-03-02,W,26,125.9,100.0,25.9,3.8,1.0,12.5,27.3,3.1,13.0,12.5,40.0,42.5,11.5,99.53,4.2
6204,Gary Harris,DEN,H,NOP,2019-03-02,L,26,112.3,107.0,5.3,12.5,0.67,14.3,0.0,0.0,0.0,21.4,38.9,42.4,17.9,105.77,1.5
6205,Frank Jackson,NOP,A,DEN,2019-03-02,W,26,106.6,96.7,9.8,10.5,1.0,13.3,0.0,20.0,11.1,13.3,70.0,73.5,19.1,111.61,17.4
6206,Luka Doncic,DAL,H,MEM,2019-03-02,L,26,94.4,118.2,-23.7,25.0,1.0,8.7,0.0,21.1,7.4,8.7,53.6,57.1,33.9,99.72,16.6
6207,Mike Muscala,LAL,A,PHX,2019-03-02,L,7,128.6,100.0,28.6,0.0,0.0,0.0,0.0,20.0,8.3,0.0,50.0,50.0,11.1,100.3,0.0
