,Date,Home,Away,Favorite,Spread,O/U,Attendance,Capacity
780,02/2/2023,CHA,CHI,CHI,-6.5,237.5,20072,20917
781,02/2/2023,NOP,DAL,DAL,-4.5,223.5,19670,19200
782,02/2/2023,GSW,DEN,DEN,-6.5,238.5,19555,19520
783,02/2/2023,LAC,MIL,MIL,-4.5,230.5,17341,17341
784,02/3/2023,CHA,DET,CHA,-1.5,240.5,18007,20332
785,02/3/2023,SAC,IND,SAC,-1.5,235.5,17274,17923
786,02/3/2023,POR,WAS,WAS,-4.5,238.5,20476,20600
787,02/3/2023,PHX,BOS,BOS,-10.5,220.5,19156,19156
788,02/3/2023,TOR,HOU,TOR,-7.5,223.5,16585,18055
789,02/3/2023,ORL,MIN,MIN,-5.5,229.5,17136,18024
790,02/3/2023,PHI,SAS,PHI,-10.5,234.5,15252,18354
791,02/3/2023,ATL,UTA,UTA,-1.5,241.5,18206,18206
792,02/4/2023,WAS,BKN,WAS,-1.5,222.5,17732,17732
793,02/4/2023,PHX,DET,PHX,-4.5,227.5,19788,20332
794,02/4/2023,LAC,NYK,LAC,-2.5,220.5,19812,19763
795,02/4/2023,POR,CHI,CHI,-2.5,234.5,20135,20917
796,02/4/2023,MIA,MIL,MIL,-5.5,223.5,18008,17341
797,02/4/2023,LAL,NOP,NOP,-1.5,233.5,18886,16867
798,02/4/2023,HOU,OKC,OKC,-9.5,231.5,16994,18203
799,02/4/2023,DAL,GSW,GSW,-10.5,226.5,18064,18064
800,02/4/2023,ATL,DEN,DEN,-10.5,228.5,19630,19520
801,02/5/2023,ORL,CHA,CHA,-1.5,236.5,18510,19077
802,02/5/2023,CLE,IND,CLE,-4.5,227.5,17274,17923
803,02/5/2023,PHI,NYK,PHI,-4.5,225.5,17586,19763
804,02/5/2023,TOR,MEM,MEM,-1.5,228.5,17794,18400
805,02/5/2023,DEN,MIN,MIN,-7.5,225.5,17136,18024
806,02/5/2023,SAC,NOP,SAC,-1.5,227.5,17779,16867
807,02/6/2023,BOS,DET,BOS,-9.5,228.5,17933,20332
808,02/6/2023,CLE,WAS,CLE,-3.5,220.5,16744,20600
809,02/6/2023,LAC,BKN,LAC,-8.5,221.5,16981,17732
810,02/6/2023,SAS,CHI,CHI,-9.5,238.5,19291,20917
811,02/6/2023,SAC,HOU,SAC,-6.5,239.5,15405,18055
812,02/6/2023,DAL,UTA,UTA,-9.5,222.5,18206,18206
813,02/6/2023,OKC,GSW,GSW,-3.5,232.5,18064,18064
814,02/6/2023,MIL,POR,MIL,-4.5,241.5,18110,19441
815,02/7/2023,NYK,ORL,ORL,-0.5,224.5,19438,18500
816,02/7/2023,PHX,BKN,PHX,-6.5,224.5,17093,17732
817,02/7/2023,ATL,NOP,NOP,-1.5,237.5,16669,16867
818,02/7/2023,CHI,MEM,MEM,-9.5,232.5,17012,18400
819,02/7/2023,MIN,DEN,DEN,-8.5,232.5,18307,19520
820,02/7/2023,OKC,LAL,LAL,-6.5,240.5,18997,19068
821,02/8/2023,DET,CLE,CLE,-8.5,217.5,19432,19432
822,02/8/2023,CHA,WAS,WAS,-3.5,234.5,16097,20600
823,02/8/2023,PHI,BOS,BOS,-2.5,227.5,19156,19156
824,02/8/2023,IND,MIA,MIA,-6.5,224.5,19600,19600
825,02/8/2023,SAS,TOR,TOR,-10.5,232.5,19800,19800
826,02/8/2023,SAC,HOU,SAC,-8.5,238.5,15881,18055
827,02/8/2023,MIN,UTA,UTA,-8.5,233.5,18206,18206
828,02/8/2023,DAL,LAC,LAC,-8.5,220.5,18377,19068
829,02/8/2023,GSW,POR,POR,-2.5,234.5,18450,19441
830,02/9/2023,DEN,ORL,DEN,-4.5,230.5,18846,18500
831,02/9/2023,PHX,ATL,ATL,-7.5,226.5,17003,16888
832,02/9/2023,CHI,BKN,CHI,-2.5,225.5,16938,17732
833,02/9/2023,MIL,LAL,MIL,-8.5,236.5,18997,19068
834,02/10/2023,SAS,DET,DET,-5.5,234.5,17899,20332
835,02/10/2023,PHX,IND,IND,-2.5,231.5,16522,17923
836,02/10/2023,NYK,PHI,PHI,-6.5,222.5,21057,19746
837,02/10/2023,CHA,BOS,BOS,-10.5,226.5,19156,19156
838,02/10/2023,UTA,TOR,TOR,-8.5,231.5,19800,19800
839,02/10/2023,HOU,MIA,MIA,-11.5,220.5,19600,19600
840,02/10/2023,MIN,MEM,MEM,-6.5,230.5,17794,18400
841,02/10/2023,CLE,NOP,CLE,-2.5,221.5,16398,16867
842,02/10/2023,OKC,POR,POR,-2.5,239.5,19424,19441
843,02/10/2023,DAL,SAC,SAC,-4.5,232.5,18111,17611
844,02/10/2023,MIL,LAC,MIL,-2.5,228.5,16614,19068
845,02/11/2023,PHI,BKN,PHI,-1.5,223.5,17732,17732
846,02/11/2023,DEN,CHA,DEN,-7.5,237.5,19256,19077
847,02/11/2023,MIA,ORL,MIA,-1.5,213.5,18223,18500
848,02/11/2023,IND,WAS,WAS,-6.5,236.5,18387,20600
849,02/11/2023,SAS,ATL,ATL,-13.5,241.5,17875,16888
850,02/11/2023,UTA,NYK,NYK,-5.5,230.5,19339,19763
851,02/11/2023,CHI,CLE,CLE,-6.5,220.5,19432,19432
852,02/11/2023,LAL,GSW,GSW,-5.5,235.5,18064,18064
853,02/11/2023,DAL,SAC,DAL,-1.5,237.5,18111,17611
854,02/12/2023,MEM,BOS,BOS,-3.5,226.5,19156,19156
855,02/12/2023,DET,TOR,TOR,-11.5,225.5,19800,19800
856,02/13/2023,ATL,CHA,ATL,-5.5,241.5,14078,19077
857,02/13/2023,SAS,CLE,CLE,-15.5,225.5,19432,19432
858,02/13/2023,UTA,IND,UTA,-1.5,241.5,15004,17923
859,02/13/2023,HOU,PHI,PHI,-13.5,226.5,19850,19746
860,02/13/2023,DEN,MIA,MIA,-0.5,217.5,19755,19600
861,02/13/2023,BKN,NYK,NYK,-3.5,219.5,19812,19763
862,02/13/2023,ORL,CHI,CHI,-4.5,225.5,20767,20917
863,02/13/2023,NOP,OKC,OKC,-2.5,234.5,14920,18203
864,02/13/2023,MIN,DAL,DAL,-6.5,233.5,20325,19200
865,02/13/2023,WAS,GSW,GSW,-3.5,233.5,18064,18064
866,02/13/2023,LAL,POR,POR,-2.5,239.5,18299,19441
867,02/14/2023,ORL,TOR,TOR,-7.5,220.5,19800,19800
868,02/14/2023,BOS,MIL,MIL,-9.5,225.5,17623,17341
869,02/14/2023,SAC,PHX,PHX,-2.5,234.5,17071,17071
870,02/14/2023,GSW,LAC,LAC,-7.5,229.5,16741,19068
871,02/14/2023,WAS,POR,WAS,-1.5,237.5,18004,19441
872,02/15/2023,SAS,CHA,CHA,-5.5,243.5,14155,19077
873,02/15/2023,CHI,IND,IND,-2.5,228.5,15599,17923
874,02/15/2023,CLE,PHI,PHI,-1.5,217.5,21134,19746
875,02/15/2023,NYK,ATL,ATL,-3.5,234.5,17771,16888
876,02/15/2023,DET,BOS,BOS,-11.5,227.5,19156,19156
877,02/15/2023,MIA,BKN,BKN,-1.5,211.5,17963,17732
878,02/15/2023,UTA,MEM,MEM,-11.5,237.5,16748,18400
879,02/15/2023,HOU,OKC,OKC,-9.5,235.5,14988,18203
880,02/15/2023,DAL,DEN,DEN,-5.5,228.5,19627,19520
881,02/15/2023,NOP,LAL,LAL,-4.5,235.5,18997,19068
882,02/16/2023,MIL,CHI,MIL,-7.5,229.5,20308,20917
883,02/16/2023,WAS,MIN,MIN,-3.5,233.5,17136,18024
884,02/16/2023,LAC,PHX,PHX,-0.5,222.5,17071,17071
885,02/23/2023,DEN,CLE,CLE,-2.5,223.5,19432,19432
886,02/23/2023,BOS,IND,BOS,-7.5,233.5,16125,17923
887,02/23/2023,DET,ORL,ORL,-7.5,229.5,18846,18500
888,02/23/2023,MEM,PHI,PHI,-3.5,232.5,21205,19746
889,02/23/2023,NOP,TOR,TOR,-4.5,227.5,19800,19800
890,02/23/2023,SAS,DAL,DAL,-14.5,239.5,20287,19200
891,02/23/2023,OKC,UTA,UTA,-0.5,239.5,18206,18206
892,02/23/2023,GSW,LAL,LAL,-5.5,238.5,18997,19068
893,02/23/2023,POR,SAC,SAC,-10.5,234.5,18041,17611
894,02/24/2023,NYK,WAS,WAS,-0.5,227.5,20476,20600
895,02/24/2023,CLE,ATL,ATL,-0.5,228.5,18065,16888
896,02/24/2023,MIA,MIL,MIL,-5.5,223.5,17676,17341
897,02/24/2023,CHA,MIN,MIN,-6.5,240.5,17136,18024
898,02/24/2023,OKC,PHX,PHX,-8.5,227.5,17071,17071
899,02/24/2023,BKN,CHI,CHI,-1.5,222.5,21286,20917
900,02/24/2023,HOU,GSW,GSW,-8.5,230.5,18064,18064
901,02/24/2023,SAC,LAC,LAC,-6.5,238.5,19068,19068
902,02/25/2023,TOR,DET,TOR,-7.5,228.5,20190,20332
903,02/25/2023,MIA,CHA,MIA,-5.5,228.5,19109,19077
904,02/25/2023,IND,ORL,ORL,-2.5,230.5,19231,18500
905,02/25/2023,NOP,NYK,NYK,-3.5,223.5,19812,19763
906,02/25/2023,DEN,MEM,MEM,-2.5,235.5,18302,18400
907,02/25/2023,BOS,PHI,PHI,-0.5,225.5,20993,19746
908,02/25/2023,SAS,UTA,UTA,-10.5,240.5,18206,18206
909,02/26/2023,PHX,MIL,MIL,-3.5,231.5,17636,17341
910,02/26/2023,BKN,ATL,ATL,-5.5,233.5,16983,16888
911,02/26/2023,WAS,CHI,CHI,-5.5,223.5,21106,20917
912,02/26/2023,LAL,DAL,DAL,-4.5,237.5,20411,19200
913,02/26/2023,TOR,CLE,CLE,-7.5,218.5,19432,19432
914,02/26/2023,SAC,OKC,SAC,-4.5,239.5,15147,18203
915,02/26/2023,MIN,GSW,GSW,-2.5,236.5,18064,18064
916,02/26/2023,HOU,POR,POR,-9.5,230.5,19215,19441
917,02/26/2023,LAC,DEN,DEN,-4.5,236.5,19689,19520
918,02/27/2023,DET,CHA,CHA,-6.5,234.5,14184,19077
919,02/27/2023,MIA,PHI,PHI,-5.5,217.5,20859,19746
920,02/27/2023,BOS,NYK,BOS,-1.5,224.5,19812,19763
921,02/27/2023,ORL,NOP,NOP,-4.5,228.5,16038,16867
922,02/28/2023,WAS,ATL,ATL,-7.5,233.5,17395,16888
923,02/28/2023,MIL,BKN,MIL,-6.5,231.5,17732,17732
924,02/28/2023,CHI,TOR,TOR,-4.5,219.5,19800,19800
925,02/28/2023,DEN,HOU,DEN,-12.5,232.5,15368,18055
926,02/28/2023,LAL,MEM,MEM,-8.5,230.5,17794,18400
927,02/28/2023,SAC,OKC,SAC,-2.5,231.5,13353,18203
928,02/28/2023,IND,DAL,DAL,-8.5,235.5,20277,19200
929,02/28/2023,SAS,UTA,UTA,-9.5,235.5,18206,18206
930,02/28/2023,POR,GSW,GSW,-4.5,234.5,18064,18064
931,02/28/2023,MIN,LAC,LAC,-6.5,232.5,17022,19068
932,03/1/2023,PHX,CHA,PHX,-10.5,229.5,19137,19077
933,03/1/2023,CHI,DET,CHI,-6.5,222.5,18098,20332
934,03/1/2023,CLE,BOS,BOS,-4.5,218.5,19156,19156
935,03/1/2023,PHI,MIA,MIA,-3.5,215.5,19600,19600
936,03/1/2023,BKN,NYK,NYK,-7.5,223.5,19812,19763
937,03/1/2023,MEM,HOU,MEM,-10.5,231.5,15919,18055
938,03/1/2023,ORL,MIL,MIL,-8.5,228.5,17354,17341
939,03/1/2023,LAL,OKC,OKC,-3.5,229.5,17114,18203
940,03/1/2023,NOP,POR,POR,-3.5,233.5,18566,19441
941,03/2/2023,TOR,WAS,TOR,-1.5,221.5,14643,20600
942,03/2/2023,PHI,DAL,DAL,-2.5,229.5,20002,19200
943,03/2/2023,IND,SAS,IND,-4.5,234.5,14617,18354
944,03/2/2023,LAC,GSW,LAC,-2.5,231.5,18064,18064
945,03/3/2023,ORL,CHA,ORL,-3.5,225.5,16683,19077
946,03/3/2023,POR,ATL,ATL,-6.5,241.5,17521,16888
947,03/3/2023,BKN,BOS,BOS,-10.5,227.5,19156,19156
948,03/3/2023,NYK,MIA,MIA,-1.5,216.5,19600,19600
949,03/3/2023,PHX,CHI,PHX,-3.5,223.5,21169,20917
950,03/3/2023,UTA,OKC,OKC,-0.5,230.5,16538,18203
951,03/3/2023,MEM,DEN,DEN,-5.5,234.5,19641,19520
952,03/3/2023,NOP,GSW,GSW,-5.5,231.5,18064,18064
953,03/3/2023,LAC,SAC,SAC,-6.5,239.5,18111,17611
954,03/3/2023,MIN,LAL,MIN,-1.5,227.5,18997,19068
955,03/4/2023,TOR,WAS,TOR,-2.5,222.5,18174,20600
956,03/4/2023,DET,CLE,CLE,-16.5,220.5,19432,19432
957,03/4/2023,ATL,MIA,MIA,-2.5,227.5,19600,19600
958,03/4/2023,HOU,SAS,HOU,-1.5,230.5,18354,18354
959,03/4/2023,PHI,MIL,MIL,-4.5,232.5,18100,17341
960,03/4/2023,MIN,SAC,SAC,-3.5,237.5,18111,17611
961,03/5/2023,PHX,DAL,PHX,-1.5,233.5,20311,19200
962,03/5/2023,IND,CHI,CHI,-5.5,227.5,21225,20917
963,03/5/2023,GSW,LAL,GSW,-4.5,234.5,18997,19068
964,03/5/2023,CHA,BKN,BKN,-7.5,229.5,17921,17732
965,03/5/2023,POR,ORL,ORL,-2.5,231.5,18846,18500
966,03/5/2023,SAS,HOU,HOU,-4.5,232.5,16721,18055
967,03/5/2023,UTA,OKC,OKC,-6.5,236.5,14778,18203
968,03/5/2023,NYK,BOS,BOS,-6.5,225.5,19156,19156
969,03/5/2023,MEM,LAC,LAC,-7.5,228.5,19068,19068
970,03/6/2023,BOS,CLE,CLE,-7.5,219.5,19432,19432
971,03/6/2023,PHI,IND,PHI,-6.5,233.5,15008,17923
972,03/5/2023,MIL,WAS,MIL,-5.5,229.5,18746,20600
973,03/6/2023,ATL,MIA,MIA,-2.5,229.5,19600,19600
974,03/6/2023,TOR,DEN,DEN,-6.5,228.5,19520,19520
975,03/6/2023,NOP,SAC,SAC,-4.5,234.5,17708,17611
976,03/6/2023,POR,DET,POR,-4.5,230.5,16989,20332
977,03/7/2023,MIL,ORL,MIL,-2.5,228.5,16110,18500
978,03/7/2023,CHA,NYK,NYK,-9.5,225.5,19812,19763
979,03/7/2023,PHI,MIN,MIN,-3.5,228.5,17136,18024
980,03/7/2023,BKN,HOU,BKN,-6.5,230.5,14833,18055
981,03/7/2023,GSW,OKC,GSW,-4.5,243.5,16142,18203
982,03/7/2023,UTA,DAL,DAL,-10.5,235.5,20277,19200
983,03/7/2023,MEM,LAL,MEM,-1.5,225.5,18997,19068
984,03/8/2023,ATL,WAS,ATL,-3.5,237.5,15087,20600
985,03/8/2023,POR,BOS,BOS,-9.5,230.5,19156,19156
986,03/8/2023,CLE,MIA,CLE,-1.5,215.5,19600,19600
987,03/8/2023,DAL,NOP,DAL,-2.5,233.5,17473,16867
988,03/8/2023,CHI,DEN,DEN,-8.5,225.5,19896,19520
989,03/8/2023,OKC,PHX,PHX,-11.5,232.5,17071,17071
990,03/8/2023,TOR,LAC,LAC,-2.5,229.5,17397,19068
991,03/9/2023,CHA,DET,CHA,-3.5,225.5,17121,20332
992,03/9/2023,HOU,IND,IND,-9.5,236.5,16027,17923
993,03/9/2023,UTA,ORL,ORL,-4.5,233.5,16552,18500
994,03/9/2023,BKN,MIL,MIL,-9.5,233.5,17341,17341
995,03/9/2023,GSW,MEM,GSW,-2.5,236.5,17794,18400
996,03/9/2023,NYK,SAC,SAC,-0.5,241.5,18068,17611
997,03/10/2023,POR,PHI,PHI,-8.5,234.5,21001,19746
998,03/10/2023,ATL,WAS,ATL,-1.5,237.5,18161,20600
999,03/10/2023,CLE,MIA,MIA,-2.5,211.5,19757,19600
1000,03/10/2023,BKN,MIN,MIN,-4.5,226.5,17136,18024
1001,03/10/2023,DEN,SAS,DEN,-12.5,237.5,18354,18354
1002,03/10/2023,TOR,LAL,TOR,-2.5,224.5,18322,19068
1003,03/11/2023,NYK,LAC,LAC,-5.5,227.5,19068,19068
1004,03/11/2023,UTA,CHA,UTA,-1.5,228.5,17221,19077
1005,03/11/2023,IND,DET,IND,-3.5,229.5,20190,20332
1006,03/11/2023,MIA,ORL,MIA,-3.5,222.5,17347,18500
1007,03/11/2023,BOS,ATL,BOS,-4.5,238.5,17884,16888
1008,03/11/2023,CHI,HOU,CHI,-6.5,223.5,18055,18055
1009,03/11/2023,DAL,MEM,MEM,-7.5,221.5,17794,18400
1010,03/11/2023,OKC,NOP,NOP,-1.5,232.5,17606,16867
1011,03/11/2023,MIL,GSW,GSW,-3.5,240.5,18064,18064
1012,03/11/2023,SAC,PHX,PHX,-3.5,239.5,17071,17071
1013,03/12/2023,BKN,DEN,DEN,-9.5,229.5,19739,19520
1014,03/12/2023,CLE,CHA,CLE,-9.5,220.5,17342,19077
1015,03/12/2023,WAS,PHI,PHI,-7.5,227.5,21220,19746
1016,03/12/2023,POR,NOP,NOP,-2.5,222.5,16676,16867
1017,03/12/2023,OKC,SAS,OKC,-3.5,236.5,17314,18354
1018,03/12/2023,NYK,LAL,LAL,-2.5,226.5,18997,19068
1019,03/13/2023,IND,DET,IND,-4.5,226.5,18313,20332
1020,03/13/2023,MIN,ATL,ATL,-5.5,241.5,17799,16888
1021,03/13/2023,UTA,MIA,MIA,-7.5,225.5,19721,19600
1022,03/13/2023,MEM,DAL,MEM,-4.5,220.5,20303,19200
1023,03/13/2023,BOS,HOU,BOS,-13.5,231.5,18055,18055
1024,03/13/2023,PHX,GSW,GSW,-4.5,235.5,18064,18064
1025,03/13/2023,MIL,SAC,MIL,-3.5,246.5,18111,17611
1026,03/14/2023,CLE,CHA,CLE,-5.5,218.5,14690,19077
1027,03/14/2023,DET,WAS,WAS,-12.5,221.5,15279,20600
1028,03/14/2023,DEN,TOR,DEN,-1.5,228.5,19800,19800
1029,03/14/2023,LAL,NOP,NOP,-1.5,228.5,18625,16867
1030,03/14/2023,BKN,OKC,OKC,-1.5,232.5,16976,18203
1031,03/14/2023,ORL,SAS,ORL,-6.5,232.5,13708,18354
1032,03/14/2023,MIL,PHX,MIL,-1.5,231.5,17071,17071
1033,03/14/2023,NYK,POR,NYK,-3.5,229.5,19488,19441
1034,03/15/2023,PHI,CLE,PHI,-2.5,222.5,19432,19432
1035,03/15/2023,MEM,MIA,MIA,-4.5,219.5,19794,19600
1036,03/15/2023,SAC,CHI,SAC,-1.5,237.5,21886,20917
1037,03/15/2023,LAL,HOU,LAL,-2.5,233.5,18055,18055
1038,03/15/2023,BOS,MIN,BOS,-4.5,231.5,17136,18024
1039,03/15/2023,DAL,SAS,DAL,-3.5,226.5,18354,18354
1040,03/15/2023,GSW,LAC,LAC,-3.5,237.5,19068,19068
1041,03/16/2023,DEN,DET,DEN,-14.5,230.5,17987,20332
1042,03/16/2023,SAC,BKN,BKN,-3.5,237.5,18172,17732
1043,03/16/2023,OKC,TOR,TOR,-6.5,230.5,19800,19800
1044,03/16/2023,IND,MIL,MIL,-11.5,236.5,17797,17341
1045,03/16/2023,ORL,PHX,PHX,-7.5,228.5,17071,17071
1046,03/17/2023,PHI,CHA,PHI,-10.5,228.5,19096,19077
1047,03/17/2023,GSW,ATL,ATL,-3.5,247.5,18201,16888
1048,03/17/2023,WAS,CLE,CLE,-4.5,220.5,19432,19432
1049,03/17/2023,MIN,CHI,CHI,-2.5,221.5,20109,20917
1050,03/17/2023,NOP,HOU,NOP,-5.5,228.5,15841,18055
1051,03/17/2023,MEM,SAS,MEM,-8.5,234.5,15221,18354
1052,03/17/2023,BOS,POR,BOS,-6.5,234.5,19393,19441
1053,03/17/2023,DAL,LAL,LAL,-3.5,231.5,18997,19068
1054,03/18/2023,DEN,NYK,NYK,-0.5,231.5,19812,19763
1055,03/18/2023,ORL,LAC,LAC,-5.5,231.5,17533,19068
1056,03/18/2023,PHI,IND,PHI,-5.5,230.5,17274,17923
1057,03/18/2023,MIN,TOR,TOR,-9.5,222.5,19800,19800
1058,03/18/2023,SAC,WAS,SAC,-4.5,234.5,18529,20600
1059,03/18/2023,MIA,CHI,MIA,-2.5,216.5,20094,20917
1060,03/18/2023,GSW,MEM,MEM,-0.5,235.5,18396,18400
1061,03/18/2023,BOS,UTA,BOS,-4.5,233.5,18206,18206
1062,03/19/2023,DEN,BKN,DEN,-3.5,228.5,18235,17732
1063,03/19/2023,PHX,OKC,OKC,-1.5,234.5,17897,18203
1064,03/19/2023,ATL,SAS,ATL,-9.5,245.5,16311,18354
1065,03/19/2023,MIA,DET,MIA,-10.5,218.5,20190,20332
1066,03/19/2023,NOP,HOU,NOP,-5.5,226.5,14209,18055
1067,03/19/2023,TOR,MIL,MIL,-7.5,234.5,17341,17341
1068,03/19/2023,LAC,POR,LAC,-4.5,236.5,18714,19441
1069,03/19/2023,ORL,LAL,LAL,-6.5,230.5,18997,19068
1070,03/20/2023,IND,CHA,IND,-1.5,234.5,12449,19077
1071,03/20/2023,CHI,PHI,PHI,-7.5,226.5,21145,19746
1072,03/20/2023,MIN,NYK,NYK,-9.5,228.5,19812,19763
1073,03/20/2023,GSW,HOU,GSW,-11.5,234.5,16116,18055
1074,03/20/2023,DAL,MEM,MEM,-4.5,226.5,17794,18400
1075,03/20/2023,SAC,UTA,SAC,-6.5,239.5,18206,18206
1076,03/21/2023,WAS,ORL,ORL,-1.5,223.5,16096,18500
1077,03/21/2023,DET,ATL,ATL,-13.5,237.5,17129,16888
1078,03/21/2023,CLE,BKN,CLE,-3.5,218.5,17732,17732
1079,03/21/2023,SAS,NOP,NOP,-13.5,230.5,15466,16867
1080,03/21/2023,BOS,SAC,BOS,-5.5,238.5,18111,17611
1081,03/21/2023,OKC,LAC,LAC,-6.5,237.5,19068,19068
1082,03/22/2023,DEN,WAS,DEN,-8.5,224.5,16508,20600
1083,03/22/2023,NYK,MIA,MIA,-2.5,222.5,19863,19600
1084,03/22/2023,IND,TOR,TOR,-8.5,231.5,19800,19800
1085,03/22/2023,GSW,DAL,GSW,-3.5,237.5,20377,19200
1086,03/22/2023,PHI,CHI,PHI,-1.5,220.5,20946,20917
1087,03/22/2023,HOU,MEM,MEM,-12.5,232.5,17794,18400
1088,03/22/2023,SAS,MIL,MIL,-18.5,237.5,17756,17341
1089,03/22/2023,ATL,MIN,MIN,-3.5,241.5,17136,18024
1090,03/22/2023,POR,UTA,UTA,-5.5,235.5,[],[]
1091,03/22/2023,PHX,LAL,LAL,-1.5,227.5,18435,19068
1092,03/23/2023,NYK,ORL,NYK,-2.5,225.5,17607,18500
1093,03/23/2023,CLE,BKN,CLE,-3.5,219.5,17732,17732
1094,03/23/2023,CHA,NOP,NOP,-9.5,225.5,15749,16867
1095,03/23/2023,OKC,LAC,LAC,-4.5,231.5,17307,19068
1096,03/24/2023,IND,BOS,BOS,-10.5,236.5,19156,19156
1097,03/24/2023,SAS,WAS,WAS,-8.5,228.5,17004,20600
1098,03/24/2023,DET,TOR,TOR,-13.5,224.5,19800,19800
1099,03/24/2023,HOU,MEM,MEM,-12.5,234.5,17851,18400
1100,03/24/2023,CHA,DAL,DAL,-16.5,228.5,20347,19200
1101,03/24/2023,MIL,UTA,MIL,-9.5,235.5,18206,18206
1102,03/24/2023,PHI,GSW,GSW,-4.5,233.5,18064,18064
1103,03/24/2023,CHI,POR,CHI,-6.5,219.5,19393,19441
1104,03/24/2023,PHX,SAC,SAC,-4.5,238.5,18151,17611
1105,03/24/2023,OKC,LAL,LAL,-3.5,231.5,18997,19068
1106,03/25/2023,IND,ATL,ATL,-9.5,248.5,17699,16888
1107,03/25/2023,BKN,MIA,MIA,-5.5,221.5,19680,19600
1108,03/25/2023,MIL,DEN,DEN,-3.5,237.5,19919,19520
1109,03/25/2023,PHI,PHX,PHX,-1.5,224.5,17071,17071
1110,03/25/2023,UTA,SAC,SAC,-9.5,234.5,18151,17611
1111,03/25/2023,NOP,LAC,LAC,-5.5,224.5,17702,19068
1112,03/26/2023,DAL,CHA,DAL,-12.5,230.5,19264,19077
1113,03/26/2023,CHI,LAL,LAL,-5.5,223.5,18997,19068
1114,03/26/2023,MEM,ATL,MEM,-2.5,247.5,18056,16888
1115,03/26/2023,SAS,BOS,BOS,-17.5,232.5,19156,19156
1116,03/26/2023,HOU,CLE,CLE,-13.5,228.5,19432,19432
1117,03/26/2023,BKN,ORL,ORL,-1.5,225.5,17862,18500
1118,03/26/2023,WAS,TOR,TOR,-9.5,219.5,19800,19800
1119,03/26/2023,OKC,POR,OKC,-10.5,232.5,18626,19441
1120,03/26/2023,MIN,GSW,GSW,-5.5,241.5,18064,18064
1121,03/27/2023,MIL,DET,MIL,-11.5,226.5,21090,20332
1122,03/27/2023,DAL,IND,DAL,-7.5,237.5,17022,17923
1123,03/27/2023,HOU,NYK,NYK,-12.5,229.5,19812,19763
1124,03/27/2023,PHX,UTA,PHX,-4.5,234.5,18206,18206
1125,03/27/2023,PHI,DEN,DEN,-9.5,227.5,19781,19520
1126,03/27/2023,NOP,POR,NOP,-11.5,227.5,17943,19441
1127,03/27/2023,MIN,SAC,SAC,-5.5,240.5,18151,17611
1128,03/27/2023,CHI,LAC,LAC,-4.5,220.5,19068,19068
1129,03/28/2023,BOS,WAS,BOS,-10.5,222.5,20476,20600
1130,03/28/2023,CLE,ATL,ATL,-3.5,239.5,17748,16888
1131,03/28/2023,MIA,TOR,TOR,-5.5,218.5,19800,19800
1132,03/28/2023,ORL,MEM,MEM,-6.5,229.5,16507,18400
1133,03/28/2023,CHA,OKC,OKC,-9.5,226.5,15428,18203
1134,03/28/2023,NOP,GSW,GSW,-8.5,234.5,18064,18064
1135,03/29/2023,MIL,IND,MIL,-12.5,236.5,16524,17923
1136,03/29/2023,HOU,BKN,BKN,-10.5,231.5,17074,17732
1137,03/29/2023,MIA,NYK,NYK,-5.5,225.5,19812,19763
1138,03/29/2023,DAL,PHI,PHI,-5.5,232.5,20583,19746
1139,03/29/2023,LAL,CHI,LAL,-3.5,228.5,21739,20917
1140,03/29/2023,LAC,MEM,MEM,-1.5,231.5,16775,18400
1141,03/29/2023,DET,OKC,OKC,-9.5,227.5,15047,18203
1142,03/29/2023,UTA,SAS,UTA,-2.5,234.5,18354,18354
1143,03/29/2023,MIN,PHX,PHX,-5.5,232.5,17071,17071
1144,03/29/2023,SAC,POR,SAC,-14.5,235.5,18550,19441
1145,03/30/2023,BOS,MIL,MIL,-2.5,237.5,18073,17341
1146,03/30/2023,NOP,DEN,DEN,-0.5,224.5,19728,19520
1147,03/31/2023,CHI,CHA,CHI,-11.5,223.5,18768,19077
1148,03/31/2023,OKC,IND,OKC,-5.5,243.5,16506,17923
1149,03/31/2023,TOR,PHI,PHI,-3.5,223.5,20993,19746
1150,03/31/2023,ORL,WAS,ORL,-5.5,224.5,16411,20600
1151,03/31/2023,UTA,BOS,BOS,-13.5,232.5,19156,19156
1152,03/31/2023,ATL,BKN,ATL,-1.5,240.5,17849,17732
1153,03/31/2023,NYK,CLE,CLE,-3.5,220.5,19432,19432
1154,03/31/2023,DET,HOU,HOU,-6.5,228.5,15844,18055
1155,03/31/2023,LAC,MEM,MEM,-5.5,236.5,16376,18400
1156,03/31/2023,LAL,MIN,LAL,-1.5,232.5,18978,18024
1157,03/31/2023,SAS,GSW,GSW,-17.5,241.5,18064,18064
1158,03/31/2023,SAC,POR,SAC,-14.5,230.5,18389,19441
1159,03/31/2023,DEN,PHX,PHX,-12.5,224.5,17071,17071
1160,04/1/2023,DAL,MIA,DAL,-2.5,224.5,20011,19600
1161,04/1/2023,LAC,NOP,NOP,-4.5,227.5,18399,16867
1162,04/2/2023,TOR,CHA,TOR,-15.5,218.5,16052,19077
1163,04/2/2023,UTA,BKN,BKN,-7.5,230.5,17732,17732
1164,04/2/2023,MEM,CHI,CHI,-0.5,227.5,20944,20917
