,Date,Player,Injury,Status
3531,Jan 31 5:30 PM,Jordan Goodwin,G League - Two-Way,Available
3532,Jan 31 5:30 PM,Yuta Watanabe,Back Tightness,Probable
3533,Jan 31 5:30 PM,Robert Williams,Left Ankle Sprain,Questionable
3534,"Jan 31, 4:30 PM",Hamidou Diallo,Non-COVID Illness,Probable
3535,"Jan 31, 3:30 PM",Wendell Carter Jr,Right Plantar Fascia Strain,Questionable
3536,"Jan 31, 2:30 PM",Joel Embiid,Left Foot Soreness,Questionable
3537,"Jan 31, 2:30 PM",Jaden Springer,G League - On Assignment,Out
3538,Jan 31 1:30 PM,LeBron James,Left Ankle Soreness,Questionable
3539,Jan 31 1:30 PM,Anthony Davis,Right Foot Stress injury,Probable
3540,Jan 31 1:30 PM,Patrick Beverley,Left Knee Soreness,Out
3541,Jan 31 12:30 PM,Jimmy Butler,Right Quadriceps Contusion,Available
3542,Jan 31 11:30 AM,Theo Maledon,G League - Two-Way,Out
3543,Jan 31 11:30 AM,James Bouknight,G League - On Assignment,Out
3544,Jan 31 11:30 AM,Kai Jones,G League - On Assignment,Out
3545,Jan 31 11:30 AM,AJ Green,G League - Two-Way,Out
3546,"Jan 30, 9:30 PM",Trae Young,Right Ankle Soreness,Out
3547,"Jan 30, 9:30 PM",Jusuf Nurkic,Left Calf Soreness,Available
3548,"Jan 30, 9:30 PM",Josh Hart,Right Hamstring Tightness,Available
3549,"Jan 30, 8:30 PM",Dalano Banton,Right Hip Pointer,Available
3550,"Jan 30, 7:30 PM",Luka Doncic,Left Ankle Sprain,Available
3551,"Jan 30, 7:30 PM",Joel Embiid,Left Foot Soreness,Available
3552,"Jan 30, 7:30 PM",Rudy Gobert,Right Groin Soreness,Available
3553,"Jan 30, 7:30 PM",Taurean Prince,Left Ankle Sprain,Available
3554,"Jan 30, 7:30 PM",Paul George,Right Knee Soreness,Available
3555,"Jan 30, 7:30 PM",Reggie Jackson,Right Achilles Sore,Questionable
3556,"Jan 30, 7:30 PM",Kawhi Leonard,Right Knee Injury Management,Available
3557,"Jan 30, 7:30 PM",Robert Covington,Personal Reasons,Questionable
3558,"Jan 30, 7:30 PM",Marcus Morris,Rib Contusion,Questionable
3559,"Jan 30, 7:30 PM",Daniel Gafford,Non-COVID Illness,Out
3560,"Jan 30, 7:30 PM",Josh Richardson,Left Knee Soreness,Out
3561,"Jan 30, 7:30 PM",Lonnie Walker IV,Left Knee Tendinitis,Available
3562,Jan 30 6:30 PM,CJ McCollum,Right Thumb Sprain,Available
3563,Jan 30 6:30 PM,Brandon Ingram,Left Great Toe Injury Recovery,Available
3564,Jan 30 6:30 PM,Dereon Seabron,G League - Two-Way,Out
3565,Jan 30 5:30 PM,Giannis Antetokounmpo,Right Knee Soreness,Probable
3566,Jan 30 5:30 PM,MarJon Beauchamp,Right Patella Tendinitis,Probable
3567,Jan 30 5:30 PM,AJ Green,G League - Two-Way,Available
3568,Jan 30 5:30 PM,Jimmy Butler,Right Quadriceps Contusion,Questionable
3569,Jan 30 5:30 PM,Gabe Vincent,Right Ankle Inflammation,Questionable
3570,Jan 30 5:30 PM,Kevin Love,Low Back Spasms,Probable
3571,Jan 30 5:30 PM,Mamadi Diakite,G League - Two-Way,Available
3572,Jan 30 5:30 PM,Isaiah Mobley,G League - Two-Way,Available
3573,Jan 30 5:30 PM,Ben Simmons,Left Knee Soreness,Out
3574,Jan 30 5:30 PM,TJ Warren,Left Shin Contusion,Out
3575,Jan 30 5:30 PM,Malcolm Hill,G League - Two-Way,Available
3576,Jan 30 5:30 PM,Derrick Jones Jr,Left Ankle Sprain,Probable
3577,Jan 30 5:30 PM,Marko Simonovic,Right Cervical Strain,Probable
3578,Jan 30 4:30 PM,Jamal Murray,Left Knee Injury Management,Questionable
3579,Jan 30 4:30 PM,Hamidou Diallo,Non-COVID Illness,Out
3580,"Jan 30, 1:30 PM",Romeo Langford,Left Adductor Tightness,Out
3581,"Jan 30, 12:30 PM",Daniel Gafford,Non-COVID Illness,Questionable
3582,"Jan 30, 12:30 PM",Luka Garza,G League - Two-Way,Available
3583,"Jan 30, 12:30 PM",Matt Ryan,G League - Two-Way,Available
3584,"Jan 30, 12:30 PM",Josh Minott,G League - On Assignment,Available
3585,"Jan 30, 12:30 PM",Wendell Moore,G League - On Assignment,Available
3586,"Jan 29, 8:30 PM",Trae Young,Right Ankle Soreness,Questionable
3587,"Jan 29, 8:30 PM",Trent Forrest,G League - Two-Way,Available
3588,"Jan 29, 8:30 PM",Vit Krejci,G League - On Assignment,Available
3589,"Jan 29, 8:30 PM",Donovan Williams,G League - Two-Way,Out
3590,"Jan 29, 8:30 PM",Jusuf Nurkic,Left Calf Soreness,Questionable
3591,"Jan 29, 8:30 PM",Josh Hart,Right Hamstring Tightness,Questionable
3592,Jan 29 6:30 PM,Luka Doncic,Left Ankle Sprain,Questionable
3593,Jan 29 6:30 PM,Giannis Antetokounmpo,Right Knee Soreness,Available
3594,Jan 29 6:30 PM,MarJon Beauchamp,Right Patella Tendinitis,Available
3595,Jan 29 6:30 PM,Donovan Mitchell,Left Groin Strain,Available
3596,Jan 29 6:30 PM,Kevin Love,Low Back Spasms,Out
3597,Jan 29 6:30 PM,Rudy Gobert,Right Groin Soreness,Questionable
3598,Jan 29 6:30 PM,Taurean Prince,Left Ankle Sprain,Questionable
3599,Jan 29 6:30 PM,Luka Garza,G League - Two-Way,Out
3600,Jan 29 6:30 PM,Josh Minott,G League - On Assignment,Out
3601,Jan 29 6:30 PM,Wendell Moore,G League - On Assignment,Out
3602,"Jan 29, 5:30 PM",Desmond Bane,Right Knee Soreness,Out
3603,"Jan 29, 5:30 PM",Danny Green,Left Knee Surgery Recovery,Out
3604,"Jan 29, 5:30 PM",Andrew Wiggins,Non-COVID Illness,Available
3605,"Jan 29, 5:30 PM",Reggie Jackson,Sore Right Achilles,Out
3606,"Jan 29, 5:30 PM",Luke Kennard,Right Calf Injury Management,Available
3607,"Jan 29, 5:30 PM",Moses Brown,G League - Two-Way,Available
3608,"Jan 29, 5:30 PM",Marcus Morris,Rib Contusion,Out
3609,"Jan 29, 5:30 PM",Ben Simmons,Left Knee Soreness,Questionable
3610,"Jan 29, 5:30 PM",Kessler Edwards,G League - On Assignment,Out
3611,"Jan 29, 5:30 PM",TJ Warren,Left Shin Contusion,Doubtful
3612,"Jan 29, 5:30 PM",David Duke,G League - Two-Way,Out
3613,"Jan 29, 5:30 PM",Dalano Banton,Right Hip Pointer,Questionable
3614,"Jan 29, 5:30 PM",Mamadi Diakite,G League - Two-Way,Out
3615,"Jan 29, 5:30 PM",Isaiah Mobley,G League - Two-Way,Out
3616,"Jan 29, 5:30 PM",Trevelin Queen,G League - Two-Way,Available
3617,"Jan 29, 4:30 PM",LeBron James,Left Ankle Soreness,Out
3618,"Jan 29, 4:30 PM",Anthony Davis,Right Foot Stress Injury,Out
3619,"Jan 29, 4:30 PM",Lonnie Walker IV,Left Knee Tendinitis,Probable
3620,"Jan 29, 4:30 PM",Kristaps Porzingis,Sprained Left Ankle,Available
3621,"Jan 29, 4:30 PM",Josh Richardson,Left Knee Soreness,Probable
3622,"Jan 29, 4:30 PM",Romeo Langford,Left Adductor Tightness,Questionable
