,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,Plusminus
272,Kentavious Caldwell-Pope,DEN,2022-2023,69,68.11594202898551,31.753623188405797,11.057971014492754,0.34824281150159747,3.9420289855072466,8.347826086956522,47.22222222222222,1.8405797101449275,4.246376811594203,43.344709897610926,1.3333333333333333,1.5942028985507246,83.63636363636363,0.4492753623188406,2.260869565217391,2.710144927536232,2.4782608695652173,1.463768115942029,0.4492753623188406,1.1304347826086956,1.9565217391304348,513
273,Pascal Siakam,TOR,2022-2023,62,48.38709677419355,37.45161290322581,24.080645161290324,0.6429801894918173,8.758064516129032,18.596774193548388,47.09453599306158,1.3870967741935485,4.112903225806452,33.72549019607843,5.17741935483871,6.774193548387097,76.42857142857142,1.8548387096774193,5.919354838709677,7.774193548387097,5.935483870967742,0.8548387096774194,0.5161290322580645,2.4838709677419355,3.2580645161290325,106
274,Cameron Payne,PHX,2022-2023,39,53.84615384615385,21.512820512820515,10.974358974358974,0.5101311084624554,4.153846153846154,9.974358974358974,41.645244215938305,1.564102564102564,4.230769230769231,36.96969696969697,1.1025641025641026,1.4615384615384615,75.43859649122807,0.3076923076923077,2.0256410256410255,2.3333333333333335,4.6923076923076925,0.7692307692307693,0.15384615384615385,1.8974358974358974,1.8717948717948718,24
275,Brook Lopez,MIL,2022-2023,69,72.46376811594203,30.666666666666668,15.623188405797102,0.5094517958412098,6.0,11.521739130434783,52.075471698113205,1.855072463768116,4.913043478260869,37.75811209439528,1.7681159420289856,2.3043478260869565,76.72955974842768,1.9710144927536233,4.72463768115942,6.695652173913044,1.318840579710145,0.5072463768115942,2.4927536231884058,1.4057971014492754,2.536231884057971,281
276,Pat Connaughton,MIL,2022-2023,53,69.81132075471697,24.58490566037736,7.90566037735849,0.3215656178050652,2.7735849056603774,7.188679245283019,38.582677165354326,1.849056603773585,5.509433962264151,33.56164383561644,0.5094339622641509,0.7735849056603774,65.85365853658537,0.7735849056603774,3.981132075471698,4.754716981132075,1.3018867924528301,0.6792452830188679,0.16981132075471697,0.5471698113207547,1.0754716981132075,135
277,Dejounte Murray,ATL,2022-2023,66,50.0,36.45454545454545,20.484848484848484,0.5619285120532004,8.272727272727273,18.0,45.95959595959596,1.9090909090909092,5.424242424242424,35.19553072625698,2.0303030303030303,2.4545454545454546,82.71604938271605,0.7272727272727273,4.696969696969697,5.424242424242424,6.03030303030303,1.5303030303030303,0.2727272727272727,2.196969696969697,1.4545454545454546,-68
278,Alperen Sengun,HOU,2022-2023,65,21.53846153846154,28.49230769230769,14.646153846153846,0.5140388768898488,5.815384615384615,10.538461538461538,55.18248175182482,0.23076923076923078,0.7230769230769231,31.914893617021278,2.7846153846153845,3.8,73.27935222672065,3.169230769230769,5.584615384615384,8.753846153846155,3.8461538461538463,0.8769230769230769,0.9230769230769231,2.476923076923077,3.4,-243
279,Terrence Ross,PHX,2022-2023,52,38.46153846153847,21.634615384615383,8.26923076923077,0.38222222222222224,3.1538461538461537,7.230769230769231,43.61702127659575,1.5384615384615385,4.019230769230769,38.27751196172249,0.4230769230769231,0.5576923076923077,75.86206896551724,0.28846153846153844,1.8461538461538463,2.1346153846153846,1.3461538461538463,0.6346153846153846,0.15384615384615385,0.7884615384615384,1.5576923076923077,-70
280,Josh Okogie,PHX,2022-2023,61,50.81967213114754,17.57377049180328,7.229508196721311,0.41138059701492535,2.262295081967213,5.622950819672131,40.2332361516035,0.8852459016393442,2.6721311475409837,33.12883435582822,1.819672131147541,2.4918032786885247,73.02631578947368,1.5245901639344261,1.819672131147541,3.3442622950819674,1.3278688524590163,0.7868852459016393,0.45901639344262296,0.9344262295081968,1.5573770491803278,110
281,Jimmy Butler,MIA,2022-2023,58,53.44827586206896,33.293103448275865,22.67241379310345,0.6809943034697048,7.362068965517241,13.89655172413793,52.977667493796524,0.5344827586206896,1.603448275862069,33.33333333333333,7.413793103448276,8.689655172413794,85.31746031746032,2.3793103448275863,3.706896551724138,6.086206896551724,5.068965517241379,1.8620689655172413,0.3620689655172414,1.6551724137931034,1.2758620689655173,61
282,Gary Trent Jr.,TOR,2022-2023,63,47.61904761904761,32.53968253968254,17.714285714285715,0.5443902439024391,6.253968253968254,14.396825396825397,43.439911797133405,2.5714285714285716,6.936507936507937,37.07093821510298,2.634920634920635,3.142857142857143,83.83838383838383,0.4603174603174603,2.1904761904761907,2.6507936507936507,1.5873015873015872,1.6349206349206349,0.2222222222222222,0.8412698412698413,1.5873015873015872,-48
283,Kris Dunn,UTA,2022-2023,11,54.54545454545454,22.818181818181817,11.727272727272727,0.5139442231075697,4.7272727272727275,9.090909090909092,52.0,0.9090909090909091,2.0,45.45454545454545,1.3636363636363635,1.6363636363636365,83.33333333333334,0.5454545454545454,3.727272727272727,4.2727272727272725,5.363636363636363,1.3636363636363635,0.5454545454545454,1.3636363636363635,3.0,-43
284,Ochai Agbaji,UTA,2022-2023,48,56.25,18.270833333333332,6.520833333333333,0.35689851767388825,2.3333333333333335,5.104166666666667,45.714285714285715,1.25,3.2708333333333335,38.21656050955414,0.6041666666666666,0.7916666666666666,76.31578947368422,0.6875,1.1875,1.875,0.7708333333333334,0.25,0.16666666666666666,0.4791666666666667,1.5833333333333333,45
285,Santi Aldama,MEM,2022-2023,68,60.29411764705882,22.014705882352942,9.279411764705882,0.42150968603874417,3.3088235294117645,7.0588235294117645,46.875,1.2647058823529411,3.6323529411764706,34.81781376518219,1.3970588235294117,1.8970588235294117,73.64341085271317,1.1176470588235294,3.6470588235294117,4.764705882352941,1.25,0.5735294117647058,0.6617647058823529,0.7352941176470589,1.8970588235294117,55
286,Kelly Oubre Jr.,CHA,2022-2023,47,34.04255319148936,32.723404255319146,20.51063829787234,0.6267880364109233,7.425531914893617,17.21276595744681,43.13967861557478,2.297872340425532,7.148936170212766,32.142857142857146,3.3617021276595747,4.404255319148936,76.32850241545893,1.3829787234042554,3.851063829787234,5.23404255319149,1.1063829787234043,1.4042553191489362,0.3829787234042553,1.3404255319148937,2.978723404255319,-274
287,Jaren Jackson Jr.,MEM,2022-2023,54,62.96296296296296,28.01851851851852,17.666666666666668,0.6305353602115004,6.277777777777778,12.648148148148149,49.633967789165446,1.537037037037037,4.5,34.15637860082305,3.574074074074074,4.592592592592593,77.82258064516128,1.6666666666666667,4.907407407407407,6.574074074074074,0.8888888888888888,1.0185185185185186,3.0555555555555554,1.537037037037037,3.537037037037037,345
288,Kevin Porter Jr.,HOU,2022-2023,50,30.0,34.08,18.68,0.5481220657276995,6.46,14.88,43.413978494623656,2.22,6.38,34.79623824451411,3.54,4.54,77.97356828193833,1.34,4.14,5.48,5.8,1.32,0.32,3.34,2.62,-271
289,Nickeil Alexander-Walker,MIN,2022-2023,50,46.0,15.54,6.52,0.4195624195624196,2.36,5.24,45.038167938931295,1.04,2.74,37.95620437956204,0.76,1.14,66.66666666666666,0.26,1.54,1.8,1.98,0.6,0.38,1.04,1.54,-62
290,Johnny Juzang,UTA,2022-2023,9,44.44444444444444,10.333333333333334,3.7777777777777777,0.3655913978494624,1.4444444444444444,4.222222222222222,34.21052631578947,0.8888888888888888,2.888888888888889,30.76923076923077,0.0,0.2222222222222222,0.0,0.2222222222222222,1.3333333333333333,1.5555555555555556,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,1.0,-50
291,Nick Richards,CHA,2022-2023,58,31.03448275862069,18.155172413793103,7.913793103448276,0.4358974358974359,2.9310344827586206,4.706896551724138,62.27106227106227,0.0,0.0,,2.0517241379310347,2.706896551724138,75.79617834394905,2.3275862068965516,3.7241379310344827,6.051724137931035,0.5517241379310345,0.1724137931034483,1.1206896551724137,0.9137931034482759,2.3275862068965516,-95
292,Shake Milton,PHI,2022-2023,67,71.64179104477611,20.238805970149254,8.462686567164178,0.41814159292035397,3.1940298507462686,6.432835820895522,49.651972157772626,0.7761194029850746,1.9402985074626866,40.0,1.2985074626865671,1.537313432835821,84.46601941747572,0.4626865671641791,2.029850746268657,2.4925373134328357,2.8059701492537314,0.3283582089552239,0.16417910447761194,1.1492537313432836,1.5223880597014925,129
293,Christian Wood,DAL,2022-2023,59,52.54237288135594,26.76271186440678,17.23728813559322,0.6440785307156428,6.169491525423729,11.966101694915254,51.55807365439094,1.6101694915254237,4.338983050847458,37.109375,3.288135593220339,4.237288135593221,77.60000000000001,1.3728813559322033,6.372881355932203,7.745762711864407,1.8135593220338984,0.4576271186440678,1.0677966101694916,1.8983050847457628,2.694915254237288,-30
294,Quentin Grimes,NYK,2022-2023,62,58.06451612903226,28.967741935483872,9.709677419354838,0.3351893095768374,3.4193548387096775,7.629032258064516,44.82029598308668,1.8387096774193548,5.112903225806452,35.96214511041009,1.032258064516129,1.3064516129032258,79.01234567901234,0.6612903225806451,2.4193548387096775,3.0806451612903225,1.8709677419354838,0.5806451612903226,0.41935483870967744,1.0,2.4838709677419355,114
295,Jabari Smith Jr.,HOU,2022-2023,69,24.637681159420293,30.695652173913043,12.46376811594203,0.4060434372049103,4.434782608695652,11.014492753623188,40.26315789473684,1.565217391304348,5.101449275362318,30.681818181818183,2.028985507246377,2.6231884057971016,77.34806629834254,1.4492753623188406,5.681159420289855,7.130434782608695,1.2463768115942029,0.5217391304347826,0.927536231884058,1.3768115942028984,2.869565217391304,-483
296,Davis Bertans,DAL,2022-2023,40,47.5,10.8,4.25,0.39351851851851855,1.425,3.4,41.911764705882355,1.15,3.0,38.333333333333336,0.25,0.3,83.33333333333334,0.2,0.825,1.025,0.5,0.25,0.15,0.25,1.225,-32
297,Kyrie Irving,DAL,2022-2023,53,56.60377358490566,37.094339622641506,27.41509433962264,0.7390640895218719,10.0,20.32075471698113,49.21077065923863,3.2641509433962264,8.547169811320755,38.18984547461369,4.150943396226415,4.60377358490566,90.1639344262295,0.9811320754716981,4.113207547169812,5.09433962264151,5.471698113207547,1.0377358490566038,0.7358490566037735,2.2452830188679247,2.830188679245283,209
298,Kai Jones,CHA,2022-2023,38,26.31578947368421,10.105263157894736,2.9473684210526314,0.2916666666666667,1.236842105263158,2.236842105263158,55.294117647058826,0.07894736842105263,0.3157894736842105,25.0,0.39473684210526316,0.5263157894736842,75.0,0.8157894736842105,1.5789473684210527,2.3947368421052633,0.18421052631578946,0.3157894736842105,0.5526315789473685,0.5,1.394736842105263,0
299,Terry Rozier,CHA,2022-2023,62,30.64516129032258,35.70967741935484,21.35483870967742,0.5980126467931346,7.919354838709677,19.096774193548388,41.4695945945946,2.6451612903225805,8.096774193548388,32.669322709163346,2.870967741935484,3.5483870967741935,80.9090909090909,0.8225806451612904,3.2903225806451615,4.112903225806452,5.112903225806452,1.1774193548387097,0.25806451612903225,2.1451612903225805,1.8870967741935485,-275
300,Daishen Nix,HOU,2022-2023,48,25.0,16.729166666666668,4.333333333333333,0.2590286425902864,1.5416666666666667,4.291666666666667,35.92233009708738,0.7708333333333334,2.4791666666666665,31.092436974789916,0.4791666666666667,0.7083333333333334,67.64705882352942,0.3333333333333333,1.4583333333333333,1.7916666666666667,2.5416666666666665,0.6041666666666666,0.125,1.5,1.1041666666666667,-108
301,Jalen Brunson,NYK,2022-2023,64,57.8125,34.875,23.765625,0.6814516129032258,8.484375,17.4375,48.655913978494624,1.921875,4.65625,41.2751677852349,4.875,5.828125,83.6461126005362,0.578125,2.953125,3.53125,6.171875,0.890625,0.234375,1.984375,2.25,125
302,Moses Moody,GSW,2022-2023,56,53.57142857142857,13.071428571428571,4.517857142857143,0.34562841530054644,1.5714285714285714,3.517857142857143,44.67005076142132,0.7321428571428571,2.142857142857143,34.166666666666664,0.6428571428571429,0.9285714285714286,69.23076923076923,0.4642857142857143,1.1607142857142858,1.625,0.8214285714285714,0.32142857142857145,0.10714285714285714,0.5535714285714286,0.7678571428571429,-38
303,DeMar DeRozan,CHI,2022-2023,65,50.76923076923077,36.83076923076923,25.43076923076923,0.6904761904761905,9.184615384615384,17.953846153846154,51.156812339331616,0.6,1.7692307692307692,33.91304347826087,6.461538461538462,7.430769230769231,86.95652173913044,0.47692307692307695,4.2615384615384615,4.7384615384615385,5.076923076923077,1.1076923076923078,0.5076923076923077,2.1538461538461537,2.646153846153846,118
304,JT Thor,CHA,2022-2023,60,30.0,11.883333333333333,2.8666666666666667,0.24123422159887797,1.0833333333333333,2.783333333333333,38.92215568862276,0.36666666666666664,1.3833333333333333,26.506024096385545,0.3333333333333333,0.5166666666666667,64.51612903225806,0.55,1.35,1.9,0.43333333333333335,0.3,0.25,0.4166666666666667,0.8666666666666667,-111
305,De'Anthony Melton,PHI,2022-2023,68,67.64705882352942,28.014705882352942,10.279411764705882,0.3669291338582677,3.661764705882353,8.470588235294118,43.22916666666667,2.1323529411764706,5.3088235294117645,40.16620498614959,0.8235294117647058,1.0294117647058822,80.0,0.8676470588235294,3.2941176470588234,4.161764705882353,2.6323529411764706,1.6764705882352942,0.5588235294117647,1.3088235294117647,2.4705882352941178,113
306,Tyrese Maxey,PHI,2022-2023,52,67.3076923076923,33.19230769230769,20.01923076923077,0.6031286210892236,7.230769230769231,15.26923076923077,47.3551637279597,2.5,6.0,41.66666666666667,3.0576923076923075,3.6346153846153846,84.12698412698413,0.4230769230769231,2.3461538461538463,2.769230769230769,3.5,0.7692307692307693,0.1346153846153846,1.3461538461538463,2.1923076923076925,230
307,Tim Hardaway Jr.,DAL,2022-2023,65,53.84615384615385,30.123076923076923,13.984615384615385,0.4642492339121553,4.661538461538462,11.923076923076923,39.09677419354839,2.923076923076923,7.769230769230769,37.62376237623762,1.7384615384615385,2.276923076923077,76.35135135135135,0.3230769230769231,3.230769230769231,3.5538461538461537,1.7384615384615385,0.7384615384615385,0.15384615384615385,0.8461538461538461,1.6153846153846154,126
308,T.J. McConnell,IND,2022-2023,67,43.28358208955223,20.08955223880597,7.970149253731344,0.3967310549777117,3.4477611940298507,6.522388059701493,52.8604118993135,0.34328358208955223,0.7761194029850746,44.230769230769226,0.7313432835820896,0.8656716417910447,84.48275862068965,0.5970149253731343,2.4477611940298507,3.044776119402985,5.1940298507462686,1.1044776119402986,0.1044776119402985,1.835820895522388,1.3432835820895523,-42
309,David Roddy,MEM,2022-2023,59,62.71186440677966,17.0,6.559322033898305,0.38584247258225324,2.5254237288135593,5.762711864406779,43.8235294117647,0.8983050847457628,2.9152542372881354,30.813953488372093,0.6101694915254238,1.0,61.016949152542374,0.6440677966101694,1.9830508474576272,2.6271186440677967,0.6610169491525424,0.4745762711864407,0.2542372881355932,0.8305084745762712,1.4915254237288136,-63
310,P.J. Washington,CHA,2022-2023,68,30.88235294117647,32.8235294117647,15.088235294117647,0.4596774193548387,5.705882352941177,13.0,43.89140271493213,1.9852941176470589,5.720588235294118,34.70437017994858,1.6911764705882353,2.3529411764705883,71.875,0.9852941176470589,3.8676470588235294,4.852941176470588,2.338235294117647,0.8970588235294118,1.1323529411764706,1.4852941176470589,2.676470588235294,-376
311,Usman Garuba,HOU,2022-2023,65,26.153846153846157,13.107692307692307,3.230769230769231,0.24647887323943662,1.2307692307692308,2.3692307692307693,51.94805194805194,0.36923076923076925,0.7230769230769231,51.06382978723404,0.4,0.676923076923077,59.09090909090909,1.6153846153846154,2.646153846153846,4.2615384615384615,0.8769230769230769,0.6153846153846154,0.4,0.6615384615384615,1.7076923076923076,-216
312,Kevon Looney,GSW,2022-2023,73,50.68493150684932,23.616438356164384,7.232876712328767,0.3062645011600928,3.0547945205479454,4.7534246575342465,64.26512968299711,0.0,0.0136986301369863,0.0,1.1232876712328768,1.8904109589041096,59.42028985507246,3.26027397260274,5.8493150684931505,9.10958904109589,2.4246575342465753,0.6164383561643836,0.6301369863013698,0.547945205479452,2.780821917808219,80
313,Dwight Powell,DAL,2022-2023,67,52.23880597014925,19.880597014925375,6.880597014925373,0.3460960960960961,2.626865671641791,3.626865671641791,72.42798353909465,0.0,0.07462686567164178,0.0,1.626865671641791,2.388059701492537,68.125,2.014925373134328,2.3134328358208953,4.3283582089552235,0.9104477611940298,0.7014925373134329,0.373134328358209,0.8955223880597015,2.8507462686567164,157
314,Josh Hart,NYK,2022-2023,67,55.223880597014926,32.71641791044776,9.925373134328359,0.3033759124087591,3.671641791044776,6.970149253731344,52.67665952890792,0.8059701492537313,2.208955223880597,36.486486486486484,1.7761194029850746,2.388059701492537,74.375,1.8955223880597014,6.0,7.895522388059701,3.925373134328358,1.1343283582089552,0.22388059701492538,1.5522388059701493,2.626865671641791,265
315,Andrew Nembhard,IND,2022-2023,65,44.61538461538462,27.138461538461538,8.615384615384615,0.31746031746031744,3.4,7.984615384615385,42.58188824662813,1.2153846153846153,3.5538461538461537,34.1991341991342,0.6,0.7538461538461538,79.59183673469387,0.46153846153846156,2.169230769230769,2.6307692307692307,4.030769230769231,0.9230769230769231,0.18461538461538463,1.5846153846153845,2.4153846153846152,-213
316,Jaden McDaniels,MIN,2022-2023,70,50.0,30.84285714285714,12.071428571428571,0.39138490041685964,4.671428571428572,9.014285714285714,51.82250396196514,1.3571428571428572,3.4285714285714284,39.58333333333333,1.3714285714285714,1.8285714285714285,75.0,1.2285714285714286,2.7,3.9285714285714284,1.957142857142857,0.9142857142857143,0.9714285714285714,1.4285714285714286,3.4714285714285715,75
317,JaMychal Green,GSW,2022-2023,53,50.943396226415096,14.30188679245283,6.471698113207547,0.4525065963060686,2.3962264150943398,4.509433962264151,53.13807531380753,0.7547169811320755,2.018867924528302,37.38317757009346,0.9245283018867925,1.2075471698113207,76.5625,1.2830188679245282,2.4150943396226414,3.69811320754717,0.9433962264150944,0.4528301886792453,0.41509433962264153,0.9811320754716981,1.9245283018867925,-175
318,Bryce McGowens,CHA,2022-2023,37,32.432432432432435,14.567567567567568,3.72972972972973,0.2560296846011132,1.2162162162162162,3.324324324324324,36.58536585365854,0.3783783783783784,1.2432432432432432,30.434782608695656,0.918918918918919,1.162162162162162,79.06976744186046,0.3783783783783784,1.2702702702702702,1.6486486486486487,0.7837837837837838,0.24324324324324326,0.13513513513513514,0.6756756756756757,0.8918918918918919,-123
319,Aaron Nesmith,IND,2022-2023,63,42.857142857142854,24.793650793650794,10.0,0.4033290653008963,3.4444444444444446,8.063492063492063,42.71653543307087,1.5396825396825398,4.333333333333333,35.53113553113553,1.5714285714285714,1.8412698412698412,85.34482758620689,0.8571428571428571,2.9523809523809526,3.8095238095238093,1.2698412698412698,0.7619047619047619,0.4444444444444444,1.0158730158730158,3.3015873015873014,-98
320,Austin Rivers,MIN,2022-2023,52,48.07692307692308,19.53846153846154,4.903846153846154,0.25098425196850394,1.75,4.019230769230769,43.54066985645933,0.8269230769230769,2.3653846153846154,34.959349593495936,0.5769230769230769,0.75,76.92307692307693,0.09615384615384616,1.5,1.5961538461538463,1.4423076923076923,0.5384615384615384,0.07692307692307693,0.4423076923076923,1.5384615384615385,-142
321,Ayo Dosunmu,CHI,2022-2023,69,49.275362318840585,26.782608695652176,8.768115942028986,0.3273809523809524,3.579710144927536,7.217391304347826,49.59839357429719,0.7391304347826086,2.36231884057971,31.28834355828221,0.8695652173913043,1.0724637681159421,81.08108108108108,0.6231884057971014,2.260869565217391,2.8840579710144927,2.6231884057971016,0.7391304347826086,0.34782608695652173,1.2753623188405796,2.4057971014492754,-156
322,Jalen McDaniels,PHI,2022-2023,71,36.61971830985916,24.253521126760564,9.591549295774648,0.39547038327526135,3.5492957746478875,7.845070422535211,45.24236983842011,0.9577464788732394,3.0140845070422535,31.775700934579437,1.5352112676056338,1.8450704225352113,83.20610687022901,0.8028169014084507,3.6901408450704225,4.492957746478873,1.6901408450704225,1.0140845070422535,0.4084507042253521,1.2253521126760563,2.732394366197183,-156
323,Oshae Brissett,IND,2022-2023,56,42.857142857142854,16.428571428571427,5.839285714285714,0.35543478260869565,1.8571428571428572,4.678571428571429,39.69465648854962,0.7678571428571429,2.4107142857142856,31.851851851851855,1.3571428571428572,1.9285714285714286,70.37037037037037,0.9285714285714286,2.4642857142857144,3.392857142857143,0.5892857142857143,0.5178571428571429,0.19642857142857142,0.42857142857142855,1.25,-18
324,Obi Toppin,NYK,2022-2023,58,55.172413793103445,14.293103448275861,6.189655172413793,0.4330518697225573,2.310344827586207,5.5,42.00626959247649,1.0689655172413792,3.2758620689655173,32.631578947368425,0.5,0.6379310344827587,78.37837837837837,0.4482758620689655,2.310344827586207,2.7586206896551726,0.7586206896551724,0.29310344827586204,0.1724137931034483,0.5517241379310345,0.9655172413793104,36
325,Xavier Tillman,MEM,2022-2023,52,63.46153846153846,18.25,6.5,0.3561643835616438,2.7884615384615383,4.711538461538462,59.183673469387756,0.07692307692307693,0.28846153846153844,26.666666666666668,0.8461538461538461,1.5192307692307692,55.69620253164557,1.9615384615384615,2.8076923076923075,4.769230769230769,1.5384615384615385,0.9038461538461539,0.4423076923076923,0.6923076923076923,1.5576923076923077,-24
326,Paul Reed,PHI,2022-2023,58,65.51724137931035,10.155172413793103,3.5517241379310347,0.34974533106960953,1.5862068965517242,2.7586206896551726,57.49999999999999,0.0,0.06896551724137931,0.0,0.3793103448275862,0.5,75.86206896551724,1.4310344827586208,2.0172413793103448,3.4482758620689653,0.3275862068965517,0.603448275862069,0.7068965517241379,0.603448275862069,1.896551724137931,-35
327,Myles Turner,IND,2022-2023,60,46.666666666666664,29.5,17.95,0.6084745762711864,6.45,11.85,54.43037974683544,1.5333333333333334,4.083333333333333,37.55102040816327,3.5166666666666666,4.45,79.02621722846442,1.4333333333333333,6.116666666666666,7.55,1.4333333333333333,0.6,2.3,1.6666666666666667,3.45,-30
328,Jalen Green,HOU,2022-2023,66,24.242424242424242,34.06060606060606,21.924242424242426,0.6436832740213523,7.393939393939394,17.96969696969697,41.14671163575042,2.515151515151515,7.484848484848484,33.603238866396765,4.621212121212121,5.848484848484849,79.01554404145078,0.5757575757575758,3.3181818181818183,3.893939393939394,3.5454545454545454,0.7727272727272727,0.2727272727272727,2.772727272727273,1.7878787878787878,-408
329,Javonte Green,CHI,2022-2023,29,41.37931034482759,15.89655172413793,5.655172413793103,0.3557483731019523,2.103448275862069,3.586206896551724,58.65384615384615,0.4482758620689655,1.1724137931034482,38.23529411764706,1.0,1.4827586206896552,67.44186046511628,0.8620689655172413,2.0,2.8620689655172415,0.7931034482758621,0.7931034482758621,0.6896551724137931,0.6896551724137931,1.6551724137931034,54
330,Tobias Harris,PHI,2022-2023,66,66.66666666666666,33.09090909090909,14.818181818181818,0.4478021978021978,5.818181818181818,11.681818181818182,49.80544747081712,1.7424242424242424,4.484848484848484,38.85135135135135,1.4393939393939394,1.6515151515151516,87.1559633027523,0.9545454545454546,4.863636363636363,5.818181818181818,2.4393939393939394,0.9848484848484849,0.5757575757575758,1.2272727272727273,2.0303030303030303,295
331,Juan Toscano-Anderson,UTA,2022-2023,41,41.46341463414634,11.878048780487806,2.5121951219512195,0.21149897330595482,1.048780487804878,2.1951219512195124,47.77777777777778,0.14634146341463414,0.6341463414634146,23.076923076923077,0.2682926829268293,0.36585365853658536,73.33333333333333,0.4634146341463415,1.7317073170731707,2.1951219512195124,0.9024390243902439,0.34146341463414637,0.1951219512195122,0.5609756097560976,1.4878048780487805,-113
332,Walker Kessler,UTA,2022-2023,67,49.25373134328358,22.671641791044777,8.656716417910447,0.3818301514154049,3.7611940298507465,5.223880597014926,72.0,0.014925373134328358,0.029850746268656716,50.0,1.1194029850746268,2.08955223880597,53.57142857142857,3.1194029850746268,5.2388059701492535,8.35820895522388,0.8507462686567164,0.3582089552238806,2.3134328358208953,0.8059701492537313,2.3134328358208953,89
333,Andre Drummond,CHI,2022-2023,58,46.55172413793103,12.637931034482758,5.862068965517241,0.4638472032742155,2.4482758620689653,4.0344827586206895,60.68376068376068,0.0,0.034482758620689655,0.0,0.9655172413793104,1.793103448275862,53.84615384615385,2.0172413793103448,4.5,6.517241379310345,0.5344827586206896,0.6551724137931034,0.3448275862068966,1.1551724137931034,1.8793103448275863,28
334,Georges Niang,PHI,2022-2023,68,67.64705882352942,19.220588235294116,8.220588235294118,0.42769701606732974,2.8676470588235294,6.485294117647059,44.21768707482993,2.014705882352941,5.0,40.294117647058826,0.47058823529411764,0.5588235294117647,84.21052631578947,0.2647058823529412,2.088235294117647,2.3529411764705883,1.0294117647058822,0.39705882352941174,0.17647058823529413,0.6617647058823529,1.8970588235294117,168
335,Rudy Gobert,MIN,2022-2023,61,45.90163934426229,30.60655737704918,13.868852459016393,0.45313336904124263,5.344262295081967,8.0,66.80327868852459,0.0,0.04918032786885246,0.0,3.180327868852459,4.918032786885246,64.66666666666666,3.2295081967213113,8.229508196721312,11.459016393442623,1.0819672131147542,0.819672131147541,1.4098360655737705,1.721311475409836,2.9836065573770494,5
336,Joel Embiid,PHI,2022-2023,58,67.24137931034483,35.06896551724138,33.55172413793103,0.9567354965585054,11.155172413793103,20.448275862068964,54.55311973018549,1.0517241379310345,3.0,35.05747126436782,10.189655172413794,11.913793103448276,85.52821997105644,1.8103448275862069,8.448275862068966,10.258620689655173,4.103448275862069,1.0689655172413792,1.7586206896551724,3.4655172413793105,3.206896551724138,385
337,Gordon Hayward,CHA,2022-2023,47,38.297872340425535,31.51063829787234,14.340425531914894,0.4550979068197164,5.404255319148936,11.48936170212766,47.03703703703704,1.0425531914893618,3.234042553191489,32.23684210526316,2.4893617021276597,3.106382978723404,80.13698630136986,0.6808510638297872,3.6382978723404253,4.319148936170213,3.978723404255319,0.8723404255319149,0.2553191489361702,1.9787234042553192,1.446808510638298,-105
338,Tari Eason,HOU,2022-2023,72,25.0,20.819444444444443,9.208333333333334,0.44229486324216144,3.5694444444444446,7.819444444444445,45.64831261101243,0.7222222222222222,2.0555555555555554,35.13513513513514,1.3472222222222223,1.8194444444444444,74.04580152671755,2.263888888888889,3.5972222222222223,5.861111111111111,0.9861111111111112,1.1666666666666667,0.5833333333333334,1.1805555555555556,2.263888888888889,-110
339,Jaden Hardy,DAL,2022-2023,38,47.368421052631575,13.921052631578947,8.18421052631579,0.5879017013232514,2.736842105263158,6.473684210526316,42.27642276422765,1.131578947368421,3.026315789473684,37.391304347826086,1.5789473684210527,1.868421052631579,84.50704225352112,0.15789473684210525,1.4736842105263157,1.631578947368421,1.131578947368421,0.3157894736842105,0.10526315789473684,0.9473684210526315,1.3157894736842106,-30
340,Klay Thompson,GSW,2022-2023,61,52.459016393442624,33.032786885245905,22.0,0.6660049627791563,7.967213114754099,18.262295081967213,43.62657091561939,4.278688524590164,10.540983606557377,40.59097978227061,1.7868852459016393,2.0327868852459017,87.90322580645162,0.6229508196721312,3.557377049180328,4.180327868852459,2.4262295081967213,0.7213114754098361,0.4098360655737705,1.8032786885245902,1.8524590163934427,82
341,Isaiah Jackson,IND,2022-2023,53,39.62264150943396,15.452830188679245,6.7924528301886795,0.43956043956043955,2.660377358490566,4.660377358490566,57.08502024291497,0.03773584905660377,0.22641509433962265,16.666666666666664,1.4339622641509433,2.207547169811321,64.95726495726495,1.6226415094339623,2.5283018867924527,4.150943396226415,0.8301886792452831,0.4528301886792453,1.471698113207547,0.7735849056603774,2.2264150943396226,-73
342,Julius Randle,NYK,2022-2023,73,57.534246575342465,35.95890410958904,25.602739726027398,0.712,8.67123287671233,18.794520547945204,46.137026239067055,2.904109589041096,8.383561643835616,34.64052287581699,5.3561643835616435,7.054794520547945,75.92233009708738,1.904109589041096,8.273972602739725,10.178082191780822,4.095890410958904,0.6438356164383562,0.2602739726027397,2.8493150684931505,3.0547945205479454,148
