,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
6810,Beno Udrih,MEM,A,BKN,2014-03-05,L,10,157.9,84.2,73.7,22.2,1.0,40.0,0.0,12.5,8.3,40.0,100.0,100.0,15.0,90.3,7.4
6811,Ricky Rubio,MIN,H,NYK,2014-03-05,L,32,116.4,116.4,0.0,33.3,1.33,38.1,9.4,10.0,9.7,28.6,66.7,75.1,17.1,99.52,10.5
6812,Andrei Kirilenko,BKN,H,MEM,2014-03-05,W,17,67.6,134.3,-66.6,25.0,1.0,33.3,0.0,9.5,5.6,33.3,50.0,50.0,11.1,97.22,7.0
6813,Dwight Howard,HOU,A,ORL,2014-03-05,W,31,112.9,101.6,11.3,4.8,0.17,4.5,23.1,29.2,26.0,27.3,66.7,64.9,28.0,96.68,15.3
6814,Dirk Nowitzki,DAL,A,DEN,2014-03-05,L,34,115.2,123.9,-8.7,0.0,0.0,0.0,0.0,29.2,13.0,4.8,67.5,67.5,28.8,92.93,14.6
6815,Randy Foye,DEN,H,DAL,2014-03-05,W,38,112.8,120.8,-8.0,19.0,1.0,22.2,2.5,6.1,4.1,22.2,77.8,81.0,14.7,97.81,8.6
6816,Andray Blatche,BKN,H,MEM,2014-03-05,W,16,108.6,105.9,2.7,20.0,1.0,16.7,0.0,20.0,13.8,16.7,66.7,73.2,27.8,103.28,19.1
6817,Nikola Pekovic,MIN,H,NYK,2014-03-05,L,26,116.7,127.1,-10.4,0.0,0.0,0.0,9.5,16.0,13.0,0.0,66.7,68.3,21.8,90.23,15.5
6818,Isaiah Thomas,SAC,A,MIL,2014-03-05,W,33,135.4,101.5,33.9,27.3,3.0,24.0,0.0,8.8,4.9,8.0,65.6,70.4,25.7,96.41,18.8
6819,Robin Lopez,POR,H,ATL,2014-03-05,W,24,108.7,82.2,26.5,0.0,0.0,0.0,10.0,11.5,10.9,22.2,80.0,88.8,17.6,92.67,17.9
6820,Reggie Evans,SAC,A,MIL,2014-03-05,W,27,134.0,107.3,26.7,5.0,0.0,10.0,4.8,12.1,9.3,0.0,75.0,77.4,15.0,95.58,9.4
6821,Shane Larkin,DAL,A,DEN,2014-03-05,L,5,158.3,91.7,66.7,14.3,0.0,50.0,0.0,0.0,0.0,0.0,100.0,100.0,7.1,120.42,8.3
6822,Trevor Booker,WAS,H,UTA,2014-03-05,W,16,127.6,103.3,24.3,7.7,1.0,25.0,15.4,11.8,13.3,25.0,100.0,106.4,8.8,88.96,10.3
6823,Shabazz Muhammad,MIN,H,NYK,2014-03-05,L,15,93.1,131.0,-37.9,0.0,0.0,0.0,12.5,6.3,9.4,44.4,100.0,100.0,25.0,96.22,10.5
6824,Tony Allen,MEM,A,BKN,2014-03-05,L,21,102.2,97.8,4.4,15.4,0.5,11.1,14.8,13.3,14.3,22.2,61.1,64.4,27.6,103.96,11.0
6825,Drew Gooden,WAS,H,UTA,2014-03-05,W,19,108.3,97.1,11.2,15.4,2.0,20.0,0.0,20.0,10.7,10.0,85.7,85.7,21.1,88.97,19.0
6826,Chris Douglas-Roberts,CHA,H,IND,2014-03-05,W,29,130.8,77.8,53.0,13.0,0.0,27.3,0.0,5.9,3.6,0.0,78.6,76.1,14.3,88.95,16.4
6827,JJ Hickson,DEN,H,DAL,2014-03-05,W,27,125.5,110.0,15.5,20.0,0.0,23.1,5.6,15.4,11.4,0.0,80.0,76.6,17.2,91.54,19.6
6828,Nikola Vucevic,ORL,H,HOU,2014-03-05,L,32,101.6,109.1,-7.5,19.0,2.0,25.0,12.5,25.9,19.6,12.5,77.8,75.9,17.1,97.96,16.1
6829,Jae Crowder,DAL,A,DEN,2014-03-05,L,16,105.7,100.0,5.7,8.3,0.5,16.7,6.3,20.0,12.9,33.3,150.0,138.9,12.8,107.64,16.3
6830,Andre Drummond,DET,H,CHI,2014-03-05,L,39,105.6,127.8,-22.2,4.0,0.0,11.1,13.2,7.1,10.6,0.0,87.5,88.9,10.0,89.81,10.1
6831,Terrence Jones,HOU,A,ORL,2014-03-05,W,38,113.0,92.2,20.8,3.8,0.25,6.3,8.3,22.9,15.5,25.0,85.0,78.1,16.0,96.8,17.5
6832,Kosta Koufos,MEM,A,BKN,2014-03-05,L,19,112.5,62.5,50.0,0.0,0.0,0.0,15.4,21.1,17.8,9.1,66.7,60.7,20.4,99.96,19.8
6833,Dewayne Dedmon,ORL,H,HOU,2014-03-05,L,2,100.0,50.0,50.0,0.0,0.0,0.0,100.0,0.0,25.0,50.0,100.0,100.0,40.0,125.22,12.5
6834,Tyson Chandler,NYK,A,MIN,2014-03-05,W,35,122.5,120.0,2.5,0.0,0.0,0.0,16.1,24.3,20.6,10.0,75.0,80.5,12.5,97.24,13.8
6835,D.J. Augustin,CHI,A,DET,2014-03-05,W,31,127.6,105.1,22.5,26.1,6.0,25.0,0.0,3.2,1.8,4.2,57.1,70.7,26.9,91.27,17.3
6836,Blake Griffin,LAC,A,PHX,2014-03-04,W,37,120.5,100.0,20.5,24.0,2.0,19.4,6.1,8.3,7.2,9.7,50.0,51.1,30.1,95.92,10.5
6837,Jeff Withey,NOP,A,LAL,2014-03-04,W,13,118.5,107.1,11.4,10.0,0.0,33.3,0.0,14.3,6.3,0.0,100.0,100.0,6.9,103.53,4.8
6838,Jared Dudley,LAC,A,PHX,2014-03-04,W,11,81.8,83.3,-1.5,40.0,0.0,40.0,0.0,14.3,9.1,0.0,66.7,66.7,13.0,96.53,29.3
6839,Pau Gasol,LAL,H,NOP,2014-03-04,L,32,122.4,134.3,-11.9,21.1,2.0,14.8,17.2,30.4,23.1,7.4,66.7,68.5,30.7,99.81,19.8
6840,Willie Green,LAC,A,PHX,2014-03-04,W,13,92.6,115.4,-22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,83.3,10.3,100.82,2.3
6841,Ryan Kelly,LAL,H,NOP,2014-03-04,L,19,132.5,122.5,10.0,0.0,0.0,0.0,0.0,15.4,6.5,0.0,100.0,100.0,4.3,101.95,6.1
6842,Klay Thompson,GSW,A,IND,2014-03-04,W,41,104.9,101.2,3.7,9.1,2.0,8.3,2.2,8.9,5.6,4.2,57.5,59.9,23.9,94.87,13.7
6843,Ish Smith,PHX,H,LAC,2014-03-04,L,19,77.8,114.3,-36.5,10.0,1.0,14.3,8.7,0.0,6.1,14.3,66.7,52.5,13.6,89.45,6.3
6844,Chris Andersen,MIA,A,HOU,2014-03-04,L,20,137.1,102.7,34.4,0.0,0.0,0.0,14.3,22.7,19.4,0.0,66.7,72.7,7.5,86.62,12.3
6845,Spencer Hawes,CLE,H,SAS,2014-03-04,L,33,104.5,116.7,-12.2,5.0,0.5,7.1,0.0,38.2,21.0,14.3,94.4,89.3,18.1,95.78,18.2
6846,Ã–mer AÅŸik,HOU,H,MIA,2014-03-04,W,11,54.5,123.8,-69.3,0.0,0.0,0.0,18.2,25.0,21.1,40.0,50.0,52.1,20.0,93.03,0.0
6847,Robert Sacre,LAL,H,NOP,2014-03-04,L,16,126.5,117.6,8.8,0.0,0.0,0.0,26.7,9.1,19.2,20.0,57.1,57.1,26.3,103.51,4.7
6848,Xavier Henry,LAL,H,NOP,2014-03-04,L,14,119.4,109.7,9.7,20.0,2.0,16.7,0.0,9.1,4.3,8.3,64.3,68.5,30.3,103.6,11.3
6849,Boris Diaw,SAS,A,CLE,2014-03-04,W,25,142.9,100.0,42.9,17.6,3.0,27.3,4.8,16.7,11.1,9.1,114.3,114.3,14.8,94.55,17.6
6850,Steven Adams,OKC,H,PHI,2014-03-04,W,15,141.2,102.9,38.2,0.0,0.0,0.0,9.1,12.5,11.1,25.0,100.0,36.2,10.5,109.04,-3.3
6851,Roy Hibbert,IND,H,GSW,2014-03-04,L,34,104.5,95.5,9.0,4.5,0.5,8.3,2.7,5.1,3.9,16.7,57.1,68.5,14.7,93.61,7.9
6852,Hasheem Thabeet,OKC,H,PHI,2014-03-04,W,18,112.8,84.2,28.6,0.0,0.0,0.0,7.7,6.9,7.1,33.3,100.0,90.2,14.3,103.14,6.6
6853,Luis Scola,IND,H,GSW,2014-03-04,L,15,103.8,146.2,-42.3,0.0,0.0,0.0,0.0,10.0,4.5,12.5,57.1,57.1,28.6,86.37,4.8
6854,Draymond Green,GSW,A,IND,2014-03-04,W,21,117.5,110.0,7.5,23.1,3.0,27.3,5.0,27.3,16.7,9.1,71.4,71.4,17.4,90.7,18.7
6855,David Lee,GSW,A,IND,2014-03-04,W,22,84.4,97.7,-13.3,20.0,2.0,15.4,3.8,16.7,10.0,7.7,57.1,57.1,22.0,95.72,13.4
6856,Shavlik Randolph,PHX,H,LAC,2014-03-04,L,14,145.8,70.8,75.0,0.0,0.0,0.0,8.3,14.3,11.5,0.0,75.0,78.1,20.0,83.12,18.1
6857,Andre Roberson,OKC,H,PHI,2014-03-04,W,8,100.0,82.4,17.6,16.7,1.0,33.3,0.0,18.2,12.5,33.3,100.0,100.0,10.5,101.58,4.5
6858,Henry Sims,PHI,A,OKC,2014-03-04,L,26,91.1,134.0,-42.9,7.1,0.5,9.1,6.1,13.6,9.1,18.2,40.0,65.4,15.4,99.85,6.7
6859,Jermaine O'Neal,GSW,A,IND,2014-03-04,W,30,111.9,101.7,10.1,4.5,1.0,9.1,12.5,0.0,6.3,9.1,33.3,40.5,14.5,92.47,0.0
6860,Dion Waiters,CLE,H,SAS,2014-03-04,L,23,106.3,159.6,-53.3,33.3,1.5,13.0,5.0,0.0,2.9,8.7,66.7,66.7,39.2,97.85,12.9
6861,Jordan Crawford,GSW,A,IND,2014-03-04,W,7,118.2,108.3,9.8,0.0,0.0,0.0,0.0,0.0,0.0,16.7,70.0,70.0,50.0,81.58,17.1
6862,Danny Green,SAS,A,CLE,2014-03-04,W,23,111.8,89.6,22.2,30.0,3.0,15.8,0.0,5.0,2.1,5.3,70.0,73.5,28.1,102.03,19.5
6863,Anthony Morrow,NOP,A,LAL,2014-03-04,W,16,113.5,119.4,-5.9,0.0,0.0,0.0,0.0,6.3,3.7,0.0,70.0,76.5,15.8,107.11,9.1
6864,Thaddeus Young,PHI,A,OKC,2014-03-04,L,23,71.7,124.1,-52.4,25.0,1.0,15.8,6.1,14.3,8.5,15.8,23.1,23.1,27.1,112.23,-6.3
6865,George Hill,IND,H,GSW,2014-03-04,L,35,104.3,95.6,8.8,12.5,3.0,23.1,0.0,16.3,8.8,7.7,33.3,40.5,13.2,93.23,6.7
6866,Manu Ginobili,SAS,A,CLE,2014-03-04,W,21,109.5,107.1,2.4,50.0,6.0,46.2,0.0,4.3,2.5,7.7,90.0,93.5,15.6,96.92,18.4
6867,Andre Iguodala,GSW,A,IND,2014-03-04,W,23,97.9,93.8,4.2,6.3,0.0,10.0,0.0,8.0,4.0,0.0,33.3,33.3,17.0,98.44,2.5
6868,Kent Bazemore,LAL,H,NOP,2014-03-04,L,35,126.7,134.2,-7.5,11.1,3.0,13.0,0.0,18.2,7.1,4.3,58.8,61.3,23.5,104.64,10.7
6869,James Harden,HOU,H,MIA,2014-03-04,W,40,118.7,98.7,20.0,39.3,1.83,32.4,0.0,10.0,5.4,17.6,63.3,61.0,25.3,91.36,13.4
6870,Kyrie Irving,CLE,H,SAS,2014-03-04,L,39,100.0,124.1,-24.1,26.1,1.2,20.0,0.0,10.5,5.6,16.7,55.9,62.5,28.2,98.52,11.5
6871,Chris Bosh,MIA,A,HOU,2014-03-04,L,27,90.9,119.6,-28.7,0.0,0.0,0.0,0.0,27.8,10.4,12.5,20.0,37.0,13.3,98.91,2.6
6872,Tyreke Evans,NOP,A,LAL,2014-03-04,W,43,135.6,127.8,7.8,31.4,2.75,29.7,6.5,12.8,10.0,10.8,47.1,56.1,26.0,99.52,11.9
6873,Elliot Williams,PHI,A,OKC,2014-03-04,L,17,72.5,97.4,-24.9,12.5,1.0,11.1,0.0,20.0,7.0,11.1,33.3,47.8,16.0,109.17,14.5
6874,Derek Fisher,OKC,H,PHI,2014-03-04,W,12,100.0,46.2,53.8,33.3,1.0,22.2,9.1,5.3,6.7,22.2,75.0,82.0,25.0,99.78,23.2
6875,Mario Chalmers,MIA,A,HOU,2014-03-04,L,22,83.3,114.6,-31.3,14.3,0.0,25.0,4.0,18.8,9.8,0.0,20.0,23.7,11.1,103.55,4.4
6876,MarShon Brooks,LAL,H,NOP,2014-03-04,L,16,112.9,116.1,-3.2,8.3,0.5,14.3,7.1,0.0,3.7,28.6,50.0,50.0,17.1,95.49,-0.8
6877,Matt Bonner,SAS,A,CLE,2014-03-04,W,10,129.2,126.1,3.1,11.1,0.0,14.3,0.0,50.0,19.0,0.0,16.7,16.7,21.4,114.71,4.9
6878,Caron Butler,OKC,H,PHI,2014-03-04,W,26,100.0,91.1,8.9,5.9,1.0,16.7,0.0,12.8,8.1,16.7,25.0,25.0,8.5,103.66,1.9
6879,Michael Carter-Williams,PHI,A,OKC,2014-03-04,L,33,101.4,123.9,-22.5,22.7,1.67,20.8,0.0,14.3,5.8,12.5,37.5,45.1,23.5,104.49,7.0
6880,Hollis Thompson,PHI,A,OKC,2014-03-04,L,26,89.8,131.7,-41.8,26.7,4.0,36.4,0.0,5.0,1.9,9.1,50.0,50.0,10.8,109.85,3.3
6881,Tony Wroten,PHI,A,OKC,2014-03-04,L,22,81.3,95.8,-14.6,18.2,1.0,11.1,5.6,5.0,5.4,11.1,25.0,28.2,26.7,104.34,-3.6
6882,Danny Granger,LAC,A,PHX,2014-03-04,W,4,28.6,112.5,-83.9,0.0,0.0,0.0,0.0,25.0,14.3,50.0,0.0,0.0,28.6,95.58,66.7
6883,Jeremy Lin,HOU,H,MIA,2014-03-04,W,15,82.8,131.0,-48.3,0.0,0.0,0.0,0.0,0.0,0.0,28.6,50.0,59.5,20.6,91.98,1.1
6884,Wesley Johnson,LAL,H,NOP,2014-03-04,L,29,118.0,136.1,-18.0,4.5,0.5,11.1,3.8,9.5,6.4,22.2,50.0,59.5,11.9,100.39,1.1
6885,Norris Cole,MIA,A,HOU,2014-03-04,L,22,138.1,102.3,35.8,10.5,1.0,18.2,0.0,4.5,2.7,18.2,35.7,35.7,19.1,92.1,0.0
6886,Patty Mills,SAS,A,CLE,2014-03-04,W,24,141.2,96.0,45.2,27.8,0.0,29.4,0.0,14.3,7.1,0.0,66.7,66.7,21.4,102.42,16.5
6887,Alexis Ajinca,NOP,A,LAL,2014-03-04,W,16,166.7,135.3,31.4,11.1,0.0,33.3,14.3,40.0,31.8,0.0,33.3,51.5,11.1,101.66,6.3
6888,Alonzo Gee,CLE,H,SAS,2014-03-04,L,7,105.9,158.8,-52.9,0.0,0.0,0.0,0.0,12.5,7.1,0.0,0.0,0.0,11.8,109.68,-4.0
6889,Tristan Thompson,CLE,H,SAS,2014-03-04,L,30,95.1,105.0,-9.9,0.0,0.0,0.0,7.1,23.5,16.1,0.0,25.0,28.2,13.8,97.45,3.4
6890,Gerald Green,PHX,H,LAC,2014-03-04,L,37,95.8,120.8,-25.0,21.7,1.25,17.9,10.0,12.9,11.3,14.3,42.1,43.7,26.7,94.77,8.0
6891,Evan Turner,IND,H,GSW,2014-03-04,L,18,88.6,132.4,-43.8,8.3,0.0,16.7,0.0,23.1,9.4,0.0,0.0,0.0,12.5,93.38,-5.0
6892,Steve Blake,GSW,A,IND,2014-03-04,W,17,128.1,103.0,25.1,40.0,6.0,75.0,7.1,5.9,6.5,12.5,0.0,0.0,5.6,91.52,7.1
6893,Greg Stiemsma,NOP,A,LAL,2014-03-04,W,8,125.0,162.5,-37.5,12.5,1.0,50.0,28.6,14.3,21.4,50.0,0.0,0.0,5.3,91.98,-2.3
6894,Leandro Barbosa,PHX,H,LAC,2014-03-04,L,11,122.7,68.2,54.5,0.0,0.0,0.0,0.0,18.2,9.1,25.0,33.3,33.3,15.4,97.18,4.0
6895,Kendall Marshall,LAL,H,NOP,2014-03-04,L,22,100.0,118.2,-18.2,62.5,5.0,62.5,0.0,4.8,2.5,12.5,0.0,0.0,12.2,97.46,5.4
6896,Jarvis Varnado,PHI,A,OKC,2014-03-04,L,18,85.4,102.4,-17.0,0.0,0.0,0.0,13.8,13.3,13.6,12.5,42.9,40.3,16.3,112.0,6.7
6897,Cory Joseph,SAS,A,CLE,2014-03-04,W,6,93.3,135.7,-42.4,60.0,0.0,50.0,0.0,40.0,12.5,0.0,33.3,33.3,16.7,108.19,16.4
6898,Jordan Hamilton,HOU,H,MIA,2014-03-04,W,18,80.6,128.6,-48.0,0.0,0.0,0.0,0.0,21.4,9.1,0.0,33.3,51.5,9.3,92.52,4.3
6899,Donatas Motiejunas,HOU,H,MIA,2014-03-04,W,13,73.1,126.9,-53.8,0.0,0.0,0.0,0.0,11.1,4.3,14.3,0.0,8.5,23.3,94.78,-22.2
6900,Paul George,IND,H,GSW,2014-03-04,L,40,102.5,102.6,-0.1,19.0,4.0,12.5,7.1,20.5,14.0,3.1,41.3,49.0,31.8,94.27,16.8
6901,Tim Duncan,SAS,A,CLE,2014-03-04,W,26,103.9,94.1,9.8,22.2,0.0,36.4,0.0,30.8,15.4,0.0,40.0,51.8,12.5,93.26,15.9
6902,Sergey Karasev,CLE,H,SAS,2014-03-04,L,3,142.9,137.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.3,111.92,-8.3
6903,Tony Parker,SAS,A,CLE,2014-03-04,W,22,90.7,100.0,-9.3,45.5,2.5,27.8,4.0,0.0,2.1,11.1,27.3,29.5,27.1,96.07,0.6
6904,Patrick Beverley,HOU,H,MIA,2014-03-04,W,33,126.2,100.0,26.2,7.4,1.0,11.8,8.0,0.0,3.4,11.8,70.8,71.3,19.7,94.93,9.6
6905,Reggie Bullock Jr.,LAC,A,PHX,2014-03-04,W,7,53.8,107.1,-53.3,0.0,0.0,0.0,0.0,22.2,11.8,0.0,37.5,37.5,30.8,89.3,14.8
6906,Goran Dragic,PHX,H,LAC,2014-03-04,L,38,106.7,113.0,-6.3,33.3,4.5,33.3,2.5,8.8,5.4,7.4,39.3,44.4,19.8,96.34,8.8
6907,DeAndre Jordan,LAC,A,PHX,2014-03-04,W,39,119.2,92.3,26.9,3.2,1.0,9.1,17.1,27.5,22.7,9.1,50.0,56.3,11.4,96.71,14.0
6908,Matthew Dellavedova,CLE,H,SAS,2014-03-04,L,16,106.3,131.4,-25.2,58.3,7.0,87.5,0.0,13.3,6.5,12.5,0.0,0.0,2.9,101.73,11.8
6909,Arinze Onuaku,CLE,H,SAS,2014-03-04,L,4,133.3,122.2,11.1,0.0,0.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,0.0,110.77,3.7
6910,Lorenzo Brown,PHI,A,OKC,2014-03-04,L,8,68.8,100.0,-31.3,0.0,0.0,0.0,0.0,50.0,15.8,33.3,0.0,0.0,14.3,103.27,0.0
6911,Glen Davis,LAC,A,PHX,2014-03-04,W,9,64.7,126.3,-61.6,20.0,0.5,33.3,0.0,9.1,5.9,66.7,0.0,0.0,11.8,93.27,-14.5
6912,Tyler Zeller,CLE,H,SAS,2014-03-04,L,15,103.3,161.3,-58.0,0.0,0.0,0.0,0.0,40.0,16.0,0.0,0.0,17.4,9.4,95.79,1.9
6913,Channing Frye,PHX,H,LAC,2014-03-04,L,21,73.9,121.3,-47.4,8.3,0.5,11.1,10.0,15.0,12.5,22.2,33.3,33.3,16.3,109.11,0.0
6914,Udonis Haslem,MIA,A,HOU,2014-03-04,L,1,166.7,33.3,133.3,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,128.96,100.0
6915,Aron Baynes,SAS,A,CLE,2014-03-04,W,6,93.3,135.7,-42.4,20.0,0.0,20.0,9.1,0.0,6.3,0.0,25.0,25.0,22.2,108.19,-6.8
6916,Shane Battier,MIA,A,HOU,2014-03-04,L,20,90.5,128.6,-38.1,0.0,0.0,0.0,4.5,7.1,5.6,14.3,16.7,16.7,14.6,100.8,-1.7
6917,Jeff Ayres,SAS,A,CLE,2014-03-04,W,10,136.4,105.0,31.4,9.1,0.5,33.3,18.2,22.2,20.0,66.7,0.0,0.0,7.4,97.39,4.7
6918,Nick Collison,OKC,H,PHI,2014-03-04,W,13,96.3,80.8,15.5,50.0,0.0,66.7,0.0,25.0,16.7,0.0,0.0,53.2,6.7,101.61,30.0
6919,Hedo Turkoglu,LAC,A,PHX,2014-03-04,W,3,83.3,57.1,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.77,6.7
6920,Chris Paul,LAC,A,PHX,2014-03-04,W,38,115.8,105.3,10.5,30.0,1.8,28.1,0.0,8.1,4.3,15.6,28.6,40.0,26.7,96.66,5.1
6921,Tiago Splitter,SAS,A,CLE,2014-03-04,W,21,126.7,102.2,24.4,10.0,0.0,22.2,0.0,23.5,11.8,0.0,0.0,45.2,14.3,103.1,6.3
6922,C.J. Watson,IND,H,GSW,2014-03-04,L,13,88.9,132.0,-43.1,22.2,2.0,40.0,0.0,12.5,4.8,20.0,0.0,20.5,9.7,97.5,-2.3
6923,Arnett Moultrie,PHI,A,OKC,2014-03-04,L,8,81.3,93.8,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,101.72,-10.5
6924,Eric Maynor,PHI,A,OKC,2014-03-04,L,13,57.1,106.9,-49.8,20.0,1.0,16.7,4.5,0.0,3.1,16.7,0.0,0.0,14.3,109.44,-12.5
6925,Terrence Jones,HOU,H,MIA,2014-03-04,W,35,126.1,102.9,23.1,7.4,0.0,12.5,15.4,22.2,19.4,0.0,65.4,66.3,17.5,94.39,17.8
6926,Dwight Howard,HOU,H,MIA,2014-03-04,W,37,127.8,106.9,20.8,3.7,0.5,5.0,10.3,35.1,24.2,10.0,61.5,66.6,22.6,94.72,18.2
6927,Byron Mullens,PHI,A,OKC,2014-03-04,L,20,100.0,104.3,-4.3,18.2,0.0,16.7,3.8,25.0,13.0,0.0,72.2,75.9,18.5,111.41,21.9
6928,Matt Barnes,LAC,A,PHX,2014-03-04,W,40,118.8,100.0,18.8,8.0,2.0,10.0,2.9,11.6,7.7,5.0,82.4,82.4,20.2,95.88,18.4
6929,Perry Jones III,OKC,H,PHI,2014-03-04,W,29,125.8,90.8,35.0,11.1,0.0,33.3,9.5,10.8,10.3,0.0,75.0,82.0,8.2,110.19,13.4
6930,Jeremy Lamb,OKC,H,PHI,2014-03-04,W,14,93.3,67.7,25.6,0.0,0.0,0.0,7.7,4.8,5.9,0.0,43.8,43.8,23.5,102.14,23.7
6931,Michael Beasley,MIA,A,HOU,2014-03-04,L,28,122.6,102.0,20.7,14.3,0.0,12.5,0.0,15.4,8.2,0.0,84.6,86.5,24.1,89.14,25.0
6932,Serge Ibaka,OKC,H,PHI,2014-03-04,W,27,129.0,91.9,37.1,4.5,0.5,7.1,4.3,8.3,6.8,14.3,50.0,59.5,19.4,109.41,9.9
6933,Kevin Durant,OKC,H,PHI,2014-03-04,W,33,126.3,94.7,31.6,16.7,1.0,9.1,0.0,19.1,12.3,9.1,75.0,75.2,37.0,111.16,27.6
6934,Eric Gordon,NOP,A,LAL,2014-03-04,W,38,130.0,120.3,9.7,22.2,3.0,25.0,0.0,5.7,3.2,8.3,84.6,89.5,20.2,101.09,18.0
6935,James Anderson,PHI,A,OKC,2014-03-04,L,27,91.8,129.0,-37.2,7.7,0.5,5.3,2.8,5.0,3.6,10.5,62.5,60.8,26.5,109.88,5.8
6936,Lance Stephenson,IND,H,GSW,2014-03-04,L,39,108.1,98.6,9.5,12.0,1.5,15.8,5.1,16.7,11.1,10.5,42.9,42.9,19.5,91.68,10.4
6937,Anthony Bennett,CLE,H,SAS,2014-03-04,L,13,103.3,138.7,-35.4,16.7,1.0,9.1,0.0,8.3,4.0,9.1,75.0,78.8,33.3,111.19,10.7
6938,Anthony Davis,NOP,A,LAL,2014-03-04,W,43,134.1,124.7,9.4,9.7,3.0,12.0,10.0,30.8,21.7,4.0,62.5,67.2,22.4,100.07,16.4
6939,P.J. Tucker,PHX,H,LAC,2014-03-04,L,39,105.2,103.8,1.3,8.0,0.0,13.3,2.4,25.7,13.2,0.0,72.7,68.2,14.1,95.92,17.7
6940,Marco Belinelli,SAS,A,CLE,2014-03-04,W,19,148.7,110.5,38.2,10.5,2.0,16.7,0.0,17.6,9.1,8.3,37.5,53.9,22.7,96.72,8.6
6941,Alex Len,PHX,H,LAC,2014-03-04,L,19,100.0,120.0,-20.0,0.0,0.0,0.0,9.1,25.0,15.8,11.1,37.5,37.5,18.4,102.32,2.4
6942,Ray Allen,MIA,A,HOU,2014-03-04,L,26,123.9,97.9,26.0,6.7,0.0,11.1,4.5,11.5,8.3,0.0,75.0,77.0,15.4,86.18,19.5
6943,Austin Rivers,NOP,A,LAL,2014-03-04,W,19,107.1,102.3,4.9,20.0,0.5,14.3,0.0,5.6,3.0,28.6,68.8,67.6,26.7,108.33,10.7
6944,Ian Mahinmi,IND,H,GSW,2014-03-04,L,14,96.3,129.6,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.7,93.24,1.0
6945,Markieff Morris,PHX,H,LAC,2014-03-04,L,23,90.7,114.0,-23.3,9.1,0.25,7.1,9.1,9.5,9.3,28.6,50.0,50.0,26.0,88.43,-3.1
6946,Reggie Jackson,OKC,H,PHI,2014-03-04,W,25,103.7,81.5,22.2,15.4,0.5,11.8,4.5,13.2,10.0,23.5,55.6,65.1,25.4,101.91,22.8
6947,Marcus Morris Sr.,PHX,H,LAC,2014-03-04,L,20,104.5,88.6,15.9,21.4,1.0,20.0,4.2,5.6,4.8,20.0,61.1,63.6,22.6,104.0,15.3
6948,Luol Deng,CLE,H,SAS,2014-03-04,L,35,107.2,104.3,3.0,12.0,0.75,15.8,3.0,2.7,2.9,21.1,30.0,38.3,21.3,95.21,-1.0
6949,Kawhi Leonard,SAS,A,CLE,2014-03-04,W,26,130.2,96.2,34.0,17.6,1.0,17.6,8.7,13.6,11.1,17.6,80.0,82.7,23.3,97.74,19.8
6950,Harrison Barnes,GSW,A,IND,2014-03-04,W,24,113.3,108.9,4.4,13.3,0.0,18.2,0.0,20.8,10.6,0.0,50.0,56.3,17.6,91.72,12.9
6951,Al-Farouq Aminu,NOP,A,LAL,2014-03-04,W,15,106.1,97.1,8.9,10.0,0.0,25.0,7.7,5.6,6.5,0.0,66.7,66.7,8.6,107.94,9.2
6952,Andrew Bogut,GSW,A,IND,2014-03-04,W,22,104.7,102.2,2.4,5.6,0.0,20.0,4.5,21.7,13.3,0.0,33.3,38.7,8.7,95.31,6.6
6953,David West,IND,H,GSW,2014-03-04,L,34,101.5,89.6,11.9,14.3,0.0,9.1,7.9,10.0,9.0,0.0,58.8,67.2,26.0,96.57,26.7
6954,Chandler Parsons,HOU,H,MIA,2014-03-04,W,38,123.1,113.2,9.9,25.8,2.67,38.1,3.7,8.3,6.3,14.3,50.0,50.0,14.9,96.42,7.0
6955,Dwyane Wade,MIA,A,HOU,2014-03-04,L,37,109.9,110.8,-1.0,27.3,2.0,20.0,8.3,3.7,6.3,10.0,53.3,59.2,30.8,93.88,13.5
6956,Darren Collison,LAC,A,PHX,2014-03-04,W,40,111.4,94.9,16.5,19.2,2.5,26.3,0.0,6.7,3.8,10.5,70.0,76.5,16.1,94.07,16.4
6957,Brian Roberts,NOP,A,LAL,2014-03-04,W,29,145.0,140.4,4.6,8.0,0.67,11.1,0.0,0.0,0.0,16.7,65.0,72.6,23.9,97.01,6.1
6958,Jordan Farmar,LAL,H,NOP,2014-03-04,L,26,142.9,140.4,2.5,34.8,8.0,36.4,0.0,7.7,2.6,4.5,66.7,72.7,21.9,103.97,13.6
