,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
787,Sindarius Thornwell,LAC,H,DEN,2018-04-07,L,14,122.6,128.1,-5.5,16.7,0.0,66.7,0.0,8.3,4.0,0.0,0.0,0.0,2.9,106.4,-1.5
788,Juancho Hernangomez,DEN,A,LAC,2018-04-07,W,2,100.0,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,82.29,-100.0
789,Bryn Forbes,SAS,H,POR,2018-04-07,W,13,85.2,128.0,-42.8,0.0,0.0,0.0,0.0,6.7,3.6,0.0,0.0,0.0,7.1,97.41,-2.2
790,Damian Lillard,POR,A,SAS,2018-04-07,L,35,113.2,135.7,-22.5,26.3,0.71,13.9,6.5,3.6,5.1,19.4,63.6,68.2,41.3,94.44,12.9
791,Sam Dekker,LAC,H,DEN,2018-04-07,L,4,125.0,112.5,12.5,0.0,0.0,0.0,33.3,0.0,16.7,0.0,33.3,33.3,27.3,96.81,7.9
792,Alex Abrines,OKC,A,HOU,2018-04-07,W,27,107.3,98.1,9.1,5.9,0.0,10.0,6.7,10.3,8.5,0.0,12.5,21.5,14.1,95.57,0.0
793,Andre Iguodala,GSW,H,NOP,2018-04-07,L,22,100.0,83.7,16.3,31.3,0.0,45.5,0.0,14.3,7.0,0.0,33.3,33.3,12.2,105.96,6.2
794,Allen Crabbe,BKN,A,CHI,2018-04-07,W,22,129.2,93.9,35.3,25.0,0.0,21.1,5.0,4.8,4.9,0.0,63.3,64.8,28.3,106.95,15.9
795,James Harden,HOU,H,OKC,2018-04-07,L,36,106.8,102.7,4.1,40.9,1.8,25.0,0.0,8.3,5.1,13.9,53.1,61.1,33.8,98.2,15.0
796,Tony Parker,SAS,H,POR,2018-04-07,W,12,100.0,121.7,-21.7,0.0,0.0,0.0,0.0,8.3,5.0,66.7,0.0,113.6,12.0,97.61,2.2
797,Al-Farouq Aminu,POR,A,SAS,2018-04-07,L,33,111.9,127.3,-15.3,3.6,0.33,10.0,3.2,21.4,11.9,30.0,25.0,25.0,12.0,96.78,0.0
798,Ryan Arcidiacono,CHI,H,BKN,2018-04-07,L,22,75.0,114.3,-39.3,0.0,0.0,0.0,0.0,19.2,9.4,50.0,0.0,0.0,8.0,104.86,-2.3
799,Nene,HOU,H,OKC,2018-04-07,L,14,116.0,112.0,4.0,11.1,1.0,16.7,7.1,0.0,3.8,16.7,0.0,26.6,16.7,87.48,-13.3
800,Draymond Green,GSW,H,NOP,2018-04-07,L,37,125.3,132.1,-6.7,24.3,1.29,32.1,6.5,25.8,16.1,25.0,45.8,45.8,21.8,102.28,5.1
801,Jordan Bell,GSW,H,NOP,2018-04-07,L,5,45.5,100.0,-54.5,0.0,0.0,0.0,0.0,20.0,9.1,66.7,0.0,56.8,27.3,117.57,-5.6
802,Danny Green,SAS,H,POR,2018-04-07,W,13,106.9,115.4,-8.5,0.0,0.0,0.0,0.0,27.3,12.5,0.0,40.0,40.0,16.1,98.75,9.5
803,Paul Millsap,DEN,A,LAC,2018-04-07,W,30,138.3,114.8,23.6,14.8,4.0,20.0,5.0,2.8,3.6,5.0,50.0,50.8,25.4,97.34,5.3
804,Russell Westbrook,OKC,A,HOU,2018-04-07,W,38,105.1,102.6,2.5,52.6,2.5,23.3,10.0,6.5,8.6,9.3,37.5,39.7,34.4,98.46,11.4
805,Darius Miller,NOP,A,GSW,2018-04-07,W,25,110.9,103.7,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,62.1,10.5,103.4,4.9
806,Paul George,OKC,A,HOU,2018-04-07,W,41,109.8,107.4,2.3,18.2,0.8,13.8,2.0,14.7,7.2,17.2,44.1,56.1,25.5,96.32,10.5
807,Pat Connaughton,POR,A,SAS,2018-04-07,L,13,137.5,120.8,16.7,0.0,0.0,0.0,7.7,11.1,9.1,0.0,0.0,0.0,3.4,90.59,0.9
808,Thon Maker,MIL,A,NYK,2018-04-07,W,17,94.6,119.4,-24.8,0.0,0.0,0.0,4.8,7.7,5.9,12.5,25.0,36.3,18.2,100.42,-1.4
809,Shabazz Napier,POR,A,SAS,2018-04-07,L,21,112.5,109.8,2.7,6.7,0.0,11.1,4.2,23.5,12.2,0.0,50.0,50.0,16.7,91.55,12.1
810,Torrey Craig,DEN,A,LAC,2018-04-07,W,15,141.2,137.1,4.0,5.9,1.0,25.0,10.0,5.9,7.4,25.0,0.0,0.0,7.9,108.72,-1.2
811,Kyle O'Quinn,NYK,H,MIL,2018-04-07,L,30,107.0,121.7,-14.6,27.8,5.0,25.0,22.9,25.8,24.2,5.0,50.0,54.0,21.4,94.97,17.4
812,Joffrey Lauvergne,SAS,H,POR,2018-04-07,W,1,150.0,200.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.92,0.0
813,D'Angelo Russell,BKN,A,CHI,2018-04-07,W,23,119.6,94.0,25.6,27.8,1.25,25.0,0.0,17.4,9.1,20.0,55.0,55.1,26.8,105.7,9.1
814,Raymond Felton,OKC,A,HOU,2018-04-07,W,15,166.7,110.3,56.3,6.7,1.0,20.0,0.0,7.1,4.5,20.0,0.0,0.0,13.8,90.71,-5.1
815,Justin Holiday,CHI,H,BKN,2018-04-07,L,32,86.1,113.9,-27.8,10.5,0.0,10.0,0.0,3.1,1.4,0.0,36.7,42.5,23.7,106.61,5.0
816,DeAndre Jordan,LAC,H,DEN,2018-04-07,L,36,115.5,141.4,-25.9,4.2,1.0,6.3,17.9,41.7,27.0,6.3,63.6,58.7,17.4,93.48,11.6
817,Steven Adams,OKC,A,HOU,2018-04-07,W,29,107.0,114.0,-7.0,17.6,0.0,27.3,7.7,22.7,13.1,0.0,71.4,72.1,11.1,95.55,18.0
818,Zach Collins,POR,A,SAS,2018-04-07,L,20,116.7,118.4,-1.8,0.0,0.0,0.0,4.8,14.3,8.6,20.0,25.0,25.0,11.9,90.14,-0.7
819,Kevon Looney,GSW,H,NOP,2018-04-07,L,28,130.4,131.6,-1.2,7.4,0.0,22.2,11.1,16.7,14.3,0.0,71.4,71.4,11.7,98.05,6.9
820,Michael Beasley,NYK,H,MIL,2018-04-07,L,23,104.4,141.3,-36.9,14.3,0.0,11.1,10.0,18.2,13.5,0.0,36.7,40.9,27.6,94.94,9.2
821,Caris LeVert,BKN,A,CHI,2018-04-07,W,24,123.1,88.5,34.6,42.1,2.67,44.4,0.0,3.8,1.9,16.7,85.7,87.4,16.9,102.79,18.9
822,Luc Mbah a Moute,HOU,H,OKC,2018-04-07,L,25,108.2,128.6,-20.4,7.1,1.0,10.0,4.3,8.0,6.3,10.0,50.0,50.0,16.1,94.84,8.9
823,Courtney Lee,NYK,H,MIL,2018-04-07,L,28,96.4,130.9,-34.5,0.0,0.0,0.0,0.0,14.8,6.3,0.0,63.6,63.6,15.9,96.06,9.3
824,Brandon Jennings,MIL,A,NYK,2018-04-07,W,17,97.2,102.8,-5.6,44.4,2.0,28.6,5.3,21.4,12.1,14.3,50.0,50.0,23.3,103.27,16.0
825,David West,GSW,H,NOP,2018-04-07,L,13,114.3,146.4,-32.1,20.0,2.0,25.0,7.1,0.0,4.5,12.5,60.0,55.1,17.6,100.17,4.5
826,Trevor Ariza,HOU,H,OKC,2018-04-07,L,32,109.0,103.0,5.9,0.0,0.0,0.0,0.0,9.3,5.9,0.0,43.8,43.8,11.1,99.28,3.6
827,LaMarcus Aldridge,SAS,H,POR,2018-04-07,W,38,129.3,106.8,22.6,3.7,0.5,4.0,6.5,16.7,11.9,8.0,59.1,61.2,29.3,95.19,16.4
828,Dejounte Murray,SAS,H,POR,2018-04-07,W,29,126.8,109.1,17.7,16.7,2.0,20.0,0.0,18.5,10.0,10.0,55.6,63.4,25.8,91.0,13.3
829,Jusuf Nurkic,POR,A,SAS,2018-04-07,L,30,106.8,132.8,-26.0,22.2,4.0,26.7,14.8,30.8,22.6,6.7,60.0,60.0,16.9,94.21,14.2
830,Damyean Dotson,NYK,H,MIL,2018-04-07,L,30,101.6,106.6,-4.9,9.5,0.0,20.0,3.3,6.1,4.8,0.0,68.8,68.8,11.8,98.67,10.4
831,Rondae Hollis-Jefferson,BKN,A,CHI,2018-04-07,W,23,122.0,94.0,28.0,5.3,1.0,12.5,0.0,22.7,11.6,12.5,60.0,68.0,12.7,105.73,14.2
832,Mason Plumlee,DEN,A,LAC,2018-04-07,W,15,133.3,118.2,15.2,0.0,0.0,0.0,8.3,13.3,11.1,11.1,71.4,66.1,24.3,103.42,5.5
833,Frank Ntilikina,NYK,H,MIL,2018-04-07,L,30,110.0,118.0,-8.0,16.7,0.0,36.4,0.0,6.3,2.9,0.0,50.0,50.0,9.7,96.53,4.9
834,Anthony Davis,NOP,A,GSW,2018-04-07,W,40,118.4,116.1,2.3,14.3,2.0,11.4,8.1,25.7,16.7,5.7,54.2,59.9,33.7,104.49,16.4
835,Dāvis Bertāns,SAS,H,POR,2018-04-07,W,1,150.0,200.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,50.0,87.27,37.5
836,Will Barton,DEN,A,LAC,2018-04-07,W,32,136.5,120.6,15.9,11.5,3.0,14.3,0.0,6.9,3.8,4.8,90.0,92.5,26.1,95.74,18.0
837,Jamal Murray,DEN,A,LAC,2018-04-07,W,40,144.9,112.7,32.2,18.9,7.0,36.8,3.6,4.3,4.0,5.3,80.0,83.9,14.0,95.07,13.6
838,C.J. Williams,LAC,H,DEN,2018-04-07,L,4,125.0,112.5,12.5,33.3,1.0,33.3,0.0,0.0,0.0,33.3,100.0,100.0,18.2,96.81,10.5
839,Timofey Mozgov,BKN,A,CHI,2018-04-07,W,7,93.8,46.7,47.1,0.0,0.0,0.0,12.5,36.4,26.3,25.0,100.0,86.8,23.5,111.88,36.8
840,Evan Turner,POR,A,SAS,2018-04-07,L,32,107.9,125.4,-17.5,22.2,4.0,23.5,0.0,3.6,1.8,5.9,70.8,72.3,18.8,95.25,12.3
841,Wade Baldwin IV,POR,A,SAS,2018-04-07,L,8,113.3,75.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,6.3,99.75,0.0
842,Patrick Patterson,OKC,A,HOU,2018-04-07,W,13,145.8,84.0,61.8,0.0,0.0,0.0,12.5,7.1,9.1,0.0,100.0,106.4,8.0,89.77,9.2
843,Tyrone Wallace,LAC,H,DEN,2018-04-07,L,28,115.8,143.6,-27.8,6.3,1.0,6.3,6.3,0.0,4.0,6.3,63.6,66.0,21.4,95.26,10.1
844,Clint Capela,HOU,H,OKC,2018-04-07,L,26,93.1,101.8,-8.7,0.0,0.0,0.0,4.3,16.2,11.7,22.2,83.3,72.7,14.8,104.88,15.1
845,Jrue Holiday,NOP,A,GSW,2018-04-07,W,40,125.9,125.3,0.6,19.4,6.0,22.2,0.0,13.9,7.1,3.7,58.3,63.3,23.3,100.63,12.4
846,Nikola Mirotic,NOP,A,GSW,2018-04-07,W,40,124.7,119.5,5.2,12.5,0.0,17.4,0.0,17.6,8.8,0.0,72.2,74.2,20.2,105.45,14.1
847,Wilson Chandler,DEN,A,LAC,2018-04-07,W,31,143.1,112.1,31.0,10.3,0.0,27.3,4.3,18.8,12.7,0.0,81.3,81.3,12.7,90.88,11.7
848,Nick Young,GSW,H,NOP,2018-04-07,L,21,93.3,137.0,-43.6,0.0,0.0,0.0,4.5,23.1,11.4,20.0,100.0,100.0,9.8,105.0,8.7
849,Ömer Aşik,CHI,H,BKN,2018-04-07,L,13,111.1,137.9,-26.8,9.1,1.0,33.3,0.0,21.4,11.5,33.3,100.0,100.0,6.9,103.65,7.0
850,Malik Beasley,DEN,A,LAC,2018-04-07,W,2,100.0,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,33.3,82.29,150.0
851,Cheick Diallo,NOP,A,GSW,2018-04-07,W,11,142.9,104.5,38.3,0.0,0.0,0.0,0.0,27.3,17.6,25.0,100.0,72.5,19.0,96.15,6.8
852,Jerami Grant,OKC,A,HOU,2018-04-07,W,20,119.5,100.0,19.5,0.0,0.0,0.0,5.6,21.1,13.5,0.0,90.0,88.8,15.2,99.59,20.7
853,Manu Ginobili,SAS,H,POR,2018-04-07,W,19,118.4,110.5,7.9,10.0,0.0,12.5,0.0,14.3,8.1,0.0,121.4,121.4,17.9,95.0,28.2
854,E'Twaun Moore,NOP,A,GSW,2018-04-07,W,37,120.8,125.6,-4.9,23.3,0.0,50.0,0.0,0.0,0.0,0.0,107.1,107.1,8.5,101.78,9.9
855,Tyler Zeller,MIL,A,NYK,2018-04-07,W,17,113.9,94.4,19.4,16.7,2.0,28.6,18.8,10.5,14.3,14.3,100.0,100.0,11.6,100.76,12.9
856,Nikola Jokic,DEN,A,LAC,2018-04-07,W,34,139.7,121.7,18.0,37.9,5.5,37.9,7.7,25.0,17.7,6.9,67.9,71.0,24.0,95.81,22.3
857,Willie Cauley-Stein,SAC,A,MEM,2018-04-06,W,33,96.8,92.2,4.6,16.7,3.0,16.7,0.0,21.1,12.3,5.6,64.3,64.3,22.1,93.26,24.5
858,Kyle O'Quinn,NYK,H,MIA,2018-04-06,W,22,124.5,106.3,18.2,11.8,2.0,15.4,26.1,38.1,31.8,7.7,61.1,65.1,19.3,106.54,20.6
859,Jeff Green,CLE,A,PHI,2018-04-06,L,41,125.6,123.6,2.0,11.1,1.5,14.3,2.7,9.5,6.3,9.5,104.2,106.3,18.2,103.73,15.5
860,Kobi Simmons,MEM,H,SAC,2018-04-06,L,27,86.5,100.0,-13.5,20.0,1.0,20.0,0.0,4.0,2.0,20.0,55.6,58.3,20.7,91.69,7.0
861,Thomas Bryant,LAL,H,MIN,2018-04-06,L,3,140.0,100.0,40.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0,88.89,22.2
862,Greg Monroe,BOS,H,CHI,2018-04-06,W,28,107.1,103.7,3.4,58.8,3.33,41.7,15.0,27.6,22.4,12.5,80.0,83.9,23.3,94.95,28.8
863,John Collins,ATL,A,WAS,2018-04-06,W,31,93.7,103.2,-9.5,27.8,5.0,31.3,10.3,23.3,16.9,6.3,55.6,48.4,16.2,99.14,13.8
864,Willy Hernangomez,CHA,A,ORL,2018-04-06,W,20,135.0,102.6,32.4,7.1,0.0,14.3,5.3,52.4,30.0,0.0,91.7,91.7,13.6,96.08,21.2
865,Jeff Teague,MIN,A,LAL,2018-04-06,W,33,122.1,100.0,22.1,32.0,8.0,29.6,0.0,12.1,5.5,3.7,62.5,68.7,23.5,97.97,19.8
866,Richaun Holmes,PHI,H,CLE,2018-04-06,W,15,120.0,121.2,-1.2,15.4,2.0,28.6,0.0,12.5,6.5,14.3,75.0,75.0,12.5,107.62,9.3
867,Maxi Kleber,DAL,A,DET,2018-04-06,L,16,117.1,102.9,14.3,16.7,2.0,28.6,6.3,27.8,17.6,14.3,87.5,87.5,13.5,103.49,14.6
868,Marvin Williams,CHA,A,ORL,2018-04-06,W,22,128.9,90.9,38.0,14.3,0.0,16.7,6.3,3.7,4.7,0.0,88.9,91.1,20.0,98.51,20.0
869,Lauri Markkanen,CHI,A,BOS,2018-04-06,L,23,100.0,98.1,1.9,16.7,0.67,11.1,3.8,16.0,9.8,16.7,77.3,78.4,27.6,108.58,16.2
870,Tristan Thompson,CLE,A,PHI,2018-04-06,L,6,106.7,126.7,-20.0,0.0,0.0,0.0,10.0,11.1,10.5,0.0,100.0,82.0,11.1,118.94,11.7
871,Cheick Diallo,NOP,A,PHX,2018-04-06,W,17,92.3,124.3,-32.0,0.0,0.0,0.0,10.5,31.6,21.1,75.0,100.0,100.0,8.9,106.26,3.6
872,Jakob Poeltl,TOR,H,IND,2018-04-06,W,18,100.0,97.2,2.8,0.0,0.0,0.0,5.6,18.2,12.5,28.6,100.0,100.0,15.9,96.96,18.3
873,Goran Dragic,MIA,A,NYK,2018-04-06,L,24,108.0,128.8,-20.8,13.3,1.0,13.3,0.0,12.0,6.3,13.3,65.0,68.9,22.8,103.95,11.8
874,Antonius Cleveland,ATL,A,WAS,2018-04-06,W,9,118.2,91.3,26.9,0.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,150.0,8.3,115.8,0.0
875,Emeka Okafor,NOP,A,PHX,2018-04-06,W,6,125.0,133.3,-8.3,14.3,0.0,50.0,0.0,14.3,9.1,0.0,100.0,100.0,5.9,122.6,8.1
876,Tim Frazier,WAS,H,ATL,2018-04-06,L,19,102.4,95.0,7.4,27.3,3.0,33.3,0.0,27.8,13.5,11.1,70.0,70.0,14.0,103.96,16.0
877,Deyonta Davis,MEM,H,SAC,2018-04-06,L,27,90.6,105.7,-15.1,0.0,0.0,0.0,9.4,20.7,14.8,0.0,66.7,66.7,9.7,93.7,15.7
878,Norman Powell,TOR,H,IND,2018-04-06,W,14,114.3,107.4,6.9,0.0,0.0,0.0,6.7,7.7,7.1,0.0,100.0,100.0,2.9,95.77,6.9
879,Anthony Tolliver,DET,H,DAL,2018-04-06,W,35,105.9,101.5,4.4,8.3,1.0,15.4,3.3,5.9,4.7,15.4,88.9,88.9,15.1,92.37,10.3
880,Ömer Aşik,CHI,A,BOS,2018-04-06,L,16,100.0,109.4,-9.4,0.0,0.0,0.0,0.0,18.2,7.7,25.0,33.3,29.1,12.1,94.58,-4.8
881,Luke Kennard,DET,H,DAL,2018-04-06,W,27,101.9,107.5,-5.7,9.1,1.0,22.2,0.0,20.8,10.6,22.2,20.0,20.0,12.3,94.3,1.0
882,Dwight Powell,DAL,A,DET,2018-04-06,L,28,103.7,109.3,-5.6,11.8,2.0,14.3,0.0,29.2,13.5,7.1,50.0,57.4,19.7,93.35,15.4
883,Myles Turner,IND,A,TOR,2018-04-06,L,22,44.7,102.1,-57.4,0.0,0.0,0.0,3.0,11.5,6.8,28.6,20.0,20.0,13.2,100.86,-0.9
884,E'Twaun Moore,NOP,A,PHX,2018-04-06,W,25,100.0,71.2,28.8,5.9,0.5,9.1,3.3,3.1,3.2,18.2,37.5,37.5,16.4,102.44,0.7
885,Davon Reed,PHX,H,NOP,2018-04-06,L,19,109.3,90.7,18.6,14.3,0.0,22.2,0.0,13.6,6.5,0.0,35.7,35.7,14.6,107.69,6.3
886,Guerschon Yabusele,BOS,H,CHI,2018-04-06,W,25,108.5,91.2,17.2,4.2,1.0,11.1,0.0,20.7,11.5,11.1,41.7,43.6,12.7,112.56,7.0
887,Malik Monk,CHA,A,ORL,2018-04-06,W,26,146.3,103.7,42.6,38.1,8.0,30.8,0.0,3.4,2.0,3.8,71.4,78.1,30.5,98.24,20.1
888,Glenn Robinson III,IND,A,TOR,2018-04-06,L,20,105.4,110.5,-5.1,11.1,0.0,11.1,4.8,0.0,2.6,0.0,78.6,76.1,19.0,90.76,13.2
889,Dorian Finney-Smith,DAL,A,DET,2018-04-06,L,37,94.4,108.1,-13.7,19.0,2.0,22.2,8.3,20.6,14.3,11.1,62.5,62.5,17.9,94.66,11.8
890,Jordan Crawford,NOP,A,PHX,2018-04-06,W,9,125.0,130.4,-5.4,33.3,2.0,20.0,0.0,0.0,0.0,10.0,85.7,87.4,30.8,125.1,20.8
891,Marcin Gortat,WAS,H,ATL,2018-04-06,L,39,100.0,98.7,1.3,15.4,2.0,28.6,6.8,23.5,14.1,14.3,37.5,37.5,11.4,96.59,6.3
892,Jeremy Lamb,CHA,A,ORL,2018-04-06,W,20,153.5,90.7,62.8,12.5,0.0,18.2,5.6,8.0,7.0,0.0,88.9,88.9,18.4,103.89,17.3
893,Amir Johnson,PHI,H,CLE,2018-04-06,W,19,127.3,126.7,0.6,22.2,4.0,30.8,8.7,5.3,7.1,7.7,37.5,41.5,18.0,109.92,5.7
894,Jodie Meeks,WAS,H,ATL,2018-04-06,L,10,95.8,113.0,-17.2,14.3,0.0,25.0,0.0,0.0,0.0,0.0,75.0,69.4,12.0,114.4,7.1
895,Kelly Olynyk,MIA,A,NYK,2018-04-06,L,18,97.3,133.3,-36.0,12.5,0.5,9.1,0.0,22.2,10.5,18.2,41.7,63.7,25.6,97.06,9.9
896,Kyle Lowry,TOR,H,IND,2018-04-06,W,28,98.3,57.9,40.4,45.0,1.5,34.6,0.0,13.5,7.1,23.1,40.9,40.9,23.3,98.32,14.2
897,Jason Smith,WAS,H,ATL,2018-04-06,L,8,84.2,127.8,-43.6,0.0,0.0,0.0,0.0,12.5,6.7,0.0,66.7,77.3,21.1,117.36,16.7
898,Pascal Siakam,TOR,H,IND,2018-04-06,W,21,85.7,102.4,-16.7,27.3,3.0,25.0,4.5,7.4,6.1,8.3,37.5,35.5,19.1,94.18,7.7
899,Dillon Brooks,MEM,H,SAC,2018-04-06,L,35,103.0,98.4,4.6,26.1,2.0,24.0,3.2,6.3,4.8,12.0,45.8,51.5,25.0,89.74,9.1
900,James Johnson,MIA,A,NYK,2018-04-06,L,23,100.0,119.2,-19.2,26.7,2.0,26.7,0.0,3.8,2.0,13.3,56.3,64.4,19.6,105.82,10.3
901,Taurean Prince,ATL,A,WAS,2018-04-06,W,34,91.2,101.4,-10.3,31.3,2.5,18.5,2.9,8.8,5.9,7.4,47.2,55.7,30.1,95.77,12.7
902,Josh Hart,LAL,H,MIN,2018-04-06,L,32,103.2,115.4,-12.2,0.0,0.0,0.0,2.6,21.7,13.1,16.7,62.5,66.3,22.2,95.55,17.1
903,Ish Smith,DET,H,DAL,2018-04-06,W,18,97.4,116.2,-18.8,27.3,1.5,27.3,0.0,9.5,4.8,18.2,75.0,75.0,18.2,101.8,11.6
904,Henry Ellenson,DET,H,DAL,2018-04-06,W,18,110.8,108.3,2.5,0.0,0.0,0.0,0.0,23.8,12.2,15.4,45.0,50.6,31.0,96.35,8.8
905,Ersan Ilyasova,PHI,H,CLE,2018-04-06,W,29,120.0,113.8,6.2,21.7,5.0,25.0,13.3,24.1,18.6,5.0,54.2,61.8,20.5,107.3,15.9
906,Cameron Payne,CHI,A,BOS,2018-04-06,L,22,91.5,118.8,-27.3,36.4,4.0,28.6,12.5,4.8,8.9,7.1,61.1,61.1,18.9,101.86,10.7
907,Tyler Dorsey,ATL,A,WAS,2018-04-06,W,32,112.9,88.1,24.8,4.3,0.0,5.9,0.0,7.7,4.5,0.0,64.3,69.8,21.1,101.77,14.3
908,Jarrett Jack,NYK,H,MIA,2018-04-06,W,12,108.3,87.0,21.4,20.0,1.0,28.6,0.0,14.3,8.7,28.6,33.3,33.3,20.0,94.0,0.0
909,James Ennis III,DET,H,DAL,2018-04-06,W,14,118.5,103.7,14.8,0.0,0.0,0.0,0.0,7.1,3.7,0.0,33.3,51.5,13.8,94.6,4.6
910,OG Anunoby,TOR,H,IND,2018-04-06,W,20,100.0,42.9,57.1,0.0,0.0,0.0,4.3,10.0,7.5,0.0,40.0,40.0,10.0,101.72,9.2
911,Mario Hezonja,ORL,H,CHA,2018-04-06,L,23,93.6,127.1,-33.5,14.3,2.0,14.3,0.0,25.0,10.2,7.1,45.0,50.6,22.2,100.07,9.2
912,Rodney Hood,CLE,A,PHI,2018-04-06,L,12,103.7,167.9,-64.2,10.0,0.0,20.0,0.0,20.0,8.7,0.0,33.3,51.5,13.3,106.45,4.0
913,Terry Rozier,BOS,H,CHI,2018-04-06,W,29,112.3,90.6,21.7,15.4,1.33,26.7,6.7,12.5,9.7,20.0,43.8,43.8,15.7,106.57,7.3
914,Fred VanVleet,TOR,H,IND,2018-04-06,W,14,75.9,100.0,-24.1,33.3,3.0,33.3,7.7,4.8,5.9,11.1,20.0,20.0,19.4,95.11,1.5
915,Danuel House Jr.,PHX,H,NOP,2018-04-06,L,35,94.7,117.7,-23.0,12.0,3.0,21.4,0.0,7.9,3.7,7.1,22.2,25.3,12.6,106.74,1.4
916,Bobby Portis,CHI,A,BOS,2018-04-06,L,14,122.2,93.1,29.1,0.0,0.0,0.0,7.7,46.2,26.9,14.3,50.0,50.0,22.6,96.57,12.4
917,Myke Henry,MEM,H,SAC,2018-04-06,L,22,111.4,107.0,4.4,6.7,0.5,8.3,0.0,11.1,6.1,16.7,50.0,50.0,22.4,93.35,10.0
918,Victor Oladipo,IND,A,TOR,2018-04-06,L,21,44.4,95.6,-51.1,28.6,0.5,12.5,0.0,11.5,5.3,25.0,27.8,25.3,28.0,102.61,1.9
919,Stanley Johnson,DET,H,DAL,2018-04-06,W,39,103.8,102.6,1.2,13.3,0.0,26.7,2.8,12.2,7.8,0.0,45.0,48.6,12.9,94.45,10.2
920,Isaiah Hicks,NYK,H,MIA,2018-04-06,W,19,105.0,110.3,-5.3,7.7,1.0,10.0,0.0,15.0,7.7,10.0,50.0,58.0,19.6,97.65,5.7
921,CJ Miles,TOR,H,IND,2018-04-06,W,19,72.2,105.7,-33.5,0.0,0.0,0.0,0.0,13.0,7.0,20.0,16.7,36.6,24.4,91.53,-1.2
922,Abdel Nader,BOS,H,CHI,2018-04-06,W,7,71.4,135.7,-64.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,21.4,101.92,-20.8
923,Miles Plumlee,ATL,A,WAS,2018-04-06,W,9,100.0,100.0,0.0,12.5,0.0,50.0,0.0,15.4,9.5,0.0,0.0,0.0,4.5,109.98,2.1
924,Solomon Hill,NOP,A,PHX,2018-04-06,W,16,124.3,113.5,10.8,11.8,2.0,33.3,5.9,14.3,10.5,16.7,0.0,0.0,8.9,112.05,-0.6
925,Arron Afflalo,ORL,H,CHA,2018-04-06,L,8,68.8,140.0,-71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,96.83,-7.3
926,Nigel Hayes,SAC,A,MEM,2018-04-06,W,16,96.9,109.4,-12.5,0.0,0.0,0.0,5.9,21.4,12.9,0.0,25.0,25.0,10.3,97.73,3.7
927,Bojan Bogdanovic,IND,A,TOR,2018-04-06,L,17,44.4,91.4,-47.0,0.0,0.0,0.0,4.0,10.5,6.8,11.1,31.3,31.3,23.1,101.13,-3.6
928,Josh Richardson,MIA,A,NYK,2018-04-06,L,20,114.3,147.6,-33.3,10.5,2.0,28.6,0.0,12.5,6.1,14.3,0.0,25.8,10.9,103.63,0.5
929,Kelly Oubre Jr.,WAS,H,ATL,2018-04-06,L,31,91.0,117.6,-26.6,10.5,0.5,9.5,0.0,24.1,11.1,19.0,34.6,44.0,26.4,104.52,9.1
930,Channing Frye,LAL,H,MIN,2018-04-06,L,15,93.1,109.7,-16.6,20.0,0.67,22.2,0.0,5.6,2.9,33.3,0.0,23.1,17.9,99.31,-13.2
931,Vince Carter,SAC,A,MEM,2018-04-06,W,13,92.3,100.0,-7.7,20.0,0.0,28.6,7.1,15.4,11.1,0.0,0.0,28.2,15.6,91.57,6.5
932,Travis Wear,LAL,H,MIN,2018-04-06,L,8,87.5,123.5,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,94.85,-9.2
933,Isaiah Taylor,ATL,A,WAS,2018-04-06,W,25,94.5,92.6,2.0,25.0,1.0,21.1,0.0,3.7,2.0,21.1,40.0,44.2,26.3,103.32,1.2
934,Wayne Ellington,MIA,A,NYK,2018-04-06,L,29,87.9,110.3,-22.4,0.0,0.0,0.0,2.7,10.0,6.0,0.0,44.4,50.6,15.9,96.78,8.8
935,Anthony Davis,NOP,A,PHX,2018-04-06,W,34,115.8,78.9,36.8,14.3,0.0,10.0,2.5,20.0,12.2,0.0,52.2,59.3,31.0,106.41,26.5
936,Dario Saric,PHI,H,CLE,2018-04-06,W,25,122.8,116.1,6.7,11.1,3.0,23.1,3.6,7.7,5.6,7.7,16.7,16.7,15.2,107.41,-1.1
