,Date,Home,Home Points,Home DRTG,Home SIE,Away,Away Points,Away DRTG,Away SIE
215,12/19/2022,HOU,113.70929594957425,114.50023272843248,267.12118692881825,SAS,115.12565438238025,117.08600468261436,263.2971687248483
216,12/19/2022,MIN,125.69258228250706,111.79754444918376,289.24273833896905,DAL,119.31869198547139,112.14250614965148,280.78617671031424
217,12/19/2022,NOP,129.0415196761296,109.40230074171019,277.98102846606173,MIL,126.69527659536462,105.708646294045,278.7251462591954
218,12/19/2022,OKC,122.50472431756836,113.00404570825252,272.55167518700165,POR,123.76041265369574,113.38363596770556,285.5122140827241
219,12/19/2022,PHX,126.66604366075518,111.39523860973424,277.72243188454075,LAL,132.99815334659527,111.6772663099287,288.32757796587606
220,12/19/2022,SAC,123.14007007281296,111.86677490240965,277.44373646834947,CHA,127.73173255431203,114.9060933805708,278.6877120257546
221,12/20/2022,DET,124.07654062180575,117.45353440575344,267.937911296281,UTA,119.27577817314756,114.44269228602171,279.10103726316004
222,12/20/2022,MIA,125.63192848440305,109.85011042069206,296.6325080417722,CHI,113.33159458354778,112.16934629389972,271.92090320968606
223,12/20/2022,NYK,115.67349335617477,111.06640983180091,268.5344100678606,GSW,132.7546249447487,110.55986122395993,287.32698975432714
224,12/20/2022,PHX,128.64266343084157,111.58308293563157,279.02069943500527,WAS,124.55502945575469,113.91698685881425,282.69993309617973
225,12/20/2022,DEN,128.3569137722857,113.6710388108209,277.1157171607658,MEM,129.8395916062224,107.76874927738228,276.0435511808355
226,12/21/2022,CLE,121.83956660436058,106.0012810825143,291.0708590137288,MIL,125.6387805697527,106.1953693285356,276.71514535083577
227,12/21/2022,PHI,134.84863501837037,108.03603816817865,288.06555022630175,DET,120.96651246046166,117.93545683747011,268.5706282117173
228,12/21/2022,ATL,132.63834910313557,111.67461591425779,280.9557211719715,CHI,114.7296107552059,112.13666150814245,275.2841462112338
229,12/21/2022,BOS,125.62909913380074,109.74810366800341,288.60788460321726,IND,120.06233134126094,112.6116428692035,273.21885847760547
230,12/21/2022,BKN,121.91967347498063,111.45602696985527,284.1320372724934,GSW,135.24850414807474,111.09229457220474,290.27203759850045
231,12/21/2022,NYK,117.2154632981881,110.77131201122636,271.7626919384494,TOR,127.21649612769795,111.15947158401818,295.16666435068
232,12/21/2022,HOU,113.19964875519008,114.90192742198631,266.59553345085897,ORL,121.78917781614884,112.33756654912663,269.1805186580255
233,12/21/2022,MIN,124.56729051895506,111.7107102373495,287.0426952787838,DAL,118.08450270046609,112.59574242037003,279.6277360508151
234,12/21/2022,OKC,121.47050340065488,113.05439530200837,270.90629538932575,POR,121.77519021374896,113.57243395377895,283.276098215366
235,12/21/2022,SAC,124.99359594430149,111.88431550592631,279.54783073381367,LAL,132.33621605316083,112.13180324671522,285.7876525959664
236,12/21/2022,LAC,120.4750477421037,106.65333158782816,271.7960723490744,CHA,128.32196994954577,114.46322218140482,279.39864976208406
237,12/22/2022,NOP,129.92640995179335,109.77380881576153,278.4115020875975,SAS,115.47368634498515,116.63668438524753,261.7810952841553
238,12/22/2022,UTA,122.48240804107519,114.53661908105335,277.8512184771743,WAS,124.29930634357103,113.63642419937953,281.94053308666975
239,12/23/2022,ORL,124.03385376974819,112.50452094665937,267.3541665622046,SAS,115.2863570609606,116.66834640634916,261.0339562887314
240,12/23/2022,PHI,134.03281844198324,107.51015691558395,287.59378034534717,LAC,117.38491156564852,105.95403730997484,272.9599098133605
241,12/23/2022,ATL,129.50614549788128,111.43849779361469,278.9140083858912,DET,120.2929052526417,117.69602498287949,268.34294937883976
242,12/23/2022,BOS,124.52364428853302,110.0151278606777,286.1202435228653,MIN,120.99906720810294,111.72502921185298,287.1329422309618
243,12/23/2022,BKN,120.94962714957174,111.03941204215455,278.7811772834418,MIL,124.16554312890013,106.49993832966832,275.5586767010619
244,12/23/2022,CLE,120.42417284270802,106.06132057061564,289.09868045651444,TOR,126.10957327814205,111.72362737209927,291.2653987196482
245,12/23/2022,NYK,118.53474992580963,110.96989011255671,275.8083832854885,CHI,114.98776727760203,112.0604856109446,276.30612403333305
246,12/23/2022,MIA,121.39418443330825,110.27397405917382,288.21850438224334,IND,120.79990136733583,112.52326058820941,275.13761459470334
247,12/23/2022,HOU,113.62094303062021,114.89530168917256,267.7564464289864,DAL,117.1552742625271,112.59449965913907,280.3848633219386
248,12/23/2022,OKC,119.65628233417726,112.48821902647728,269.1145752126843,NOP,127.7372574099509,109.68868807238626,280.0293698992831
249,12/23/2022,DEN,127.40044652226008,113.04826433774446,273.8789155788018,POR,122.52607063705318,113.34396591024469,285.19423145796327
250,12/23/2022,PHX,127.91586732605454,111.75269871282698,277.7055937067365,MEM,128.45853378461047,107.90707859891906,274.5312440832975
251,12/23/2022,SAC,125.29551140481414,111.83278078848873,280.0234669289816,WAS,122.59126878518056,113.78089438335007,280.3547964927861
252,12/23/2022,LAL,131.8900045582355,112.54009017630771,280.55768511172715,CHA,124.62018489185587,114.16433992938825,277.12554872079096
253,12/25/2022,NYK,118.58299624643,111.65149311758037,276.0866932243295,PHI,131.12385427580887,107.88794223741388,287.96584349316504
254,12/25/2022,DAL,119.96991863259652,112.6595441421462,280.549961552692,LAL,130.4305997044984,112.81514474562368,281.58548529774544
255,12/25/2022,BOS,124.29509905594936,109.84057151920243,285.28537228598407,MIL,123.64892408207409,107.0206779245447,275.1909760860942
256,12/25/2022,GSW,134.2331414832362,111.51029042588769,283.4685380164112,MEM,128.2509789839453,107.47002836628343,274.4306279151338
257,12/25/2022,DEN,127.4699741697581,112.85428054158345,275.26696654138095,PHX,123.75339427523546,111.87778521864192,275.52949238277876
258,12/26/2022,CLE,120.22413070699149,106.55201744834696,288.37162445966766,BKN,118.86645210799847,110.61600964531205,280.81438004419505
259,12/26/2022,DET,123.51200171388217,117.96865720005437,268.31633672480785,LAC,117.76685893855858,106.74305090829371,272.8534155926497
260,12/26/2022,MIA,123.44849966485549,110.55574414370201,290.79355869505565,MIN,120.94157062248053,112.01170515843334,286.74839005003236
261,12/26/2022,CHI,118.09737866818215,112.30818138827378,276.17729706702215,HOU,112.55495493196688,114.83403338227461,269.1913448473141
262,12/26/2022,NOP,132.48752826489937,109.65938425307863,281.89917287452914,IND,119.62548224487605,112.38672365636856,272.8859326738923
263,12/26/2022,SAS,115.98933172292135,116.76439261721505,256.82445992270135,UTA,118.59281645706385,114.16028071233092,275.78739540940575
264,12/26/2022,POR,125.26596683835633,113.63343481930909,284.6716425796153,CHA,125.6298842684716,114.51909151549583,277.96253384401973
265,12/27/2022,ORL,124.45242833086019,112.21014015258892,267.02915986519906,LAL,130.81411563401468,113.42271144687179,281.5813265499609
266,12/27/2022,WAS,125.10206776996476,114.07176005037252,279.5638061138452,PHI,131.70126508149306,108.58129516789288,288.4327301545076
267,12/27/2022,BOS,125.43137799345976,109.88083371228394,287.6110685164684,HOU,114.52608580913068,115.00718361211185,272.8478149539951
268,12/27/2022,IND,121.76055547737,112.50077297058411,272.7307640230869,ATL,129.45495933958577,110.96505012489166,282.0182566589596
269,12/27/2022,TOR,128.83677464366568,111.70470306834363,289.8303737908642,LAC,118.51723231986934,107.1398969203916,273.87462358367145
270,12/27/2022,MEM,129.95272708323822,107.71677369573457,273.5278060541107,PHX,125.2991941745902,112.10509920501924,277.53742022239925
271,12/27/2022,OKC,121.0518705819487,112.59555919412396,270.3223873313726,SAS,113.91219164391178,116.64364211361644,259.685109771145
272,12/27/2022,DAL,119.2394611496282,112.7404441560774,278.9337446105267,NYK,116.87362120090891,112.55518017942106,278.3640868373154
273,12/27/2022,GSW,134.73120228666122,111.36281526065783,284.062566157702,CHA,126.59485533831565,114.94720148360588,280.0428371151791
274,12/27/2022,SAC,124.52995864210898,112.3756792379382,279.5750675163246,DEN,124.76891791665513,112.7944417919461,278.4908798146648
275,12/28/2022,DET,123.52940376227423,118.12851652959236,268.3274089800206,ORL,121.48532837769775,112.76666496208827,266.4321243015132
276,12/28/2022,WAS,125.97751728785468,113.92252495003002,281.5676508700728,PHX,125.65694011797142,111.94271924108355,277.5919567078892
277,12/28/2022,ATL,133.45029684838448,111.86832725529165,283.1596154153194,BKN,119.23601201200749,110.8235792262819,283.4403919078497
278,12/28/2022,MIA,122.02440270599644,110.63935624256814,287.7846484007252,LAL,130.38521356913824,113.3849675733837,281.23906652758785
279,12/28/2022,CHI,117.48019580667659,112.78219618023192,274.8509637686484,MIL,124.00638271782242,108.16752961532822,274.19259411107777
280,12/28/2022,NOP,130.46245642120383,109.39326637652763,278.4899350844227,MIN,120.92632729939706,112.09854678300833,286.4722343708696
281,12/28/2022,GSW,137.36300389435854,110.89319649827976,287.60796534718486,UTA,117.91389832302626,114.26312677561233,274.10820942718505
282,12/28/2022,SAC,123.98673331241096,112.41022981882224,278.562882926353,DEN,125.62111628932901,112.6523273517723,282.3962739607028
283,12/29/2022,CHA,127.56381486468088,114.21343296652127,278.66130662805165,OKC,120.35669040015614,113.02178529512372,273.221168899412
284,12/29/2022,IND,120.3481219596379,112.11911965849279,269.7034239041544,CLE,119.21346414953466,107.20628010560007,289.9186211055692
285,12/29/2022,BOS,126.569634028981,109.70710541069928,289.5051025272921,LAC,118.5661611978317,107.52822693028439,273.1942260294888
286,12/29/2022,TOR,131.51494303950727,112.3046717129919,294.64709822133415,MEM,126.71536031678926,107.87364813806593,273.56311723575146
287,12/29/2022,SAS,119.76093134903935,117.11523844027556,264.71302772518413,NYK,119.91759844754789,113.06304941081123,279.688023644889
288,12/29/2022,DAL,122.0164507139787,113.45913224759336,285.2737433607206,HOU,113.19137551841986,115.06332645941133,270.0442217138855
289,12/30/2022,ORL,126.5113354175169,112.51474130934092,271.71904140552846,WAS,121.28055531687808,113.66569424437033,278.94460875468116
290,12/30/2022,ATL,135.40711160886292,111.80580730857439,285.4580365870671,LAL,132.50168439767504,113.44632069029436,283.746533518273
291,12/30/2022,TOR,131.72317521903497,112.84296361421887,295.636762850205,PHX,126.38399813392124,112.47002502735467,277.7568816651485
292,12/30/2022,CHI,117.97060971035931,112.76395417073589,277.6677731000897,DET,121.11579293720254,117.6891738572211,269.4534739513982
293,12/30/2022,MIL,128.58724023211246,107.97570190345549,276.663920218543,MIN,121.39919062453224,112.40790135976202,287.08080604943467
294,12/30/2022,NOP,132.24790664815652,109.6582944630099,279.79833538643874,PHI,132.33948546904975,108.7087372456928,288.9665719028495
295,12/30/2022,DEN,129.47788679615888,113.00507209253183,277.060519195327,MIA,120.65925421661326,110.38404888038029,290.4423631746829
296,12/30/2022,GSW,136.1095976371189,110.68007726195296,285.9580996173001,POR,125.40977746631869,113.3437533905796,287.7208341367505
297,12/30/2022,SAC,124.47862540674605,112.94501544438545,278.59341100037295,UTA,117.46208337118448,113.98557548774457,274.2077544518654
298,12/31/2022,IND,120.68869968435509,112.55459668113659,269.9290508628178,LAC,117.85149605824888,107.70806064412835,273.76160565823255
299,12/31/2022,CHA,127.9761141932687,114.10792599556686,279.2403408319826,BKN,117.95114535836431,110.79628748329804,277.88289765846014
300,12/31/2022,CHI,117.40951533208951,112.61699422199507,276.0123716672239,CLE,121.12160747338838,108.19326224647958,292.19597474160406
301,12/31/2022,HOU,117.16335289709659,115.65619840353355,271.3343663766381,NYK,120.09852333172103,113.2012687837651,279.7239715662039
302,12/31/2022,SAS,118.56501053020247,117.18118653691393,262.02639029469896,DAL,118.45490815205461,113.27474017482994,283.98109059039496
303,12/31/2022,MEM,128.8654623100803,107.87460369004643,272.9360640333759,NOP,129.49226194017433,109.79535548416591,279.5094941193674
304,12/31/2022,MIN,123.02941637035732,112.37566645946283,285.0668977929047,DET,121.24146750826752,118.1009188369322,269.79809170127027
305,12/31/2022,OKC,123.5777373047445,113.11884522241374,272.7102163585132,PHI,139.86510029687034,109.687301892529,295.3508964290335
306,12/31/2022,UTA,120.83428885894944,114.26892400642214,275.05197940647537,MIA,120.77723935088132,110.62441008964554,291.1595250247579
307,1/1/2023,MEM,127.90088786050072,107.3894925913256,272.6526205926517,SAC,121.51356034928226,113.319151619105,278.00453093914876
308,1/1/2023,MIL,124.54048452584263,108.13507470217559,270.16051598038257,WAS,119.48603900656553,112.91736492499166,275.90383636768127
309,1/1/2023,DEN,126.45831530967996,113.35596138629042,274.90296381792723,BOS,122.8662758885684,109.4832429378615,285.521125561562
310,1/2/2023,NYK,120.88750420666022,112.38136056904568,274.96842010282546,PHX,122.80625207764228,112.60384312125763,272.82550831556716
311,1/2/2023,CHA,124.48902673231437,114.12554522884018,276.2242199415938,LAL,127.64980522798984,113.59409992166792,277.3582902271425
312,1/2/2023,CLE,117.82502100502622,107.79124596788435,283.292546533839,CHI,114.49721744625325,112.47037014640851,277.8984149802708
313,1/2/2023,IND,120.46294814159319,113.01041493514606,269.4600387642893,TOR,124.8335699906722,112.55684819159308,285.39317631271166
314,1/2/2023,PHI,130.6885628416789,109.18251982069096,283.8546319901597,NOP,126.88570389225416,109.65932387087251,277.199841849874
315,1/2/2023,BKN,119.65578191976145,110.59076800740993,274.8466191607791,SAS,114.53319022362972,117.44861508967291,258.6091047463569
316,1/2/2023,HOU,114.9336340172608,115.2491135385577,267.85377868152784,DAL,113.01885284480943,113.03400549200452,277.9311811701955
317,1/2/2023,MIN,120.2420498400408,112.36083556745626,280.4933444977595,DEN,125.15417158881678,113.14851028896865,276.48570888223577
318,1/2/2023,GSW,129.96372342154123,110.73274027721034,278.4988009624938,ATL,128.80176562916094,112.21503149470686,280.8763144641696
319,1/2/2023,POR,122.28833905351455,113.55996739785719,279.4241620480689,DET,118.54183616997535,117.84601872496579,265.7619064363226
320,1/2/2023,LAC,121.07110225258884,108.52435510465382,272.76792104129277,MIA,117.16863256093836,110.84640921040484,284.14202488307404
321,1/3/2023,MIL,124.35906746358714,108.15773647710634,269.9638662008083,WAS,119.66163119901053,112.42274979642298,276.32650257955834
322,1/3/2023,OKC,118.7892534672887,112.4777051838558,264.63737061433636,BOS,122.38780456015887,109.82519756186167,285.2041339369921
323,1/3/2023,UTA,120.9031332246352,114.63090852633245,274.1243068219036,SAC,121.22766548690626,113.47490822896717,278.0336540806477
324,1/4/2023,CHA,124.58764171684314,114.1468342519751,276.5096477463989,MEM,127.56510203473485,107.24887706034737,273.62282387857306
325,1/4/2023,CLE,119.16346022193217,108.08451017865205,284.2463149021494,PHX,122.18998903975307,112.64451336000909,272.36650484055536
326,1/4/2023,ORL,123.07150106106937,113.42448656748866,262.4881156515837,OKC,119.31452385895223,112.88980540965592,269.76676667440415
327,1/4/2023,PHI,130.5071918812112,109.34251125964317,283.7150608107987,IND,117.47401546061953,113.06914673496406,269.66912535000057
328,1/4/2023,NYK,120.8133323387028,111.6526277559509,275.8913740842368,SAS,114.19600327786482,117.74525061957648,258.03861848877733
329,1/4/2023,TOR,127.75478440363659,112.74198738853931,285.90482107360543,MIL,121.8222134548682,108.24560654398631,271.1639781217807
330,1/4/2023,CHI,117.8087339070449,113.1253259096199,278.43629126260674,BKN,117.46023960623512,110.18760734155464,275.2256074636896
331,1/4/2023,MIN,120.95585601440231,112.43844157534447,280.74164540123826,POR,120.46998851074534,113.1096259378042,280.6143180432769
332,1/4/2023,NOP,129.78339025866143,109.88412064783421,277.10441943854056,HOU,112.10608463748648,115.19872189028243,268.3140989492692
333,1/4/2023,GSW,130.7543348510579,110.56498221797477,279.83378504208895,DET,118.45435198149673,117.94668357384842,265.4348706483248
334,1/4/2023,LAL,129.76090648028438,113.38352414241719,276.2182149879563,MIA,116.8202595913388,110.61213790383665,284.0498822932514
335,1/4/2023,SAC,124.40957060348846,113.4162089422702,279.8239677225948,ATL,128.534490287727,112.05581054952167,282.3187388412661
336,1/5/2023,ORL,123.34093175489721,113.41287424714793,262.74515975206236,MEM,127.72039103280756,106.99602111209673,273.88954169338894
337,1/5/2023,DAL,115.90038304863995,112.8939452706039,276.9940222774206,BOS,121.09355989361666,110.51328939741022,281.2018871577141
338,1/5/2023,HOU,114.95076714846691,115.42067930219194,268.21429167988197,UTA,119.88736252502919,115.05617966948827,275.5907213630111
339,1/5/2023,DEN,127.95302401629505,113.5015127383264,275.36762421866007,LAC,117.73672150873959,108.71095390572353,271.6264703430924
340,1/6/2023,IND,120.97932983964147,113.36005829358886,269.9424749070625,POR,120.03899406482931,113.20090602328462,280.1817387902462
341,1/6/2023,PHI,130.60255033225744,109.61374046643672,283.9143989609954,CHI,114.93176840538534,112.93669598060944,278.7109582766407
342,1/6/2023,TOR,126.77886830510086,111.91692038600382,286.76096207194735,NYK,118.74397719339704,111.39217445971937,279.4278907791573
343,1/6/2023,MIL,127.93779063506513,107.23536783037403,277.479095424399,CHA,122.09988941899834,114.4674197701758,276.51690350219
344,1/6/2023,OKC,120.03123490821113,112.8703558071565,265.77767083212643,WAS,118.32850548618467,112.28799210071885,273.28744023578
345,1/6/2023,SAS,117.23909628040778,117.56621768603779,258.17539675849144,DET,121.61281521794648,117.99956110549519,269.6658912945642
346,1/6/2023,NOP,126.39129166394665,109.7493095814946,273.2955484140461,BKN,117.16408520977559,110.31119990992985,275.23605716457797
347,1/6/2023,MIN,120.85462584831508,112.44904928132121,280.51405686734216,LAC,116.76361006632109,109.26561963387032,270.6123645638462
348,1/6/2023,DEN,128.71854408374963,112.88337024510957,276.09446571037967,CLE,115.5201641303935,107.70197264718935,283.9357014678347
349,1/6/2023,PHX,124.89110977676752,112.17743385083935,272.45336981314546,MIA,116.78864621977259,110.71792509971392,283.8566294853664
350,1/6/2023,LAL,130.69923709873967,113.27533724887911,276.63625168430264,ATL,128.50538713958017,112.1164262537371,282.5971911953817
351,1/7/2023,SAS,117.42990505886513,117.25493846540535,258.7161389153919,BOS,120.66255404383419,110.1364886529759,281.22615343255916
352,1/7/2023,CHI,118.0988512655216,112.9336110626713,279.5433350550615,UTA,120.33048902240463,114.91907731900329,276.00775321087514
353,1/7/2023,DAL,114.83709209161064,113.11103811630646,276.34217671103784,NOP,123.3821714974277,109.97413758210386,273.6233397355912
354,1/7/2023,GSW,131.0142457578078,110.90055202706267,278.8228782110689,ORL,120.1462260018892,113.33257563573089,262.73941437128235
355,1/7/2023,SAC,124.36485949716842,113.5285748827536,279.06963923563717,LAL,128.16875046503407,113.10743401880856,277.1551673838341
356,1/8/2023,DET,124.56784056964293,118.03575877812244,269.7984040968008,PHI,127.79143907991039,110.04246996907312,283.86701792668674
357,1/8/2023,TOR,126.32780823841553,112.07693389761143,287.12760287231026,POR,119.21711397318761,112.859903544771,280.28337129454184
358,1/8/2023,IND,120.04696842977155,112.7641579116669,270.2956920983817,CHA,123.2401913831408,114.23033848244535,277.42229013592384
359,1/8/2023,MIA,120.02291870462196,110.42292093391258,284.175608133759,BKN,116.87340957853291,110.09237797326956,275.7433674662432
360,1/8/2023,MEM,130.93474548840703,107.12089235947457,273.91074155270854,UTA,120.1619394477016,115.1386567566864,276.7244059605348
361,1/8/2023,HOU,115.8903932739304,116.13012957726055,268.3632830905847,MIN,118.24940478932352,112.27430243486914,280.8083184091422
362,1/8/2023,OKC,120.41540003266213,112.68846969555968,266.1366749352497,DAL,111.9250967083542,113.05852990427124,277.2064589601898
363,1/8/2023,PHX,124.86297500880805,112.06540958692482,272.3581929978245,CLE,115.87163346572716,108.26734187905049,283.81789019284673
364,1/8/2023,LAC,119.95135143146288,109.653608560164,270.05040332951694,ATL,127.89991704251605,112.38093262621005,282.51296021216507
365,1/9/2023,WAS,121.37212266889672,112.60404935048359,272.2847908544831,NOP,123.66968039481533,110.16326299754333,273.58041675376273
366,1/9/2023,BOS,123.65164033732918,110.13013153715347,281.42056207500036,CHI,115.20774945557623,112.97995537863132,279.88046522891455
367,1/9/2023,NYK,121.93087599718463,111.64229188131519,278.95998278726967,MIL,121.23516351397134,108.62128956850181,269.53496736944106
368,1/9/2023,MEM,131.41521634792545,107.26942348549059,274.41080526075,SAS,114.8784161187331,117.17638253431623,258.8969738407689
369,1/9/2023,DEN,128.69559649988798,113.03226363657808,275.5350707101794,LAL,129.31074529194936,113.26863137414479,277.74036370101413
370,1/9/2023,SAC,125.13464863375211,114.01357037120984,279.72743998375347,ORL,120.24081953597525,112.75335419291176,263.45101090675746
371,1/10/2023,MIA,119.6547641084402,110.43034700053225,283.92745415070965,OKC,117.64818751826009,112.73674815421298,266.15485491312376
372,1/10/2023,PHI,130.85113972777967,109.84770766742866,283.6557293443701,DET,121.35832405361462,117.98687583373616,269.8316836493821
373,1/10/2023,TOR,126.33652399760494,111.8829324307273,287.3673882991728,CHA,123.15473971398744,114.32478655330254,277.21779207225745
374,1/10/2023,UTA,123.34677741967906,115.16249985038499,276.67730505665793,CLE,114.64378677225835,107.90572213483344,280.6728852456505
375,1/10/2023,GSW,131.97125601954986,111.07510280555006,279.173065070083,PHX,121.55388248942587,112.07660868285795,271.96850950884476
376,1/10/2023,POR,124.95849161918439,112.83455843161765,285.4470947892405,ORL,120.51776404734613,113.5172727922055,264.00535377071753
377,1/10/2023,LAC,120.19779782913238,109.64963679749631,270.3767306791397,DAL,112.31822477894397,113.28679073510676,277.20411375545075
378,1/11/2023,DET,124.83503815803134,118.20482360235805,270.4755060149952,MIN,116.28667307402344,111.59901392455805,278.24338558823047
379,1/11/2023,WAS,121.54572768979195,113.05068066777156,272.3311711312411,CHI,113.11877636479876,112.66203523890873,275.91043599145235
380,1/11/2023,ATL,130.05374096148026,112.24172276242857,281.9146363027233,MIL,124.27061868673417,108.18414598460687,275.69250421039044
381,1/11/2023,BOS,123.10557786008494,109.85374406906948,281.84645734419706,NOP,124.16189349803264,110.1913573223609,273.8580518024737
382,1/11/2023,NYK,122.01221477335643,111.66913487142712,279.6893888955432,IND,117.13912379449887,112.55582702885947,270.3046227270791
383,1/11/2023,MEM,131.3891959593499,107.18450922033333,274.7510980517874,SAS,115.06795010409014,117.09569397663854,259.3003529433969
384,1/11/2023,DEN,128.75501606532697,112.75365216728129,276.0926096023777,PHX,119.97681717244508,112.56437693072643,273.10462006666125
385,1/11/2023,SAC,125.40554422297905,113.77252209108883,277.64999820727814,HOU,111.80953835570676,115.67931253458566,267.84851318105615
386,1/12/2023,PHI,130.93654196387848,109.41109609248868,283.20647506280693,OKC,117.5425402582103,112.74165164929911,266.20139349802105
387,1/12/2023,BKN,119.46802744987087,110.03799179680175,274.77227036528694,BOS,120.50030790802197,109.93022622900013,282.6608215267021
388,1/12/2023,MIA,120.40092001516533,110.39435493910511,284.06869316190773,MIL,124.05151145198904,108.02319064020091,276.22478020691506
389,1/12/2023,TOR,126.76071603471793,112.40740727666267,287.2882332918035,CHA,121.43247358705078,115.12831633600929,274.48086721827923
390,1/12/2023,LAL,133.19742127356326,113.2319596128956,277.64277689440877,DAL,112.1654614093879,113.65936443536465,277.07121514995237
391,1/12/2023,POR,124.6633823730654,112.91395821302561,285.73339651770414,CLE,114.7940530585169,108.02784792872751,280.5966003823097
392,1/13/2023,DET,125.38979517245028,118.1593643652395,270.92455631857507,NOP,124.49347309248085,110.47937492509055,273.8279432214709
393,1/13/2023,IND,120.43222971622937,112.62953255571486,270.415688496886,ATL,126.59720400615268,112.26600842878632,282.10734652861237
394,1/13/2023,WAS,121.31074475703862,112.81060938932265,272.33948179878456,NYK,119.2394122956647,111.65617210020368,280.4167244058052
395,1/13/2023,SAS,118.65899249884579,117.24509695466207,259.8173483199323,GSW,128.63785686251464,111.29306591137768,278.7222582553528
396,1/13/2023,CHI,116.11234335469092,112.45409265497585,276.28746586787923,OKC,117.74734379535172,112.69215896571588,267.1861420504693
397,1/13/2023,MIN,119.32266548137183,111.9182200882249,277.9877592385346,PHX,120.228110596267,112.84355105580629,272.90881341750145
398,1/13/2023,UTA,123.38919418806552,115.11365604653777,276.25672492864044,ORL,120.6208186836227,113.30527174375771,265.0155294696054
399,1/13/2023,LAC,122.3550552359509,109.98357221453882,271.14517575361225,DEN,125.79552016512322,112.55616358461565,276.0272874552814
400,1/13/2023,SAC,125.96378336275063,113.76342261930147,280.9079850152786,HOU,111.25330257381624,115.91677241610431,267.3560149038863
401,1/14/2023,MIA,120.42138022824746,110.28656817777707,283.8165160176068,MIL,124.0265187938956,108.1139701055827,276.09712443344387
402,1/14/2023,CHA,124.7557622120306,115.42228561473316,274.60509020049585,BOS,120.04454047309113,109.82420763679072,282.52068242229683
403,1/14/2023,IND,120.45712161715504,112.63130460468136,270.90286377033334,MEM,128.6581741270902,107.51170151060853,274.11297960471717
404,1/14/2023,TOR,126.93437398943638,112.49527564778735,287.55364257118595,ATL,125.97967320029214,112.20549554516487,282.35827556750894
405,1/14/2023,MIN,119.5597725320382,111.83739618700838,276.9343717299913,CLE,115.29047810488149,108.11654634890658,281.3060923589531
406,1/14/2023,UTA,123.51315969389069,114.86375624661913,276.781730343546,PHI,127.72443614454258,109.73034243118869,282.8414823089538
407,1/14/2023,POR,125.11256635347354,113.04772662910091,286.20080448334267,DAL,111.58104901394684,113.14397176315062,277.97612062228256
408,1/15/2023,DET,125.3309969330115,118.11885010443035,270.64040941094214,NYK,119.29831046001244,111.62424556614731,280.6251854583853
409,1/15/2023,LAC,122.35864486200224,110.33056873110073,270.8706077076492,HOU,111.50431444647572,116.75164513403475,266.96453996941574
410,1/15/2023,CHI,116.44472689783618,112.6531745919128,276.24812570236844,GSW,128.96818854416426,110.98821698753979,278.8256965264336
411,1/15/2023,BKN,119.32332623901365,110.10916814809707,274.3842415803864,OKC,118.06180496631274,112.60903929281007,267.28494265421347
412,1/15/2023,SAS,118.4889928048141,117.54119259710352,259.3205016120301,SAC,123.1106376334469,113.65250523319841,277.8431666105764
413,1/15/2023,DEN,128.87730226987992,112.40460171231523,276.1642177740016,ORL,120.31716274862053,113.03132356380141,265.0094852851697
414,1/15/2023,POR,125.74057625074444,113.16239447900259,286.77422856558104,DAL,111.71803526695561,113.59973115214629,278.23409212304796
415,1/15/2023,LAL,132.33434666052474,112.97038892527584,276.90780276351353,PHI,127.74575062671161,109.97702890874993,283.492483716173
416,1/16/2023,CHA,124.84892780139408,115.65728831715727,274.60613963551236,BOS,120.3192374088273,109.78066890067753,282.6013768158766
417,1/16/2023,MIL,127.55622046653504,108.99422314022475,274.510482119417,IND,119.38738402913478,112.90211054162215,273.4803645546821
418,1/16/2023,CLE,117.97239896791396,108.19265819826909,281.20656004070963,NOP,124.697061146888,110.40544175124948,273.2966852491659
419,1/16/2023,NYK,122.43289205428692,111.57345897597772,281.6712723625512,TOR,123.3893893418802,112.56604559939952,286.9136678361088
420,1/16/2023,WAS,121.4091267641436,112.84457307162012,271.72709680837005,GSW,128.44818121224122,111.18457926896673,279.04373551579994
421,1/16/2023,ATL,128.84236353289816,111.91507887081373,282.64841957949517,MIA,117.52648494553817,110.1772379238316,283.52450379054216
422,1/16/2023,MIN,119.33880901598002,111.70399237167564,276.5389584905084,UTA,121.05903629075942,114.96868295774411,276.7992391534511
423,1/16/2023,MEM,131.8360871377772,107.09335157863286,274.28408231408406,PHX,120.38411267748474,112.81755454306466,272.2043168661478
424,1/16/2023,LAL,132.37385798929833,112.94122066022523,277.205020234512,HOU,112.04998026993228,116.81948699705679,267.63479355757227
425,1/17/2023,MIL,128.35174254939812,109.08439352114546,275.4573156721114,TOR,123.09750741030224,112.79750884745012,287.9351069184908
426,1/17/2023,SAS,118.86796307498071,117.92474696990874,259.37158687003216,BKN,116.14529405148193,110.08841897148208,274.1041166139312
427,1/17/2023,DEN,128.63394842934275,112.45966045684082,276.06158665399596,POR,123.35521925630795,113.21663394102168,286.58354460609473
428,1/17/2023,LAC,123.12028021753667,110.23290206248785,270.90555503912026,PHI,127.46511389541266,110.146810251141,283.07305811739434
429,1/18/2023,NYK,120.19674937239265,112.07815231756388,280.3897923433725,WAS,118.58230589741076,113.12339327401568,271.90247309843875
