,Test Size,N Estimators,Accuracy
1414,0.44,500.0,0.6224256292906178
1415,0.44,510.0,0.6247139588100686
1416,0.44,520.0,0.6224256292906178
1417,0.44,530.0,0.6224256292906178
1418,0.44,540.0,0.620137299771167
1419,0.44,550.0,0.6270022883295194
1420,0.44,560.0,0.620137299771167
1421,0.44,570.0,0.6247139588100686
1422,0.44,580.0,0.6292906178489702
1423,0.44,590.0,0.620137299771167
1424,0.44,600.0,0.6224256292906178
1425,0.44,610.0,0.6224256292906178
1426,0.44,620.0,0.620137299771167
1427,0.44,630.0,0.6224256292906178
1428,0.44,640.0,0.6247139588100686
1429,0.44,650.0,0.6247139588100686
1430,0.44,660.0,0.6270022883295194
1431,0.44,670.0,0.6270022883295194
1432,0.44,680.0,0.6270022883295194
1433,0.44,690.0,0.631578947368421
1434,0.44,700.0,0.6270022883295194
1435,0.44,710.0,0.6270022883295194
1436,0.44,720.0,0.6270022883295194
1437,0.44,730.0,0.6270022883295194
1438,0.44,740.0,0.6292906178489702
1439,0.44,750.0,0.6292906178489702
1440,0.44,760.0,0.6247139588100686
1441,0.44,770.0,0.631578947368421
1442,0.44,780.0,0.631578947368421
1443,0.44,790.0,0.631578947368421
1444,0.44,800.0,0.6338672768878718
1445,0.44,810.0,0.6338672768878718
1446,0.44,820.0,0.6338672768878718
1447,0.44,830.0,0.6292906178489702
1448,0.44,840.0,0.6292906178489702
1449,0.44,850.0,0.6338672768878718
1450,0.44,860.0,0.6338672768878718
1451,0.44,870.0,0.6338672768878718
1452,0.44,880.0,0.6338672768878718
1453,0.44,890.0,0.6338672768878718
1454,0.44,900.0,0.6338672768878718
1455,0.44,910.0,0.631578947368421
1456,0.44,920.0,0.6361556064073226
1457,0.44,930.0,0.6338672768878718
1458,0.44,940.0,0.631578947368421
1459,0.44,950.0,0.6338672768878718
1460,0.44,960.0,0.6338672768878718
1461,0.44,970.0,0.6338672768878718
1462,0.44,980.0,0.6361556064073226
1463,0.44,990.0,0.631578947368421
1464,0.44,1000.0,0.631578947368421
1465,0.44,1010.0,0.6292906178489702
1466,0.44,1020.0,0.6292906178489702
1467,0.44,1030.0,0.631578947368421
1468,0.44,1040.0,0.631578947368421
1469,0.44,1050.0,0.6338672768878718
1470,0.44,1060.0,0.6338672768878718
1471,0.44,1070.0,0.6338672768878718
1472,0.44,1080.0,0.6338672768878718
1473,0.44,1090.0,0.6338672768878718
1474,0.44,1100.0,0.6338672768878718
1475,0.44,1110.0,0.6338672768878718
1476,0.44,1120.0,0.6338672768878718
1477,0.44,1130.0,0.6338672768878718
1478,0.44,1140.0,0.6338672768878718
1479,0.44,1150.0,0.6361556064073226
1480,0.44,1160.0,0.6338672768878718
1481,0.44,1170.0,0.6361556064073226
1482,0.44,1180.0,0.6338672768878718
1483,0.44,1190.0,0.6361556064073226
1484,0.44,1200.0,0.6361556064073226
1485,0.44,1210.0,0.6361556064073226
1486,0.44,1220.0,0.6338672768878718
1487,0.44,1230.0,0.6361556064073226
1488,0.44,1240.0,0.6338672768878718
1489,0.44,1250.0,0.631578947368421
1490,0.44,1260.0,0.631578947368421
1491,0.44,1270.0,0.6270022883295194
1492,0.44,1280.0,0.6270022883295194
1493,0.44,1290.0,0.6270022883295194
1494,0.44,1300.0,0.6270022883295194
1495,0.44,1310.0,0.6270022883295194
1496,0.44,1320.0,0.6270022883295194
1497,0.44,1330.0,0.6270022883295194
1498,0.44,1340.0,0.631578947368421
1499,0.44,1350.0,0.631578947368421
1500,0.44,1360.0,0.6338672768878718
1501,0.44,1370.0,0.631578947368421
1502,0.44,1380.0,0.6292906178489702
1503,0.44,1390.0,0.631578947368421
1504,0.44,1400.0,0.6338672768878718
1505,0.44,1410.0,0.6361556064073226
1506,0.44,1420.0,0.6361556064073226
1507,0.44,1430.0,0.6338672768878718
1508,0.44,1440.0,0.6361556064073226
1509,0.44,1450.0,0.631578947368421
1510,0.44,1460.0,0.631578947368421
1511,0.44,1470.0,0.631578947368421
1512,0.44,1480.0,0.6338672768878718
1513,0.44,1490.0,0.6361556064073226
1514,0.44,1500.0,0.6338672768878718
