,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
7525,Jamal Murray,DEN,H,ORL,2021-04-04,W,37,127.0,106.8,20.3,14.8,2.0,15.4,0.0,13.2,6.8,7.7,47.2,54.5,24.7,95.83,11.4
7526,Damian Lillard,POR,H,OKC,2021-04-03,W,25,137.5,60.3,77.2,25.0,2.0,25.0,3.7,5.9,4.9,12.5,50.0,51.8,28.6,107.79,15.9
7527,Enes Freedom,POR,H,OKC,2021-04-03,W,30,129.5,91.8,37.7,16.7,2.0,21.1,17.6,26.8,22.7,10.5,46.2,46.2,20.5,98.41,16.7
7528,Julius Randle,NYK,A,DET,2021-04-03,W,30,139.3,91.4,47.9,16.7,1.0,12.0,3.7,20.6,13.1,12.0,71.9,76.0,34.9,90.7,21.3
7529,Darius Miller,OKC,A,POR,2021-04-03,L,14,96.6,110.0,-13.4,0.0,0.0,0.0,5.0,6.3,5.6,20.0,57.1,66.1,29.4,103.23,13.3
7530,Patty Mills,SAS,H,IND,2021-04-03,L,34,106.9,130.6,-23.6,9.5,2.0,12.5,0.0,7.4,3.0,6.3,61.5,61.5,16.7,102.0,7.1
7531,Anfernee Simons,POR,H,OKC,2021-04-03,W,23,118.8,106.5,12.2,13.3,0.0,14.3,0.0,3.8,1.9,0.0,59.1,64.9,21.4,100.12,11.3
7532,Dejounte Murray,SAS,H,IND,2021-04-03,L,35,111.3,121.1,-9.9,23.8,1.67,19.2,7.9,7.1,7.6,11.5,52.9,55.9,23.9,97.98,12.9
7533,Russell Westbrook,WAS,H,DAL,2021-04-03,L,37,89.3,117.8,-28.5,31.3,1.25,13.9,4.9,29.3,17.1,11.1,45.8,48.8,35.6,95.1,20.7
7534,Tyrese Haliburton,SAC,H,MIL,2021-04-03,L,33,127.5,126.1,1.4,37.9,0.0,45.8,3.1,14.3,9.0,0.0,46.2,46.2,17.1,100.98,9.9
7535,Joe Ingles,UTA,H,ORL,2021-04-03,W,21,150.0,68.9,81.1,11.8,1.0,15.4,0.0,22.2,13.0,15.4,94.4,94.4,22.0,101.15,21.7
7536,Jerami Grant,DET,H,NYK,2021-04-03,L,32,93.2,132.8,-39.5,14.3,1.0,10.5,2.8,11.1,6.3,10.5,46.2,52.6,23.9,87.7,8.5
7537,Trevor Ariza,MIA,H,CLE,2021-04-03,W,32,128.1,107.6,20.5,0.0,0.0,0.0,0.0,7.7,4.1,0.0,77.8,75.9,14.7,96.25,6.6
7538,Raul Neto,WAS,H,DAL,2021-04-03,L,32,98.5,106.3,-7.9,10.5,2.0,10.5,6.3,5.7,6.0,5.3,50.0,50.4,22.4,97.32,10.1
7539,Joel Embiid,PHI,H,MIN,2021-04-03,W,29,130.6,101.7,29.0,9.1,0.5,7.1,15.4,14.3,14.8,14.3,42.9,55.9,36.1,102.47,11.1
7540,Pat Connaughton,MIL,A,SAC,2021-04-03,W,31,130.8,131.8,-1.0,6.7,0.0,16.7,0.0,18.8,9.4,0.0,37.5,46.1,13.2,100.88,6.7
7541,Mason Plumlee,DET,H,NYK,2021-04-03,L,21,89.7,120.5,-30.8,10.0,1.0,14.3,12.0,35.0,22.2,14.3,75.0,84.6,12.8,87.96,21.4
7542,JaKarr Sampson,IND,A,SAS,2021-04-03,W,18,142.1,86.5,55.6,0.0,0.0,0.0,12.5,9.5,10.8,0.0,62.5,71.7,11.4,102.18,8.1
7543,Caris LeVert,IND,A,SAS,2021-04-03,W,38,111.3,133.8,-22.5,36.0,1.8,25.7,3.2,8.3,6.0,14.3,57.9,61.3,30.6,101.48,15.1
7544,Aaron Holiday,IND,A,SAS,2021-04-03,W,22,144.7,97.8,46.9,17.6,3.0,18.8,0.0,11.5,6.8,6.3,77.3,75.8,24.1,100.84,16.7
7545,Justin Holiday,IND,A,SAS,2021-04-03,W,29,112.9,124.2,-11.3,0.0,0.0,0.0,0.0,14.8,8.0,11.1,57.1,63.5,13.6,103.33,9.0
7546,Ben Simmons,PHI,H,MIN,2021-04-03,W,33,125.0,117.4,7.6,24.0,6.0,31.6,3.4,23.3,13.6,5.3,55.6,60.1,17.1,98.84,13.9
7547,Norman Powell,POR,H,OKC,2021-04-03,W,24,129.1,62.5,66.6,4.3,0.0,6.7,7.1,6.7,6.9,0.0,53.8,54.0,22.2,110.62,14.2
7548,Chuma Okeke,ORL,A,UTA,2021-04-03,L,33,97.1,122.5,-25.4,17.6,3.0,15.0,2.4,12.9,6.9,5.0,46.7,50.4,21.3,102.02,11.0
7549,Dennis Smith Jr.,DET,H,NYK,2021-04-03,L,12,108.3,66.7,41.7,22.2,2.0,25.0,0.0,21.4,10.7,12.5,62.5,51.2,21.4,99.6,13.0
7550,Saddiq Bey,DET,H,NYK,2021-04-03,L,17,76.7,126.7,-50.0,16.7,0.0,9.1,0.0,0.0,0.0,0.0,27.8,30.4,27.8,82.84,-5.4
7551,Bryn Forbes,MIL,A,SAC,2021-04-03,W,16,123.5,120.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,16.7,80.0,80.0,16.2,103.62,3.5
7552,Elfrid Payton,NYK,A,DET,2021-04-03,W,25,153.3,97.9,55.4,45.0,9.0,37.5,4.5,19.2,12.5,4.2,37.5,40.0,28.8,90.36,13.6
7553,CJ Elleby,POR,H,OKC,2021-04-03,W,16,111.8,93.8,18.0,0.0,0.0,0.0,5.6,9.1,7.5,0.0,25.0,28.2,23.1,100.04,2.9
7554,R.J. Hampton,ORL,A,UTA,2021-04-03,L,31,86.2,134.8,-48.7,14.3,1.0,10.0,0.0,28.6,12.5,10.0,35.7,37.0,25.4,102.08,6.4
7555,Anthony Edwards,MIN,A,PHI,2021-04-03,L,41,115.1,127.1,-11.9,5.0,0.25,3.3,2.6,0.0,1.4,13.3,50.0,54.5,31.9,99.37,6.5
7556,Jake Layman,MIN,A,PHI,2021-04-03,L,18,110.3,119.5,-9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,51.0,14.6,105.93,1.3
7557,Donte DiVincenzo,MIL,A,SAC,2021-04-03,W,31,129.4,124.3,5.1,23.3,2.33,35.0,10.3,37.9,24.1,15.0,55.6,60.7,16.9,106.44,11.2
7558,Max Strus,MIA,H,CLE,2021-04-03,W,2,100.0,200.0,-100.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.21,0.0
7559,Victor Oladipo,MIA,H,CLE,2021-04-03,W,30,101.6,82.5,19.1,25.0,1.25,21.7,0.0,3.6,1.8,17.4,26.9,28.8,28.1,100.6,-3.2
7560,Dwayne Bacon,ORL,A,UTA,2021-04-03,L,37,92.0,142.1,-50.1,0.0,0.0,0.0,2.2,6.3,3.9,5.6,33.3,38.8,21.2,99.02,0.3
7561,Aleksej Pokusevski,OKC,A,POR,2021-04-03,L,31,71.8,132.9,-61.0,26.7,1.0,19.0,0.0,5.9,2.8,19.0,30.8,30.8,21.3,109.46,0.9
7562,Tim Hardaway Jr.,DAL,A,WAS,2021-04-03,W,31,116.9,96.7,20.2,0.0,0.0,0.0,0.0,12.5,6.3,5.0,39.5,41.2,30.3,93.66,6.5
7563,Cassius Winston,WAS,H,DAL,2021-04-03,L,3,66.7,133.3,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.6,16.7,110.06,26.7
7564,James Ennis III,ORL,A,UTA,2021-04-03,L,36,86.5,150.7,-64.2,5.6,0.0,8.3,7.0,6.9,6.9,0.0,50.0,55.8,13.1,96.44,5.4
7565,Immanuel Quickley,NYK,A,DET,2021-04-03,W,18,131.3,93.5,37.7,25.0,0.0,27.3,0.0,15.8,9.4,0.0,58.3,73.2,23.5,86.32,18.1
7566,Goga Bitadze,IND,A,SAS,2021-04-03,W,15,150.0,86.7,63.3,7.1,1.0,11.1,27.3,20.0,22.6,11.1,40.0,59.2,22.9,98.44,11.0
7567,Alex Len,WAS,H,DAL,2021-04-03,L,13,57.7,122.2,-64.5,14.3,1.0,25.0,10.5,20.0,14.7,25.0,0.0,0.0,9.7,95.16,5.7
7568,Josh Hall,OKC,A,POR,2021-04-03,L,11,137.5,143.5,-6.0,16.7,1.0,33.3,0.0,13.3,9.5,33.3,50.0,50.0,15.4,100.71,3.1
7569,Bojan Bogdanovic,UTA,H,ORL,2021-04-03,W,24,140.0,92.0,48.0,10.0,2.0,13.3,0.0,13.3,8.0,6.7,70.0,72.3,24.5,102.13,15.0
7570,Thanasis Antetokounmpo,MIL,A,SAC,2021-04-03,W,9,115.8,133.3,-17.5,0.0,0.0,0.0,16.7,30.0,25.0,50.0,50.0,50.0,20.0,113.43,1.1
7571,Derrick White,SAS,H,IND,2021-04-03,L,37,130.3,112.0,18.3,9.7,1.0,13.6,2.8,6.7,4.5,13.6,46.7,53.7,20.4,98.44,5.5
7572,Deni Avdija,WAS,H,DAL,2021-04-03,L,39,92.3,116.7,-24.4,4.0,0.0,8.3,2.3,17.1,9.4,0.0,36.4,39.3,12.2,95.12,5.8
7573,Matisse Thybulle,PHI,H,MIN,2021-04-03,W,17,102.6,97.3,5.3,8.3,0.5,20.0,0.0,11.8,5.4,40.0,0.0,0.0,8.5,109.29,-0.9
7574,Goran Dragic,MIA,H,CLE,2021-04-03,W,27,126.4,120.8,5.7,18.2,4.0,26.7,0.0,9.5,4.8,6.7,65.0,65.0,19.3,95.04,9.2
7575,Danny Green,PHI,H,MIN,2021-04-03,W,27,132.7,105.5,27.3,13.0,0.0,33.3,0.0,21.4,11.8,0.0,75.0,75.0,9.8,96.88,10.5
7576,Jusuf Nurkic,POR,H,OKC,2021-04-03,W,18,121.4,65.9,55.5,23.5,0.0,40.0,0.0,41.2,18.9,0.0,60.0,71.2,13.0,115.85,27.0
7577,Harry Giles III,POR,H,OKC,2021-04-03,W,16,111.8,93.8,18.0,10.0,1.0,12.5,5.6,4.5,5.0,12.5,110.0,102.0,17.9,100.04,18.3
7578,Trent Forrest,UTA,H,ORL,2021-04-03,W,20,109.8,107.1,2.6,40.0,0.0,50.0,0.0,4.2,2.3,0.0,66.7,66.7,13.3,99.35,15.9
7579,Terence Davis,SAC,H,MIL,2021-04-03,L,23,123.1,104.0,19.1,7.1,0.5,5.9,0.0,15.0,6.4,11.8,96.4,96.4,27.1,104.91,22.5
7580,Bam Adebayo,MIA,H,CLE,2021-04-03,W,31,103.2,81.3,21.9,33.3,5.0,27.8,6.7,31.0,18.6,5.6,75.0,75.0,19.4,99.88,27.0
7581,Bobby Portis,MIL,A,SAC,2021-04-03,W,20,124.4,106.7,17.8,7.1,1.0,8.3,7.7,22.7,17.1,8.3,88.9,91.1,23.4,106.4,21.1
7582,Cory Joseph,DET,H,NYK,2021-04-03,L,17,84.8,151.5,-66.7,33.3,1.0,16.7,5.0,0.0,3.0,16.7,57.1,63.5,25.0,93.36,8.1
7583,Rudy Gobert,UTA,H,ORL,2021-04-03,W,20,148.8,72.1,76.7,5.9,1.0,10.0,11.1,15.4,13.6,10.0,66.7,67.1,19.1,100.8,14.7
7584,Gabe Vincent,MIA,H,CLE,2021-04-03,W,2,100.0,200.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,25.0,94.21,11.8
7585,Chimezie Metu,SAC,H,MIL,2021-04-03,L,14,109.4,103.1,6.3,22.2,0.0,22.2,25.0,20.0,23.1,0.0,57.1,57.1,19.4,108.81,15.2
7586,Donovan Mitchell,UTA,H,ORL,2021-04-03,W,21,142.2,82.2,60.0,28.6,0.0,26.7,0.0,8.0,4.5,0.0,100.0,100.0,22.9,103.76,28.4
7587,T.J. McConnell,IND,A,SAS,2021-04-03,W,34,136.6,108.6,28.0,30.8,8.0,34.8,7.7,12.8,10.8,4.3,64.3,64.3,19.0,98.66,15.7
7588,Jrue Holiday,MIL,A,SAC,2021-04-03,W,37,130.4,123.1,7.3,42.3,5.5,29.7,17.1,2.5,9.3,5.4,67.4,67.8,28.6,100.97,17.8
7589,Isaiah Hartenstein,CLE,A,MIA,2021-04-03,L,17,115.2,112.5,2.7,0.0,0.0,0.0,5.6,16.7,10.0,14.3,66.7,74.0,18.4,90.7,10.4
7590,Keldon Johnson,SAS,H,IND,2021-04-03,L,31,139.1,119.0,20.0,0.0,0.0,0.0,14.8,24.0,19.2,0.0,80.0,82.0,15.6,98.38,16.2
7591,Derrick Favors,UTA,H,ORL,2021-04-03,W,13,141.4,103.4,37.9,0.0,0.0,0.0,12.5,33.3,26.1,0.0,80.0,80.0,16.7,106.67,16.4
7592,Nicolo Melli,DAL,A,WAS,2021-04-03,W,28,121.1,83.9,37.1,13.6,0.0,42.9,6.5,18.8,12.7,0.0,112.5,112.6,5.9,95.83,18.6
7593,Tyler Herro,MIA,H,CLE,2021-04-03,W,23,108.5,102.2,6.3,6.3,0.0,11.1,0.0,12.5,6.8,0.0,57.1,63.5,16.0,96.9,9.3
7594,Georges Niang,UTA,H,ORL,2021-04-03,W,16,124.2,100.0,24.2,8.3,0.5,10.0,0.0,20.0,11.8,20.0,71.4,71.4,24.3,104.7,12.5
7595,Robin Lopez,WAS,H,DAL,2021-04-03,L,32,106.3,109.7,-3.4,0.0,0.0,0.0,3.4,8.6,6.3,23.1,88.9,91.1,17.8,94.45,17.1
7596,Moses Brown,OKC,A,POR,2021-04-03,L,23,53.7,128.3,-74.6,0.0,0.0,0.0,19.4,30.8,24.6,10.0,57.1,57.1,15.9,111.39,14.1
7597,Kevin Knox II,NYK,A,DET,2021-04-03,W,5,145.5,81.8,63.6,50.0,0.0,25.0,0.0,14.3,10.0,0.0,150.0,150.0,27.3,104.55,36.4
7598,Carmelo Anthony,POR,H,OKC,2021-04-03,W,15,141.4,122.6,18.8,9.1,0.0,12.5,0.0,6.7,2.9,0.0,71.4,71.4,18.9,95.49,12.8
7599,Collin Sexton,CLE,A,MIA,2021-04-03,L,35,110.0,118.6,-8.6,18.8,0.6,11.1,0.0,13.0,5.9,18.5,64.7,69.3,32.0,95.15,13.6
7600,Duncan Robinson,MIA,H,CLE,2021-04-03,W,29,132.8,100.0,32.8,9.1,1.0,15.4,0.0,12.5,6.8,15.4,100.0,100.0,17.7,96.83,11.9
7601,Tony Bradley,OKC,A,POR,2021-04-03,L,25,107.7,124.0,-16.3,13.3,2.0,16.7,7.4,21.4,14.5,8.3,75.0,78.8,17.2,99.85,16.8
7602,Nassir Little,POR,H,OKC,2021-04-03,W,24,124.0,100.0,24.0,11.8,2.0,20.0,3.8,24.1,14.5,10.0,85.7,87.4,13.8,100.35,20.4
7603,Dwight Howard,PHI,H,MIN,2021-04-03,W,19,97.6,130.0,-32.4,0.0,0.0,0.0,5.3,33.3,17.6,20.0,100.0,85.8,11.1,102.32,7.6
7604,Brook Lopez,MIL,A,SAC,2021-04-03,W,31,130.8,125.4,5.4,0.0,0.0,0.0,3.1,9.7,6.3,0.0,92.3,93.7,18.2,98.98,15.6
7605,Taj Gibson,NYK,A,DET,2021-04-03,W,21,131.6,81.6,50.0,7.7,1.0,14.3,6.3,16.7,12.5,14.3,100.0,101.1,15.0,86.93,21.8
7606,RJ Barrett,NYK,A,DET,2021-04-03,W,28,142.3,98.1,44.2,20.0,4.0,28.6,0.0,0.0,0.0,7.1,78.6,79.9,16.9,89.95,12.8
7607,Richaun Holmes,SAC,H,MIL,2021-04-03,L,27,125.0,148.2,-23.2,9.1,0.67,15.4,12.0,24.0,18.0,23.1,71.4,76.1,17.5,100.74,8.2
7608,Jarrett Culver,MIN,A,PHI,2021-04-03,L,9,62.5,126.3,-63.8,0.0,0.0,0.0,0.0,8.3,5.0,50.0,150.0,150.0,11.8,97.26,4.8
7609,Isaac Okoro,CLE,A,MIA,2021-04-03,L,36,101.4,126.0,-24.7,0.0,0.0,0.0,0.0,10.7,5.1,16.7,85.7,84.3,15.6,97.82,9.0
7610,Precious Achiuwa,MIA,H,CLE,2021-04-03,W,9,116.7,141.2,-24.5,20.0,1.0,20.0,0.0,25.0,15.4,20.0,100.0,100.0,20.0,94.56,17.5
7611,Tobias Harris,PHI,H,MIN,2021-04-03,W,33,119.4,117.9,1.5,28.6,2.0,16.0,0.0,17.9,8.9,8.0,82.4,85.3,29.2,98.63,23.6
7612,Jordan Clarkson,UTA,H,ORL,2021-04-03,W,21,160.5,97.7,62.7,45.0,0.0,47.4,0.0,8.3,5.6,0.0,75.0,75.0,21.3,100.55,19.9
7613,Ish Smith,WAS,H,DAL,2021-04-03,L,23,83.0,124.4,-41.5,14.3,2.0,20.0,0.0,9.1,4.4,10.0,25.0,36.3,15.1,97.74,-1.5
7614,Theo Pinson,NYK,A,DET,2021-04-03,W,3,114.3,57.1,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,122.93,-21.1
7615,Taurean Prince,CLE,A,MIA,2021-04-03,L,32,115.9,120.6,-4.8,16.7,0.0,17.6,3.4,17.9,10.5,0.0,61.5,66.3,19.7,93.43,13.0
7616,Dwight Powell,DAL,A,WAS,2021-04-03,W,24,117.0,97.9,19.1,10.5,0.0,25.0,17.4,13.0,15.2,0.0,30.0,42.5,11.1,94.87,5.8
7617,Nemanja Bjelica,MIA,H,CLE,2021-04-03,W,24,129.2,114.6,14.6,23.8,5.0,29.4,0.0,33.3,17.9,5.9,45.0,44.2,24.0,95.27,8.9
7618,Darius Garland,CLE,A,MIA,2021-04-03,L,38,97.4,118.2,-20.8,34.8,2.67,40.0,6.1,6.3,6.2,15.0,62.5,67.6,14.6,95.75,9.1
7619,Justin Jackson,OKC,A,POR,2021-04-03,L,17,88.6,105.6,-17.0,10.0,0.0,11.1,0.0,5.3,2.3,0.0,0.0,0.0,19.5,100.93,-11.9
7620,Shake Milton,PHI,H,MIN,2021-04-03,W,21,113.0,123.9,-10.9,27.3,3.0,17.6,4.3,6.7,5.3,5.9,50.0,54.3,26.4,106.69,10.9
7621,Delon Wright,SAC,H,MIL,2021-04-03,L,18,114.3,110.0,4.3,13.3,0.0,16.7,9.5,7.7,8.8,0.0,37.5,51.2,20.4,110.67,11.4
7622,CJ McCollum,POR,H,OKC,2021-04-03,W,26,137.9,61.7,76.3,16.7,4.0,21.1,3.8,10.3,7.3,5.3,71.4,71.4,23.1,110.48,20.5
7623,Isaiah Roby,OKC,A,POR,2021-04-03,L,23,42.9,134.5,-91.7,20.0,0.14,7.7,0.0,20.0,8.6,53.8,50.0,43.4,19.0,114.58,-3.4
7624,Juancho Hernangomez,MIN,A,PHI,2021-04-03,L,2,140.0,120.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.45,0.0
7625,Furkan Korkmaz,PHI,H,MIN,2021-04-03,W,13,123.3,117.2,6.1,22.2,2.0,22.2,0.0,0.0,0.0,11.1,50.0,50.0,20.0,107.27,3.4
7626,Naz Reid,MIN,A,PHI,2021-04-03,L,18,88.6,113.2,-24.6,0.0,0.0,0.0,0.0,18.8,8.8,0.0,50.0,64.4,10.5,99.84,2.4
7627,Jarred Vanderbilt,MIN,A,PHI,2021-04-03,L,2,83.3,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.69,40.0
7628,Josh Jackson,DET,H,NYK,2021-04-03,L,23,93.0,121.4,-28.4,25.0,3.0,21.4,3.7,15.0,8.5,7.1,22.2,25.3,20.8,88.57,3.2
7629,Harrison Barnes,SAC,H,MIL,2021-04-03,L,35,125.7,127.4,-1.7,9.4,0.0,23.1,2.9,9.1,6.0,0.0,38.9,45.5,12.0,101.87,5.4
7630,Norvel Pelle,NYK,A,DET,2021-04-03,W,3,114.3,57.1,57.1,0.0,0.0,0.0,0.0,50.0,37.5,0.0,0.0,56.8,14.3,122.93,42.1
7631,Doug McDermott,IND,A,SAS,2021-04-03,W,27,115.5,144.1,-28.6,4.5,0.0,10.0,4.2,4.8,4.4,0.0,50.0,56.3,14.1,104.0,4.1
7632,Terrence Ross,ORL,A,UTA,2021-04-03,L,26,103.6,123.6,-20.1,16.7,3.0,16.7,0.0,13.6,5.9,5.6,18.2,41.3,24.6,102.07,4.5
7633,Dāvis Bertāns,WAS,H,DAL,2021-04-03,L,20,100.0,117.9,-17.9,8.3,1.0,9.1,0.0,8.7,4.7,9.1,61.1,61.1,23.3,92.9,7.5
7634,Kevin Love,CLE,A,MIA,2021-04-03,L,23,95.8,108.2,-12.3,21.4,1.0,18.8,0.0,45.5,25.0,18.8,44.4,50.6,25.5,101.24,12.8
7635,Jaden McDaniels,MIN,A,PHI,2021-04-03,L,36,109.2,112.0,-2.8,4.3,0.0,7.7,5.9,18.2,11.9,0.0,50.0,59.5,15.2,102.18,9.3
7636,Devin Vassell,SAS,H,IND,2021-04-03,L,19,102.4,147.7,-45.3,0.0,0.0,0.0,0.0,20.0,8.8,16.7,30.0,30.0,13.3,107.74,1.0
7637,Chasson Randle,ORL,A,UTA,2021-04-03,L,32,79.7,141.8,-62.1,0.0,0.0,0.0,0.0,3.6,1.5,33.3,41.7,41.7,11.4,101.1,-0.7
7638,Reggie Bullock Jr.,NYK,A,DET,2021-04-03,W,28,147.1,90.6,56.5,5.6,0.0,7.7,0.0,16.1,8.9,0.0,91.7,91.7,20.7,89.95,22.9
7639,Khris Middleton,MIL,A,SAC,2021-04-03,W,34,117.6,132.5,-14.9,17.9,1.67,18.5,0.0,9.1,4.5,11.1,28.1,41.9,26.2,105.25,5.1
7640,Dorian Finney-Smith,DAL,A,WAS,2021-04-03,W,37,112.3,94.4,17.9,8.0,0.0,20.0,2.4,7.7,5.0,0.0,68.8,68.8,9.4,93.34,11.7
7641,Josh Okogie,MIN,A,PHI,2021-04-03,L,25,122.4,143.8,-21.3,0.0,0.0,0.0,4.8,6.7,5.6,0.0,0.0,54.3,5.7,94.61,0.0
7642,Mike Scott,PHI,H,MIN,2021-04-03,W,15,114.7,93.8,21.0,0.0,0.0,0.0,7.1,17.6,12.9,0.0,50.0,50.0,7.5,108.11,4.3
7643,Jeff Teague,MIL,A,SAC,2021-04-03,W,18,117.9,110.0,7.9,29.4,0.0,50.0,0.0,5.0,3.1,0.0,20.0,20.0,12.2,107.73,4.5
7644,Derrick Rose,NYK,A,DET,2021-04-03,W,21,126.3,76.9,49.4,14.3,0.0,22.2,0.0,8.3,5.0,0.0,50.0,50.9,17.5,89.85,10.8
7645,Jared Harper,NYK,A,DET,2021-04-03,W,2,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,121.01,-13.3
7646,Jordan Nwora,MIL,A,SAC,2021-04-03,W,13,106.9,100.0,6.9,0.0,0.0,0.0,0.0,13.3,8.3,25.0,50.0,50.0,12.9,106.74,7.8
7647,Anthony Gill,WAS,H,DAL,2021-04-03,L,3,66.7,133.3,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,110.06,-26.7
7648,Maurice Harkless,SAC,H,MIL,2021-04-03,L,21,106.1,106.3,-0.1,0.0,0.0,0.0,0.0,17.6,7.1,16.7,40.0,40.0,10.7,109.81,3.0
7649,Hamidou Diallo,DET,H,NYK,2021-04-03,L,25,86.7,163.0,-76.4,10.0,1.0,6.7,7.7,5.0,6.5,6.7,50.0,54.3,26.9,89.2,4.4
7650,Cedi Osman,CLE,A,MIA,2021-04-03,L,10,130.0,145.0,-15.0,20.0,0.0,25.0,0.0,0.0,0.0,0.0,16.7,16.7,26.1,95.05,-3.3
7651,Obi Toppin,NYK,A,DET,2021-04-03,W,16,148.3,80.0,68.3,8.3,0.0,11.1,0.0,11.8,7.1,0.0,50.0,50.0,25.8,89.34,5.8
7652,Saben Lee,DET,H,NYK,2021-04-03,L,13,69.6,172.7,-103.2,100.0,1.5,37.5,0.0,14.3,4.5,25.0,50.0,50.0,19.2,86.28,3.5
7653,Ty Jerome,OKC,A,POR,2021-04-03,L,26,115.1,119.2,-4.1,19.0,4.0,33.3,6.7,3.4,5.1,8.3,50.0,50.9,12.9,97.42,4.4
7654,Luka Samanic,SAS,H,IND,2021-04-03,L,9,78.9,145.0,-66.1,0.0,0.0,0.0,8.3,28.6,15.8,25.0,33.3,33.3,18.2,108.06,1.3
7655,Jakob Poeltl,SAS,H,IND,2021-04-03,L,40,133.3,113.1,20.2,8.6,1.5,16.7,17.1,20.6,18.8,11.1,50.0,52.6,15.3,101.01,9.5
7656,Killian Hayes,DET,H,NYK,2021-04-03,L,20,86.5,156.8,-70.3,25.0,3.0,42.9,0.0,29.4,12.8,14.3,0.0,0.0,9.5,89.17,2.2
7657,Robert Covington,POR,H,OKC,2021-04-03,W,24,129.1,64.3,64.8,0.0,0.0,0.0,7.1,13.3,10.3,14.3,41.7,41.7,11.1,110.39,3.9
7658,Matthew Dellavedova,CLE,A,MIA,2021-04-03,L,17,100.0,116.7,-16.7,41.7,0.0,62.5,5.9,0.0,3.3,0.0,50.0,50.0,8.1,92.34,9.6
7659,Jaylen Nowell,MIN,A,PHI,2021-04-03,L,5,130.0,72.7,57.3,50.0,0.0,20.0,0.0,14.3,9.1,0.0,33.3,51.5,36.4,110.77,22.9
7660,Mo Bamba,ORL,A,UTA,2021-04-03,L,11,66.7,173.9,-107.2,16.7,1.0,14.3,0.0,28.6,9.5,14.3,20.0,20.0,24.0,102.39,-2.0
7661,Kelan Martin,IND,A,SAS,2021-04-03,W,15,150.0,96.4,53.6,8.3,0.0,16.7,0.0,0.0,0.0,0.0,90.0,90.0,15.6,92.51,13.2
7662,Tyler Cook,DET,H,NYK,2021-04-03,L,5,81.8,145.5,-63.6,0.0,0.0,0.0,0.0,33.3,10.0,0.0,0.0,56.8,8.3,104.55,3.6
7663,Garrison Mathews,WAS,H,DAL,2021-04-03,L,19,81.6,110.8,-29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,95.58,-10.7
7664,Josh Green,DAL,A,WAS,2021-04-03,W,21,107.1,90.5,16.7,6.3,0.0,20.0,9.1,23.8,16.3,0.0,33.3,51.5,8.2,97.94,15.9
7665,Luka Doncic,DAL,A,WAS,2021-04-03,W,32,109.2,86.4,22.9,37.5,1.5,16.7,2.6,20.6,11.1,11.1,52.1,50.5,39.0,97.24,19.5
7666,Trey Burke,DAL,A,WAS,2021-04-03,W,10,110.0,104.8,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.7,23.8,99.39,-6.3
7667,Nerlens Noel,NYK,A,DET,2021-04-03,W,24,145.7,97.9,47.8,4.3,0.0,100.0,18.2,7.7,12.5,0.0,0.0,0.0,0.0,91.91,5.9
7668,Miye Oni,UTA,H,ORL,2021-04-03,W,26,139.2,98.1,41.1,0.0,0.0,0.0,5.0,9.7,7.8,37.5,50.0,50.0,13.8,97.23,1.3
7669,Jimmy Butler,MIA,H,CLE,2021-04-03,W,32,125.0,106.2,18.8,42.3,11.0,47.8,8.7,16.0,12.5,4.3,50.0,67.7,17.6,96.6,17.3
7670,Frank Ntilikina,NYK,A,DET,2021-04-03,W,3,114.3,57.1,57.1,50.0,0.0,50.0,0.0,16.7,12.5,0.0,0.0,56.8,14.3,122.93,31.6
7671,Kenrich Williams,OKC,A,POR,2021-04-03,L,25,113.5,117.6,-4.2,13.3,0.0,12.5,3.7,12.9,8.6,0.0,57.7,62.8,23.3,97.85,15.2
7672,Boban Marjanovic,DAL,A,WAS,2021-04-03,W,24,110.2,80.0,30.2,0.0,0.0,0.0,13.8,28.6,21.1,0.0,45.5,55.0,24.6,99.14,22.0
7673,Matt Thomas,UTA,H,ORL,2021-04-03,W,14,110.3,89.7,20.7,30.0,3.0,27.3,0.0,5.9,3.0,9.1,50.0,50.0,25.0,99.19,7.8
