,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
15224,Pau Gasol,SAS,A,ATL,2017-01-01,L,38,119.4,112.9,6.6,7.4,0.67,11.1,3.1,21.6,13.0,16.7,65.0,71.2,20.3,90.07,12.3
15225,Tim Hardaway Jr.,ATL,H,SAS,2017-01-01,W,31,123.8,103.2,20.6,5.6,1.0,6.3,3.6,12.5,8.3,6.3,107.7,104.5,21.7,95.85,22.1
15226,Monta Ellis,IND,H,ORL,2017-01-01,W,16,121.2,112.5,8.7,28.6,0.0,57.1,0.0,18.2,11.1,0.0,66.7,66.7,8.6,99.16,16.7
15227,Aron Baynes,DET,A,MIA,2017-01-01,W,9,127.3,86.4,40.9,0.0,0.0,0.0,12.5,27.3,21.1,50.0,100.0,100.0,8.7,112.34,6.5
15228,Jakob Poeltl,TOR,A,LAL,2017-01-01,W,9,170.6,93.3,77.3,0.0,0.0,0.0,20.0,8.3,11.8,0.0,100.0,106.4,10.5,87.44,10.0
15229,LaMarcus Aldridge,SAS,A,ATL,2017-01-01,L,44,118.3,97.5,20.8,8.0,1.0,9.1,7.1,19.6,14.0,9.1,73.5,75.5,21.5,90.03,23.0
15230,C.J. Wilcox,ORL,A,IND,2017-01-01,L,4,175.0,87.5,87.5,33.3,0.0,25.0,0.0,0.0,0.0,0.0,66.7,66.7,30.0,87.27,19.5
15231,Kyle Lowry,TOR,A,LAL,2017-01-01,W,39,127.2,115.2,12.0,29.2,1.75,22.6,3.8,16.7,12.2,12.9,93.8,98.4,27.0,98.38,27.2
15232,Kevin Seraphin,IND,H,ORL,2017-01-01,W,16,108.8,97.1,11.7,0.0,0.0,0.0,7.7,22.7,17.1,25.0,100.0,100.0,11.1,103.15,14.2
15233,Bismack Biyombo,ORL,A,IND,2017-01-01,L,23,85.1,116.7,-31.6,8.3,1.0,12.5,7.4,15.4,11.3,12.5,66.7,69.9,13.0,99.56,10.8
15234,Myles Turner,IND,H,ORL,2017-01-01,W,31,121.5,110.8,10.8,15.0,3.0,14.3,13.3,24.2,19.0,4.8,57.7,67.8,24.7,99.89,19.8
15235,Jonas Valanciunas,TOR,A,LAL,2017-01-01,W,31,111.9,113.8,-1.9,0.0,0.0,0.0,4.8,22.9,16.1,27.3,85.7,88.8,15.3,102.86,13.8
15236,Evan Turner,POR,A,MIN,2017-01-01,W,30,85.0,105.2,-20.2,7.7,0.25,7.7,0.0,9.4,5.4,30.8,78.6,69.8,19.7,95.23,9.9
15237,Kris Dunn,MIN,H,POR,2017-01-01,L,21,111.6,80.0,31.6,26.7,2.0,30.8,0.0,15.8,7.1,15.4,78.6,78.6,17.6,99.36,18.2
15238,Arinze Onuaku,ORL,A,IND,2017-01-01,L,4,175.0,87.5,87.5,40.0,0.0,100.0,25.0,0.0,16.7,0.0,0.0,0.0,0.0,87.27,12.2
15239,Maurice Harkless,POR,A,MIN,2017-01-01,W,33,114.1,95.5,18.6,4.0,0.0,11.1,3.7,9.3,7.1,0.0,42.9,48.1,11.4,95.66,9.2
15240,Kentavious Caldwell-Pope,DET,A,MIA,2017-01-01,W,40,123.8,107.6,16.2,17.2,2.5,21.7,0.0,17.6,8.6,8.7,73.3,72.4,20.0,96.36,15.3
15241,Reggie Jackson,DET,A,MIA,2017-01-01,W,33,117.2,117.5,-0.3,21.1,1.33,15.4,0.0,8.3,3.7,11.5,64.7,70.3,30.1,93.35,17.2
15242,Thaddeus Young,IND,H,ORL,2017-01-01,W,32,123.1,107.7,15.4,4.3,0.33,6.3,3.2,5.9,4.6,18.8,41.7,41.7,20.5,97.67,1.8
15243,Joe Young,IND,H,ORL,2017-01-01,W,3,100.0,150.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.74,0.0
15244,Patty Mills,SAS,A,ATL,2017-01-01,L,21,107.0,106.5,0.5,18.8,0.0,27.3,0.0,0.0,0.0,0.0,31.3,31.3,16.3,100.6,1.2
15245,Jon Leuer,DET,A,MIA,2017-01-01,W,28,116.7,108.8,7.9,12.0,3.0,37.5,8.7,4.0,6.3,12.5,25.0,25.0,8.3,95.37,1.7
15246,Mike Muscala,ATL,H,SAS,2017-01-01,W,19,117.9,97.2,20.7,7.1,0.0,20.0,0.0,5.0,2.6,0.0,25.0,25.0,9.5,96.69,0.8
15247,Kawhi Leonard,SAS,A,ATL,2017-01-01,L,28,113.3,127.1,-13.8,10.0,2.0,11.1,6.3,7.7,6.9,5.6,29.2,43.1,23.2,101.47,4.3
15248,Luke Babbitt,MIA,H,DET,2017-01-01,L,18,134.4,117.1,17.2,7.7,0.0,16.7,0.0,18.8,11.1,0.0,70.0,70.0,15.6,91.97,5.2
15249,Jeff Green,ORL,A,IND,2017-01-01,L,23,115.6,117.0,-1.5,12.5,2.0,13.3,3.4,4.8,4.0,6.7,70.8,70.8,24.1,96.14,11.6
15250,Udonis Haslem,MIA,H,DET,2017-01-01,L,21,90.2,109.5,-19.3,0.0,0.0,0.0,4.8,21.7,13.6,28.6,50.0,61.5,16.3,96.15,8.2
15251,Zach Randolph,MEM,A,SAC,2016-12-31,W,24,134.1,87.8,46.3,20.0,1.5,14.3,8.3,16.0,12.2,9.5,43.8,43.8,35.3,81.3,9.4
15252,Dragan Bender,PHX,A,UTA,2016-12-31,L,21,94.6,97.4,-2.8,0.0,0.0,0.0,0.0,5.0,2.3,28.6,75.0,65.8,17.5,87.1,1.1
15253,Doug McDermott,CHI,H,MIL,2016-12-31,L,29,124.5,135.2,-10.7,17.6,0.0,23.1,3.2,0.0,1.9,0.0,65.0,65.0,15.6,87.45,8.4
15254,Kosta Koufos,SAC,H,MEM,2016-12-31,L,20,94.3,131.4,-37.1,0.0,0.0,0.0,10.5,33.3,21.6,20.0,0.0,0.0,12.5,84.39,4.1
15255,Raul Neto,UTA,H,PHX,2016-12-31,W,14,71.0,55.6,15.4,16.7,0.0,12.5,0.0,5.6,3.4,0.0,50.0,58.1,21.9,99.24,26.7
15256,Kemba Walker,CHA,H,CLE,2016-12-31,L,35,113.6,140.0,-26.4,31.3,1.25,14.7,0.0,15.2,8.3,11.8,65.9,72.5,39.2,90.39,22.1
15257,Sasha Vujacic,NYK,A,HOU,2016-12-31,L,4,112.5,87.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,92.53,-6.3
15258,Derrick Rose,NYK,A,HOU,2016-12-31,L,41,117.0,128.7,-11.7,21.9,0.0,21.9,3.8,7.1,5.3,0.0,37.0,41.7,24.0,103.16,9.8
15259,Jamal Crawford,LAC,A,OKC,2016-12-31,L,31,103.4,129.3,-25.9,23.8,5.0,50.0,0.0,7.4,3.8,10.0,0.0,0.0,8.1,91.13,0.9
15260,Joffrey Lauvergne,OKC,H,LAC,2016-12-31,W,16,107.1,103.3,3.8,14.3,1.0,14.3,0.0,21.4,11.1,14.3,50.0,64.5,19.4,89.78,4.4
15261,Aaron Harrison,CHA,H,CLE,2016-12-31,L,2,125.0,50.0,75.0,50.0,0.0,100.0,0.0,50.0,33.3,0.0,0.0,0.0,0.0,96.81,33.3
15262,Joe Johnson,UTA,H,PHX,2016-12-31,W,17,91.7,80.0,11.7,0.0,0.0,0.0,0.0,10.0,5.9,33.3,25.0,25.0,15.8,98.5,-12.7
15263,Joe Ingles,UTA,H,PHX,2016-12-31,W,23,95.6,91.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,37.5,90.0,90.0,16.3,94.81,6.9
15264,Taj Gibson,CHI,H,MIL,2016-12-31,L,28,100.0,117.0,-17.0,6.7,0.0,6.7,11.4,4.5,8.8,0.0,25.0,38.7,22.2,89.63,5.6
15265,Ben McLemore,SAC,H,MEM,2016-12-31,L,16,92.6,107.1,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,50.0,17.2,85.44,0.0
15266,Eric Bledsoe,PHX,A,UTA,2016-12-31,L,30,112.5,112.1,0.4,42.1,8.0,26.7,3.1,25.9,13.6,3.3,40.0,44.6,33.8,90.1,16.6
15267,Spencer Hawes,CHA,H,CLE,2016-12-31,L,3,112.5,166.7,-54.2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,113.6,22.2,129.52,-5.9
15268,Ty Lawson,SAC,H,MEM,2016-12-31,L,10,94.7,133.3,-38.6,16.7,0.0,20.0,7.7,11.1,9.1,0.0,0.0,25.8,18.2,89.1,-1.3
15269,Chandler Parsons,MEM,A,SAC,2016-12-31,W,16,116.7,103.2,13.4,18.2,0.0,22.2,0.0,7.1,3.4,0.0,50.0,50.0,21.2,89.72,9.7
15270,Raymond Felton,LAC,A,OKC,2016-12-31,L,32,108.3,116.1,-7.8,22.2,4.0,28.6,0.0,6.9,3.7,7.1,50.0,50.0,15.6,92.46,8.3
15271,JaMychal Green,MEM,A,SAC,2016-12-31,W,38,136.2,114.3,21.9,12.9,0.0,30.8,9.4,12.1,10.8,0.0,100.0,100.0,11.7,88.19,14.0
15272,Brandon Bass,LAC,A,OKC,2016-12-31,L,24,102.2,111.4,-9.1,0.0,0.0,0.0,10.5,18.2,14.6,8.3,77.8,83.6,24.5,90.83,21.9
15273,Victor Oladipo,OKC,H,LAC,2016-12-31,W,29,117.5,78.6,39.0,11.1,1.0,13.3,0.0,12.5,6.7,13.3,55.6,67.0,21.0,93.41,10.0
15274,Marquese Chriss,PHX,A,UTA,2016-12-31,L,22,78.6,104.9,-26.3,0.0,0.0,0.0,3.8,5.0,4.3,12.5,28.6,28.6,16.3,91.04,-2.5
15275,Marreese Speights,LAC,A,OKC,2016-12-31,L,25,104.3,117.0,-12.8,0.0,0.0,0.0,0.0,22.7,12.2,21.4,77.8,83.6,28.6,91.4,14.3
15276,Alan Anderson,LAC,A,OKC,2016-12-31,L,18,94.1,133.3,-39.2,0.0,0.0,0.0,0.0,18.8,9.7,12.5,35.7,35.7,21.6,91.54,3.0
15277,Leandro Barbosa,PHX,A,UTA,2016-12-31,L,13,80.8,65.4,15.4,0.0,0.0,0.0,6.7,33.3,18.5,11.1,62.5,67.6,32.1,93.0,69.4
15278,Mindaugas Kuzminskas,NYK,A,HOU,2016-12-31,L,16,120.0,108.6,11.4,9.1,0.0,9.1,0.0,10.0,5.0,0.0,66.7,70.9,24.4,106.21,16.9
15279,Jimmy Butler,CHI,H,MIL,2016-12-31,L,38,109.9,117.1,-7.3,40.0,2.67,24.2,7.1,14.3,10.0,9.1,50.0,57.5,29.4,90.04,16.7
15280,Michael Kidd-Gilchrist,CHA,H,CLE,2016-12-31,L,35,116.9,140.9,-24.0,0.0,0.0,0.0,18.5,9.4,13.6,10.0,62.5,64.4,13.7,90.87,6.9
15281,Tristan Thompson,CLE,A,CHA,2016-12-31,W,29,142.6,118.9,23.7,0.0,0.0,0.0,7.1,20.0,12.5,0.0,80.0,87.0,9.4,88.5,11.4
15282,Frank Kaminsky,CHA,H,CLE,2016-12-31,L,30,128.3,128.3,0.0,0.0,0.0,0.0,3.7,15.4,9.4,0.0,61.1,69.7,15.7,95.42,9.9
15283,Matt Barnes,SAC,H,MEM,2016-12-31,L,33,121.7,129.5,-7.8,15.8,3.0,20.0,3.7,23.3,14.0,6.7,93.8,90.3,17.6,87.12,16.5
15284,Troy Daniels,MEM,A,SAC,2016-12-31,W,12,175.0,140.0,35.0,11.1,0.0,11.1,0.0,9.1,4.0,0.0,68.8,68.8,28.6,81.13,12.3
15285,Tyson Chandler,PHX,A,UTA,2016-12-31,L,24,113.0,104.3,8.7,0.0,0.0,0.0,11.5,33.3,22.0,16.7,80.0,73.5,11.3,92.26,11.5
15286,Vince Carter,MEM,A,SAC,2016-12-31,W,21,143.2,105.1,38.1,0.0,0.0,0.0,0.0,15.8,8.8,11.1,87.5,87.5,23.1,88.62,15.6
15287,Shelvin Mack,UTA,H,PHX,2016-12-31,W,26,108.2,120.8,-12.7,18.8,0.75,20.0,0.0,7.7,4.1,26.7,50.0,50.0,22.2,89.08,1.2
15288,Anthony Tolliver,SAC,H,MEM,2016-12-31,L,28,125.0,142.0,-17.0,15.4,2.0,20.0,7.4,14.8,11.1,10.0,120.0,118.3,13.1,86.12,15.7
15289,Brandon Jennings,NYK,A,HOU,2016-12-31,L,41,118.0,132.2,-14.2,24.1,3.5,20.6,2.0,9.8,5.6,5.9,61.4,63.8,26.2,103.87,15.5
15290,Anthony Morrow,OKC,H,LAC,2016-12-31,W,5,33.3,100.0,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,91.91,-120.0
15291,Nene,HOU,H,NYK,2016-12-31,W,12,119.2,111.1,8.1,0.0,0.0,0.0,6.7,7.7,7.1,0.0,50.0,34.7,9.7,107.34,-0.9
15292,Jarell Martin,MEM,A,SAC,2016-12-31,W,13,132.0,140.0,-8.0,0.0,0.0,0.0,0.0,25.0,9.5,25.0,0.0,0.0,14.3,91.72,-3.1
15293,Garrett Temple,SAC,H,MEM,2016-12-31,L,31,120.0,149.1,-29.1,6.3,1.0,14.3,3.2,6.9,5.0,14.3,30.0,30.0,9.2,84.84,1.5
15294,Willy Hernangomez,NYK,A,HOU,2016-12-31,L,20,116.7,109.8,6.9,0.0,0.0,0.0,11.5,28.0,19.6,14.3,20.0,25.5,14.0,102.24,6.5
15295,Ramon Sessions,CHA,H,CLE,2016-12-31,L,17,117.1,125.7,-8.6,7.7,1.0,12.5,16.7,15.4,16.1,12.5,20.0,34.0,16.3,97.39,4.4
15296,Sam Dekker,HOU,H,NYK,2016-12-31,W,13,103.6,125.0,-21.4,11.1,1.0,16.7,16.7,13.3,15.2,16.7,0.0,0.0,14.7,105.83,-0.8
15297,Iman Shumpert,CLE,A,CHA,2016-12-31,W,21,120.9,128.6,-7.6,5.6,1.0,12.5,4.8,10.0,7.3,12.5,33.3,33.3,14.0,95.41,-1.6
15298,Paul Pierce,LAC,A,OKC,2016-12-31,L,16,83.3,135.5,-52.2,0.0,0.0,0.0,0.0,17.6,8.6,14.3,40.0,42.5,20.0,93.35,1.6
15299,Tyler Ennis,HOU,H,NYK,2016-12-31,W,6,63.6,108.3,-44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,93.3,-12.1
15300,Trevor Ariza,HOU,H,NYK,2016-12-31,W,39,127.4,115.3,12.1,12.9,0.0,20.0,0.0,15.6,8.0,0.0,40.0,44.1,16.5,104.58,8.3
15301,Nicolas Batum,CHA,H,CLE,2016-12-31,L,35,119.4,128.8,-9.4,33.3,4.0,36.4,0.0,17.1,9.7,9.1,50.0,54.7,18.9,91.24,13.2
15302,Boris Diaw,UTA,H,PHX,2016-12-31,W,14,92.9,114.8,-22.0,10.0,0.0,33.3,0.0,16.7,8.7,0.0,0.0,0.0,6.7,94.17,2.0
15303,Rodney Hood,UTA,H,PHX,2016-12-31,W,25,102.1,89.6,12.5,7.1,1.0,7.7,4.2,11.5,8.0,7.7,59.1,59.1,23.1,91.67,8.9
15304,Semaj Christon,OKC,H,LAC,2016-12-31,W,19,91.9,91.9,0.0,25.0,0.0,28.6,5.0,0.0,2.8,0.0,20.0,20.0,12.2,92.5,3.2
15305,Jerian Grant,CHI,H,MIL,2016-12-31,L,18,111.1,140.0,-28.9,8.3,0.0,14.3,0.0,0.0,0.0,0.0,30.0,42.5,15.0,94.4,-1.2
15306,Denzel Valentine,CHI,H,MIL,2016-12-31,L,2,80.0,180.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,50.0,50.0,60.0,105.88,7.1
15307,DeAndre Liggins,CLE,A,CHA,2016-12-31,W,26,134.0,120.0,14.0,15.0,3.0,33.3,4.3,5.0,4.7,11.1,40.0,40.0,11.5,89.13,3.1
15308,Greg Monroe,MIL,A,CHI,2016-12-31,W,34,149.2,108.1,41.1,6.9,2.0,11.1,16.0,25.0,21.1,5.6,46.2,50.8,21.9,88.32,11.4
15309,Brian Roberts,CHA,H,CLE,2016-12-31,L,2,125.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,25.0,96.81,-16.7
15310,Roy Hibbert,CHA,H,CLE,2016-12-31,L,14,107.4,152.0,-44.6,0.0,0.0,0.0,7.1,12.5,9.1,0.0,0.0,0.0,6.3,90.54,-2.5
15311,Lance Thomas,NYK,A,HOU,2016-12-31,L,33,112.7,136.2,-23.6,3.6,1.0,7.7,0.0,3.0,1.4,7.7,38.9,51.1,14.8,103.23,1.3
15312,Trey Lyles,UTA,H,PHX,2016-12-31,W,18,68.6,69.7,-1.1,22.2,2.0,22.2,0.0,18.2,11.1,11.1,20.0,25.5,18.9,92.56,9.1
15313,Eric Gordon,HOU,H,NYK,2016-12-31,W,32,118.6,112.7,5.9,10.0,1.0,8.7,0.0,4.4,2.4,8.7,39.5,39.5,26.3,106.81,1.5
15314,Andre Roberson,OKC,H,LAC,2016-12-31,W,31,127.9,94.9,33.0,9.5,2.0,14.3,3.4,6.5,5.0,7.1,31.8,37.9,18.2,94.37,5.3
15315,Michael Carter-Williams,CHI,H,MIL,2016-12-31,L,25,93.8,121.3,-27.5,26.7,2.0,30.8,0.0,5.6,2.1,15.4,25.0,29.1,16.1,90.96,0.5
15316,Georgios Papagiannis,SAC,H,MEM,2016-12-31,L,3,150.0,83.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.16,0.0
15317,Wesley Johnson,LAC,A,OKC,2016-12-31,L,2,20.0,100.0,-80.0,0.0,0.0,0.0,0.0,33.3,12.5,0.0,0.0,0.0,20.0,127.74,-22.2
15318,Mirza Teletovic,MIL,A,CHI,2016-12-31,W,23,118.2,116.7,1.5,5.6,1.0,12.5,0.0,15.8,7.7,12.5,50.0,50.0,13.7,91.73,3.0
15319,Justin Holiday,NYK,A,HOU,2016-12-31,L,30,113.2,122.7,-9.5,0.0,0.0,0.0,2.4,14.7,8.0,7.7,62.5,62.5,16.3,106.78,9.5
15320,DeMarcus Cousins,SAC,H,MEM,2016-12-31,L,38,115.9,127.5,-11.6,44.4,1.6,22.2,6.1,5.9,6.0,13.9,38.9,54.8,35.9,87.04,13.5
15321,Richard Jefferson,CLE,A,CHA,2016-12-31,W,19,115.8,121.1,-5.3,6.7,1.0,16.7,0.0,5.3,2.9,16.7,33.3,46.3,12.5,96.08,0.0
15322,T.J. Warren,PHX,A,UTA,2016-12-31,L,19,122.2,125.0,-2.8,0.0,0.0,0.0,0.0,7.1,3.3,0.0,0.0,0.0,7.5,91.27,-2.3
15323,James Ennis III,MEM,A,SAC,2016-12-31,W,24,127.5,111.4,16.1,15.8,0.0,33.3,4.2,13.0,8.5,0.0,20.0,34.0,12.5,84.41,3.5
15324,Willie Cauley-Stein,SAC,H,MEM,2016-12-31,L,3,0.0,180.0,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,14.3,85.62,-11.1
15325,Carmelo Anthony,NYK,A,HOU,2016-12-31,L,19,115.8,125.6,-9.9,21.4,3.0,18.8,4.0,0.0,2.3,6.3,27.3,29.5,27.7,98.12,-2.9
15326,Wade Baldwin IV,MEM,A,SAC,2016-12-31,W,2,75.0,125.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,85.97,-12.5
15327,JJ Redick,LAC,A,OKC,2016-12-31,L,20,69.0,121.4,-52.4,0.0,0.0,0.0,0.0,4.5,2.1,0.0,27.8,26.5,19.1,99.07,-5.8
15328,Omri Casspi,SAC,H,MEM,2016-12-31,L,6,33.3,130.0,-96.7,0.0,0.0,0.0,9.1,0.0,6.7,0.0,25.0,25.0,28.6,89.49,-3.1
15329,Isaiah Canaan,CHI,H,MIL,2016-12-31,L,2,80.0,180.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.88,0.0
15330,Dwyane Wade,CHI,H,MIL,2016-12-31,L,25,100.0,125.5,-25.5,35.7,1.67,22.7,3.0,20.0,9.4,13.6,26.9,28.8,30.4,88.26,3.1
15331,Austin Rivers,LAC,A,OKC,2016-12-31,L,34,100.0,117.9,-17.9,15.8,1.0,15.0,0.0,2.9,1.5,15.0,31.8,49.7,23.3,92.54,3.3
15332,Malachi Richardson,SAC,H,MEM,2016-12-31,L,10,150.0,150.0,0.0,0.0,0.0,0.0,0.0,14.3,9.1,0.0,62.5,71.7,22.7,94.74,9.2
15333,Bobby Portis,CHI,H,MIL,2016-12-31,L,2,80.0,180.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.88,-7.1
15334,Channing Frye,CLE,A,CHA,2016-12-31,W,17,125.7,117.1,8.6,0.0,0.0,0.0,0.0,16.7,9.7,0.0,50.0,64.4,10.8,97.67,6.3
15335,Corey Brewer,HOU,H,NYK,2016-12-31,W,29,120.0,118.3,1.7,4.8,0.5,11.1,3.4,7.9,6.0,22.2,58.3,58.3,12.1,99.77,1.2
15336,Brandon Knight,PHX,A,UTA,2016-12-31,L,8,60.0,106.3,-46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,95.59,-34.3
15337,Enes Freedom,OKC,H,LAC,2016-12-31,W,25,129.2,104.2,25.0,0.0,0.0,0.0,11.1,26.1,19.5,9.5,46.2,62.9,39.6,92.97,18.7
15338,James Jones,CLE,A,CHA,2016-12-31,W,2,50.0,125.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.81,0.0
15339,Kevin Love,CLE,A,CHA,2016-12-31,W,39,137.5,120.3,17.2,0.0,0.0,0.0,5.7,25.8,15.2,8.0,50.0,59.5,30.1,89.73,13.2
15340,Marc Gasol,MEM,A,SAC,2016-12-31,W,21,110.5,121.6,-11.1,12.5,2.0,20.0,0.0,10.0,5.1,10.0,0.0,14.5,19.0,86.19,-2.5
15341,Alex Len,PHX,A,UTA,2016-12-31,L,23,75.6,86.4,-10.8,0.0,0.0,0.0,8.3,12.5,10.0,16.7,40.0,40.0,13.6,90.0,-3.8
15342,Domantas Sabonis,OKC,H,LAC,2016-12-31,W,25,116.3,85.4,30.9,13.3,2.0,15.4,6.9,8.0,7.4,7.7,45.0,45.0,20.4,93.49,10.2
15343,John Henson,MIL,A,CHI,2016-12-31,W,14,81.5,103.6,-22.1,0.0,0.0,0.0,0.0,13.6,9.7,0.0,0.0,17.4,10.7,94.06,-8.1
15344,Darren Collison,SAC,H,MEM,2016-12-31,L,39,118.2,122.7,-4.5,11.1,0.0,11.1,3.1,7.5,5.6,0.0,50.0,50.0,21.3,81.93,9.2
15345,Jabari Parker,MIL,A,CHI,2016-12-31,W,40,128.9,109.3,19.6,11.5,1.5,13.6,0.0,10.2,6.8,9.1,70.0,76.5,23.2,90.33,16.8
15346,Jordan McRae,CLE,A,CHA,2016-12-31,W,31,141.4,116.1,25.3,5.0,0.0,7.7,0.0,19.0,8.3,0.0,79.2,80.4,18.5,87.55,14.7
15347,Derrick Favors,UTA,H,PHX,2016-12-31,W,24,93.6,93.6,0.0,21.4,1.5,20.0,8.3,24.0,16.3,13.3,50.0,46.1,24.0,94.58,14.9
15348,LeBron James,CLE,A,CHA,2016-12-31,W,36,139.7,118.2,21.5,45.0,9.0,24.3,5.9,14.8,9.8,2.7,56.0,57.9,35.4,89.87,20.2
15349,Cristiano Felicio,CHI,H,MIL,2016-12-31,L,17,91.2,131.4,-40.3,0.0,0.0,0.0,5.3,23.1,12.5,20.0,66.7,64.4,13.5,95.92,5.9
15350,Devin Booker,PHX,A,UTA,2016-12-31,L,36,101.5,107.2,-5.8,5.3,1.0,4.8,0.0,10.0,4.4,4.8,50.0,51.4,26.3,91.86,12.4
15351,Jason Terry,MIL,A,CHI,2016-12-31,W,22,123.8,116.7,7.1,11.1,0.0,33.3,0.0,0.0,0.0,0.0,50.0,51.5,8.5,90.2,2.1
15352,Marvin Williams,CHA,H,CLE,2016-12-31,L,28,117.6,123.5,-5.9,4.8,0.0,7.7,0.0,12.9,7.8,0.0,41.7,41.7,21.1,88.27,5.3
15353,Tony Snell,MIL,A,CHI,2016-12-31,W,24,126.7,100.0,26.7,5.3,1.0,16.7,0.0,0.0,0.0,16.7,100.0,103.1,9.8,90.63,7.9
15354,George Hill,UTA,H,PHX,2016-12-31,W,7,133.3,78.6,54.8,33.3,0.0,33.3,0.0,12.5,7.7,0.0,33.3,38.7,33.3,88.64,7.8
15355,Tyler Ulis,PHX,A,UTA,2016-12-31,L,10,73.7,47.4,26.3,0.0,0.0,0.0,0.0,0.0,0.0,12.5,42.9,42.9,40.0,92.59,10.5
15356,Maurice Ndour,NYK,A,HOU,2016-12-31,L,9,133.3,95.2,38.1,0.0,0.0,0.0,9.1,9.1,9.1,25.0,66.7,66.7,15.4,110.16,1.4
15357,Luc Mbah a Moute,LAC,A,OKC,2016-12-31,L,12,75.0,92.0,-17.0,0.0,0.0,0.0,12.5,7.7,10.3,14.3,33.3,38.8,25.9,94.58,6.1
15358,P.J. Tucker,PHX,A,UTA,2016-12-31,L,35,90.9,92.5,-1.6,0.0,0.0,0.0,2.5,17.9,8.8,0.0,75.0,75.0,5.3,91.29,12.2
15359,Steven Adams,OKC,H,LAC,2016-12-31,W,29,139.7,91.2,48.4,8.7,0.0,22.2,7.1,10.7,8.9,0.0,80.0,76.4,10.9,94.81,11.8
15360,Russell Westbrook,OKC,H,LAC,2016-12-31,W,29,142.9,96.4,46.4,63.6,14.0,48.3,0.0,40.0,21.4,3.4,54.5,62.3,24.2,93.33,31.1
15361,Steve Novak,MIL,A,CHI,2016-12-31,W,2,175.0,66.7,108.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,25.0,92.48,16.7
15362,Malcolm Brogdon,MIL,A,CHI,2016-12-31,W,39,136.6,105.6,31.0,41.4,4.0,42.9,3.8,20.9,14.5,10.7,57.7,57.7,20.0,87.43,15.2
15363,Robin Lopez,CHI,H,MIL,2016-12-31,L,31,116.1,125.0,-8.9,5.9,1.0,7.7,8.6,33.3,17.9,7.7,54.5,54.5,17.4,87.46,11.0
15364,Andrew Harrison,MEM,A,SAC,2016-12-31,W,19,148.6,89.2,59.4,37.5,0.0,50.0,8.3,4.8,6.1,0.0,75.0,75.0,16.7,92.41,14.7
15365,Nikola Mirotic,CHI,H,MIL,2016-12-31,L,22,109.5,134.1,-24.6,0.0,0.0,0.0,4.5,18.8,10.5,0.0,100.0,100.0,10.6,90.55,11.3
15366,Jerami Grant,OKC,H,LAC,2016-12-31,W,17,106.1,100.0,6.1,0.0,0.0,0.0,0.0,6.7,3.0,33.3,125.0,125.0,7.9,90.41,7.8
15367,Jeremy Lamb,CHA,H,CLE,2016-12-31,L,18,128.6,131.4,-2.9,30.8,0.0,44.4,0.0,16.7,7.1,0.0,70.0,70.0,12.5,91.22,13.1
15368,Alex Abrines,OKC,H,LAC,2016-12-31,W,12,173.9,126.1,47.8,0.0,0.0,0.0,0.0,12.5,5.9,0.0,120.0,120.0,18.5,93.86,18.2
15369,Rudy Gobert,UTA,H,PHX,2016-12-31,W,37,110.1,98.6,11.6,0.0,0.0,0.0,6.7,27.5,18.6,16.7,87.5,88.2,16.0,88.56,22.8
15370,Montrezl Harrell,HOU,H,NYK,2016-12-31,W,33,134.3,122.5,11.8,16.0,0.0,36.4,0.0,8.9,5.3,0.0,85.7,87.4,9.0,103.12,10.2
15371,James Harden,HOU,H,NYK,2016-12-31,W,42,132.6,117.2,15.4,68.0,2.13,29.3,7.0,26.0,17.2,13.8,71.2,78.1,39.0,105.5,30.2
15372,Joakim Noah,NYK,A,HOU,2016-12-31,L,29,117.7,133.3,-15.6,8.7,0.0,15.4,11.1,46.2,25.8,0.0,70.0,66.3,15.1,105.2,18.2
