,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
6847,Rui Hachimura,LAL,H,OKC,2024-03-04,W,22,108.7,121.3,-12.6,6.3,0.5,8.3,6.7,0.0,2.6,16.7,43.8,39.4,22.4,103.45,-3.5
6848,Kyle Kuzma,WAS,A,UTA,2024-03-04,L,35,102.6,116.7,-14.0,40.0,8.0,25.0,0.0,12.8,6.0,3.1,44.4,50.4,27.6,104.51,11.1
6849,Anthony Edwards,MIN,H,POR,2024-03-04,W,35,133.8,122.1,11.8,21.4,3.0,28.6,0.0,11.4,6.3,9.5,45.0,51.4,19.5,94.06,7.5
6850,Chet Holmgren,OKC,A,LAL,2024-03-04,L,28,103.3,125.4,-22.1,6.7,0.0,6.7,8.6,18.2,12.3,0.0,50.0,51.9,20.0,101.36,10.4
6851,Dennis Smith Jr.,BKN,H,MEM,2024-03-04,L,17,103.0,123.5,-20.5,0.0,0.0,0.0,6.7,0.0,3.3,16.7,50.0,50.0,15.8,93.29,4.8
6852,Duop Reath,POR,A,MIN,2024-03-04,L,39,117.1,130.7,-13.6,4.0,0.33,5.3,5.1,3.1,4.2,15.8,89.3,87.4,19.8,93.12,10.8
6853,Josh Giddey,OKC,A,LAL,2024-03-04,L,29,127.9,118.0,9.8,20.0,1.33,23.5,7.4,14.3,10.4,17.6,65.0,65.0,18.8,101.59,9.0
6854,Luguentz Dort,OKC,A,LAL,2024-03-04,L,24,118.0,107.8,10.2,14.3,0.0,18.2,3.7,5.6,4.4,0.0,83.3,83.3,15.8,102.35,11.5
6855,Paul George,LAC,A,MIL,2024-03-04,L,36,106.8,124.7,-17.9,6.3,0.33,4.2,2.4,15.4,7.5,12.5,76.5,72.2,27.4,97.68,12.3
6856,Damian Lillard,MIL,H,LAC,2024-03-04,W,42,114.9,109.3,5.6,21.1,1.0,11.1,0.0,8.9,4.7,11.1,63.6,74.0,34.0,100.04,19.6
6857,Johnny Davis,WAS,A,UTA,2024-03-04,L,8,163.2,116.7,46.5,10.0,0.0,50.0,0.0,14.3,9.1,0.0,150.0,150.0,4.8,117.1,9.0
6858,Ayo Dosunmu,CHI,A,SAC,2024-03-04,W,39,121.6,127.6,-6.0,20.0,0.0,25.0,3.0,2.4,2.7,0.0,66.7,66.7,18.1,93.34,10.8
6859,Taylor Hendricks,UTA,H,WAS,2024-03-04,W,14,125.0,121.9,3.1,8.3,0.0,25.0,0.0,12.5,6.9,0.0,133.3,133.3,8.6,108.04,9.8
6860,Jaxson Hayes,LAL,H,OKC,2024-03-04,W,18,108.3,102.8,5.6,15.4,2.0,33.3,22.2,10.5,16.2,16.7,66.7,66.7,9.3,97.17,12.4
6861,Nic Claxton,BKN,H,MEM,2024-03-04,L,34,113.1,114.1,-0.9,11.1,2.0,11.8,2.9,15.2,9.0,5.9,80.0,77.7,21.4,89.67,16.5
6862,Olivier Sarr,OKC,A,LAL,2024-03-04,L,4,144.4,33.3,111.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,79.8,20.0,99.69,10.7
6863,Trey Jemison,MEM,A,BKN,2024-03-04,W,19,131.4,102.6,28.8,0.0,0.0,0.0,7.7,28.6,20.6,14.3,83.3,83.3,17.9,93.11,11.0
6864,DeMar DeRozan,CHI,A,SAC,2024-03-04,W,38,125.0,127.4,-2.4,17.4,2.0,16.7,0.0,0.0,0.0,8.3,91.7,95.5,25.6,92.02,19.3
6865,Kris Murray,POR,A,MIN,2024-03-04,L,35,135.3,126.5,8.8,6.7,0.0,15.4,12.5,2.9,7.6,0.0,59.1,61.2,13.6,93.12,9.1
6866,Naz Reid,MIN,H,POR,2024-03-04,W,23,117.0,83.0,34.0,0.0,0.0,0.0,0.0,16.1,10.2,14.3,120.0,102.0,14.3,98.16,16.7
6867,Rudy Gobert,MIN,H,POR,2024-03-04,W,39,123.7,127.3,-3.6,0.0,0.0,0.0,13.9,29.7,21.9,20.0,90.0,95.6,16.7,94.11,17.3
6868,Jalen Wilson,BKN,H,MEM,2024-03-04,L,12,127.3,104.3,22.9,11.1,1.0,25.0,18.2,21.4,20.0,25.0,150.0,133.0,10.7,91.65,16.5
6869,Moses Brown,POR,A,MIN,2024-03-04,L,9,122.2,100.0,22.2,25.0,2.0,50.0,10.0,18.2,14.3,25.0,100.0,100.0,9.5,99.5,8.2
6870,Isaiah Joe,OKC,A,LAL,2024-03-04,L,14,63.3,120.7,-57.4,0.0,0.0,0.0,0.0,18.2,6.1,0.0,0.0,0.0,12.1,103.46,-3.5
6871,Bobby Portis,MIL,H,LAC,2024-03-04,W,30,130.6,106.3,24.3,14.3,2.0,9.1,4.8,41.7,28.1,4.5,72.2,74.2,30.3,100.17,26.6
6872,Eugene Omoruyi,WAS,A,UTA,2024-03-04,L,4,140.0,130.0,10.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.47,0.0
6873,Kevin Huerter,SAC,H,CHI,2024-03-04,L,23,131.9,133.3,-1.4,10.5,1.0,15.4,8.7,7.7,8.3,15.4,66.7,66.7,18.6,95.79,7.9
6874,Kawhi Leonard,LAC,A,MIL,2024-03-04,L,37,110.3,107.5,2.8,21.7,5.0,19.2,0.0,11.4,5.5,3.8,36.8,39.4,24.4,101.71,8.1
6875,Kris Dunn,UTA,H,WAS,2024-03-04,W,28,119.7,109.4,10.3,14.3,1.33,33.3,3.2,10.8,7.4,25.0,40.0,40.0,10.8,111.89,5.2
6876,James Harden,LAC,A,MIL,2024-03-04,L,37,110.4,115.6,-5.2,42.1,2.67,26.7,0.0,11.8,5.5,10.0,71.9,72.6,25.9,99.35,17.1
6877,Lindy Waters III,OKC,A,LAL,2024-03-04,L,5,145.5,40.0,105.5,40.0,0.0,40.0,25.0,28.6,27.3,0.0,50.0,50.0,25.0,95.39,43.3
6878,Cameron Johnson,BKN,H,MEM,2024-03-04,L,37,113.9,116.2,-2.3,14.3,1.0,13.0,0.0,14.3,6.6,13.0,50.0,53.7,23.8,90.86,8.6
6879,Richaun Holmes,WAS,A,UTA,2024-03-04,L,9,140.9,123.8,17.1,0.0,0.0,0.0,11.1,8.3,9.5,0.0,0.0,0.0,12.0,110.85,-1.6
6880,Alex Len,SAC,H,CHI,2024-03-04,L,10,115.0,105.3,9.7,0.0,0.0,0.0,9.1,25.0,17.4,25.0,66.7,66.7,16.7,97.52,15.5
6881,Santi Aldama,MEM,A,BKN,2024-03-04,W,32,119.7,127.4,-7.7,19.0,2.0,23.5,3.6,12.5,8.3,11.8,54.5,54.5,17.8,93.03,8.8
6882,John Konchar,MEM,A,BKN,2024-03-04,W,31,121.0,98.4,22.6,16.0,2.0,36.4,8.0,17.6,13.6,18.2,83.3,94.5,10.4,96.16,12.3
6883,Mike Conley,MIN,H,POR,2024-03-04,W,29,130.9,136.4,-5.5,36.8,3.5,29.2,7.7,0.0,3.8,8.3,53.8,62.5,26.2,91.93,15.2
6884,Nikola Vucevic,CHI,A,SAC,2024-03-04,W,32,123.0,127.0,-4.0,8.3,1.0,11.8,18.5,25.0,22.0,11.8,38.5,38.5,21.7,93.68,6.0
6885,Grant Williams,CHA,A,TOR,2024-03-03,L,40,102.3,101.1,1.1,16.7,0.83,18.5,15.0,17.1,16.0,22.2,46.2,56.0,21.8,104.3,9.7
6886,Gordon Hayward,OKC,A,PHX,2024-03-03,W,16,109.7,135.5,-25.8,9.1,0.0,25.0,11.1,6.7,9.1,0.0,33.3,33.3,8.6,94.37,3.9
6887,Davis Bertans,CHA,A,TOR,2024-03-03,L,26,108.8,96.5,12.3,0.0,0.0,0.0,0.0,12.0,5.8,8.3,63.6,63.6,17.9,106.18,8.7
6888,DJ Carton,TOR,H,CHA,2024-03-03,W,13,100.0,107.1,-7.1,9.1,1.0,20.0,11.1,0.0,4.5,20.0,33.3,33.3,14.3,106.02,-1.1
6889,Gradey Dick,TOR,H,CHA,2024-03-03,W,24,101.9,103.8,-1.9,0.0,0.0,0.0,4.0,12.0,8.0,0.0,78.6,78.6,12.1,104.64,9.5
6890,Caleb Houstan,ORL,H,DET,2024-03-03,W,3,83.3,66.7,16.7,0.0,0.0,0.0,0.0,33.3,16.7,0.0,0.0,0.0,0.0,89.53,15.4
6891,Kelly Olynyk,TOR,H,CHA,2024-03-03,W,26,80.3,103.3,-23.0,23.5,2.0,33.3,3.4,9.7,6.7,16.7,0.0,34.7,11.9,111.54,8.2
6892,Dean Wade,CLE,H,NYK,2024-03-03,L,20,95.0,107.5,-12.5,13.3,2.0,28.6,0.0,18.8,7.3,14.3,0.0,0.0,10.9,95.97,1.1
6893,Isaiah Stewart,DET,A,ORL,2024-03-03,L,27,81.5,136.5,-55.1,18.2,1.0,16.7,3.2,23.1,9.1,16.7,64.3,63.5,16.4,93.99,7.8
6894,Jerome Robinson,GSW,A,BOS,2024-03-03,L,17,92.3,97.4,-5.1,10.0,0.0,8.3,0.0,0.0,0.0,0.0,45.0,46.0,23.9,108.21,5.3
6895,Payton Pritchard,BOS,H,GSW,2024-03-03,W,27,106.8,78.0,28.8,35.3,3.0,30.0,0.0,18.2,9.7,10.0,79.2,79.2,21.9,103.55,23.9
6896,Gary Trent Jr.,TOR,H,CHA,2024-03-03,W,34,107.9,98.7,9.2,0.0,0.0,0.0,2.4,11.4,6.6,0.0,57.7,59.4,15.9,105.35,11.1
6897,Kevin Durant,PHX,H,OKC,2024-03-03,L,36,98.7,110.4,-11.7,14.3,0.6,12.0,0.0,9.3,4.8,20.0,46.7,56.7,24.2,103.72,8.7
6898,Terance Mann,LAC,A,MIN,2024-03-03,W,19,88.6,137.1,-48.6,11.1,0.0,20.0,10.5,15.4,12.5,0.0,66.7,77.3,10.0,87.49,6.3
6899,Dereck Lively II,DAL,H,PHI,2024-03-03,L,18,126.3,144.7,-18.4,0.0,0.0,0.0,12.5,6.3,9.4,25.0,66.7,66.7,8.9,99.31,-0.5
6900,Shai Gilgeous-Alexander,OKC,A,PHX,2024-03-03,W,38,114.6,98.8,15.9,36.0,9.0,22.5,0.0,19.0,9.3,2.5,55.6,58.2,33.0,102.77,23.2
6901,Kawhi Leonard,LAC,A,MIN,2024-03-03,W,38,91.8,106.8,-15.1,8.3,0.5,3.1,2.3,10.0,6.0,6.3,48.1,54.2,37.3,91.45,15.8
6902,Aaron Wiggins,OKC,A,PHX,2024-03-03,W,22,127.1,89.6,37.5,0.0,0.0,0.0,0.0,15.0,7.3,0.0,50.0,50.9,13.0,104.89,11.0
6903,Eric Gordon,PHX,H,OKC,2024-03-03,L,30,103.1,116.7,-13.6,16.7,3.0,15.8,0.0,0.0,0.0,5.3,50.0,50.0,21.9,103.65,6.0
6904,Paul George,LAC,A,MIN,2024-03-03,W,34,97.0,95.4,1.6,5.9,0.33,4.8,0.0,11.1,5.6,14.3,40.6,43.3,27.8,91.4,5.6
6905,Georges Niang,CLE,H,NYK,2024-03-03,L,16,106.1,124.2,-18.2,7.7,1.0,12.5,6.3,6.7,6.5,12.5,0.0,0.0,20.6,99.73,-6.9
6906,Miles McBride,NYK,A,CLE,2024-03-03,W,47,118.9,107.9,11.0,13.9,0.0,25.0,0.0,2.0,1.1,0.0,53.3,53.3,14.9,90.98,5.1
6907,Evan Fournier,DET,A,ORL,2024-03-03,L,26,108.9,96.4,12.6,29.4,0.0,26.3,3.8,0.0,2.1,0.0,57.7,61.2,23.3,102.0,13.4
6908,Kenrich Williams,OKC,A,PHX,2024-03-03,W,9,170.6,83.3,87.3,25.0,0.0,100.0,0.0,37.5,27.3,0.0,0.0,0.0,0.0,92.9,11.4
6909,Jonathan Isaac,ORL,H,DET,2024-03-03,W,13,89.7,120.7,-31.0,8.3,1.0,25.0,0.0,15.4,9.1,25.0,50.0,50.0,9.7,109.46,5.0
6910,Xavier Tillman,BOS,H,GSW,2024-03-03,W,18,110.3,73.2,37.1,0.0,0.0,0.0,0.0,17.4,10.3,0.0,62.5,71.7,12.5,107.56,14.1
6911,Drew Eubanks,PHX,H,OKC,2024-03-03,L,11,66.7,126.1,-59.4,25.0,0.0,20.0,0.0,30.0,14.3,0.0,66.7,77.3,16.7,101.84,19.4
6912,P.J. Washington,DAL,H,PHI,2024-03-03,L,36,124.7,119.2,5.5,7.1,1.0,11.8,5.7,5.4,5.6,11.8,35.0,51.4,17.2,98.75,4.8
6913,Jakob Poeltl,TOR,H,CHA,2024-03-03,W,15,129.0,86.7,42.4,25.0,3.0,30.0,6.3,9.1,7.4,10.0,66.7,66.7,19.4,98.72,11.9
6914,Tim Hardaway Jr.,DAL,H,PHI,2024-03-03,L,15,93.3,125.9,-32.6,14.3,0.0,11.1,0.0,0.0,0.0,0.0,12.5,12.5,23.5,94.24,-8.3
6915,James Harden,LAC,A,MIN,2024-03-03,W,34,95.3,110.9,-15.6,45.5,10.0,43.5,0.0,15.2,7.1,4.3,0.0,17.0,17.8,89.35,7.1
6916,Jericho Sims,NYK,A,CLE,2024-03-03,W,21,134.9,95.3,39.5,4.5,0.0,100.0,14.3,12.0,13.0,0.0,0.0,0.0,0.0,96.6,6.0
6917,Jalen Duren,DET,A,ORL,2024-03-03,L,25,85.1,135.4,-50.3,20.0,0.67,13.3,3.4,21.4,9.3,20.0,44.4,53.3,24.5,92.81,7.1
6918,Luka Doncic,DAL,H,PHI,2024-03-03,L,40,127.7,118.3,9.4,43.5,1.43,21.7,5.4,21.4,13.9,15.2,59.3,64.1,36.4,98.34,20.4
6919,Trayce Jackson-Davis,GSW,A,BOS,2024-03-03,L,22,80.4,121.7,-41.3,16.7,2.0,22.2,14.3,17.4,15.7,11.1,66.7,66.7,12.7,102.06,14.1
6920,Victor Wembanyama,SAS,H,IND,2024-03-03,W,31,129.2,100.0,29.2,28.6,2.0,20.7,8.7,26.3,19.7,10.3,73.5,77.2,32.9,99.37,26.1
6921,Ochai Agbaji,TOR,H,CHA,2024-03-03,W,33,115.3,97.2,18.1,4.2,0.0,4.8,10.8,15.2,12.9,0.0,32.5,31.8,24.4,105.11,3.5
6922,Josh Giddey,OKC,A,PHX,2024-03-03,W,19,100.0,104.5,-4.5,14.3,2.0,16.7,0.0,4.2,2.2,8.3,55.6,55.6,20.4,108.82,9.6
6923,Gui Santos,GSW,A,BOS,2024-03-03,L,19,95.2,95.3,-0.1,21.4,1.0,30.0,12.5,27.3,19.6,30.0,62.5,62.5,14.3,105.88,14.3
6924,Aaron Nesmith,IND,A,SAS,2024-03-03,L,28,94.8,107.1,-12.3,8.7,1.0,16.7,0.0,4.0,1.7,16.7,14.3,25.4,14.7,99.08,-1.7
6925,Chet Holmgren,OKC,A,PHX,2024-03-03,W,32,91.5,121.7,-30.2,9.1,2.0,13.3,10.0,13.5,11.7,6.7,50.0,57.4,16.3,106.36,11.8
6926,Kyrie Irving,DAL,H,PHI,2024-03-03,L,38,115.0,125.0,-10.0,17.4,1.0,13.8,0.0,11.6,6.0,13.8,62.5,65.7,26.6,100.26,13.2
6927,Anthony Edwards,MIN,H,LAC,2024-03-03,L,37,107.1,91.5,15.6,11.8,0.67,7.1,0.0,11.6,6.1,10.7,52.5,59.6,32.1,92.17,16.4
6928,Josh Green,DAL,H,PHI,2024-03-03,L,20,127.3,146.5,-19.2,5.3,0.5,11.1,9.5,20.0,14.6,22.2,58.3,58.3,14.8,104.75,6.9
6929,Naz Reid,MIN,H,LAC,2024-03-03,L,21,68.2,109.1,-40.9,22.2,1.0,15.4,11.5,32.0,21.6,15.4,0.0,17.1,22.0,99.7,5.3
6930,Cason Wallace,OKC,A,PHX,2024-03-03,W,18,136.8,118.4,18.4,5.0,0.0,25.0,0.0,14.3,7.7,0.0,83.3,83.3,7.3,103.05,6.5
6931,Dante Exum,DAL,H,PHI,2024-03-03,L,8,88.2,125.0,-36.8,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,56.8,11.1,94.85,-3.0
6932,Kyle Lowry,PHI,A,DAL,2024-03-03,W,33,117.4,127.5,-10.1,29.2,0.0,38.9,2.6,9.4,5.6,0.0,16.7,35.7,13.6,100.06,7.8
6933,Daniel Theis,LAC,A,MIN,2024-03-03,W,29,98.2,73.7,24.6,5.6,1.0,11.1,11.8,25.0,18.6,11.1,28.6,28.6,12.7,94.4,11.1
6934,Marcus Sasser,DET,A,ORL,2024-03-03,L,25,94.4,96.3,-1.9,22.2,2.0,28.6,0.0,15.8,6.7,14.3,12.5,17.8,17.2,103.34,3.1
6935,Sam Hauser,BOS,H,GSW,2024-03-03,W,20,131.7,58.5,73.2,0.0,0.0,0.0,0.0,20.0,11.1,10.0,66.7,66.7,21.7,100.24,12.3
6936,Donte DiVincenzo,NYK,A,CLE,2024-03-03,W,39,123.0,109.3,13.6,16.0,4.0,14.8,2.7,12.2,7.7,3.7,63.6,63.6,27.4,90.99,14.5
6937,Royce O'Neale,PHX,H,OKC,2024-03-03,L,33,113.0,115.5,-2.4,16.0,2.0,25.0,0.0,8.3,4.2,12.5,45.0,45.0,14.5,100.79,3.8
6938,RJ Barrett,TOR,H,CHA,2024-03-03,W,35,105.2,98.7,6.5,25.0,1.0,19.2,2.9,19.4,11.4,19.2,76.7,72.4,24.7,106.44,17.3
6939,Kyle Anderson,MIN,H,LAC,2024-03-03,L,15,80.6,96.8,-16.1,60.0,3.0,27.3,0.0,15.8,8.3,9.1,40.0,59.2,22.2,102.89,18.5
6940,Mike Conley,MIN,H,LAC,2024-03-03,L,28,103.8,86.8,17.1,23.8,1.67,41.7,4.0,20.7,13.0,25.0,0.0,0.0,11.7,90.32,2.9
6941,Marques Bolden,CHA,A,TOR,2024-03-03,L,8,84.2,135.3,-51.1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,10.5,111.72,-7.8
6942,Max Strus,CLE,H,NYK,2024-03-03,L,30,98.3,113.3,-15.0,13.6,1.5,21.4,0.0,3.2,1.6,14.3,33.3,33.3,16.7,96.7,0.7
6943,KJ Martin,PHI,A,DAL,2024-03-03,W,4,77.8,110.0,-32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.64,6.5
6944,Maxi Kleber,DAL,H,PHI,2024-03-03,L,26,114.3,100.0,14.3,9.5,0.0,40.0,0.0,15.6,8.2,0.0,0.0,34.7,4.6,102.92,3.0
6945,Chris Paul,GSW,A,BOS,2024-03-03,L,21,75.0,143.9,-68.9,58.3,3.5,46.7,0.0,15.8,6.5,13.3,16.7,16.7,17.8,91.55,6.7
6946,Kelly Oubre Jr.,PHI,A,DAL,2024-03-03,W,26,115.1,129.6,-14.5,30.8,0.0,16.7,12.0,7.1,9.4,0.0,44.1,52.3,33.9,99.02,12.1
6947,Darius Garland,CLE,H,NYK,2024-03-03,L,40,111.1,119.4,-8.3,20.0,2.5,23.8,2.5,7.7,5.1,9.5,67.9,67.9,19.0,87.35,11.0
6948,Josh Hart,NYK,A,CLE,2024-03-03,W,45,118.4,101.2,17.2,28.6,5.0,41.7,2.3,35.3,20.2,8.3,54.2,54.2,14.1,91.52,16.7
6949,Amir Coffey,LAC,A,MIN,2024-03-03,W,25,98.0,82.0,16.0,0.0,0.0,0.0,0.0,16.0,7.5,0.0,20.0,20.0,8.9,95.61,4.3
6950,Kendall Brown,IND,A,SAS,2024-03-03,L,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.47,0.0
6951,JT Thor,CHA,A,TOR,2024-03-03,L,8,100.0,111.8,-11.8,0.0,0.0,0.0,12.5,25.0,18.8,0.0,33.3,33.3,13.6,99.11,9.5
6952,Craig Porter Jr.,CLE,H,NYK,2024-03-03,L,8,94.7,105.0,-10.3,40.0,0.0,33.3,0.0,16.7,5.9,0.0,50.0,50.0,21.1,110.99,14.5
6953,Tre Jones,SAS,H,IND,2024-03-03,W,30,120.6,95.2,25.4,13.3,0.0,57.1,0.0,2.7,1.6,0.0,0.0,34.7,4.3,101.65,4.0
6954,Tyrese Haliburton,IND,A,SAS,2024-03-03,L,36,105.3,122.1,-16.8,29.6,8.0,29.6,7.3,10.0,8.5,3.7,25.0,33.8,21.3,101.61,6.9
6955,Miles Bridges,CHA,A,TOR,2024-03-03,L,40,101.1,105.7,-4.6,14.8,4.0,16.0,0.0,20.9,10.7,4.0,47.4,50.3,21.9,105.62,14.0
6956,Jaden Springer,BOS,H,GSW,2024-03-03,W,12,92.6,96.3,-3.7,11.1,1.0,16.7,6.7,6.7,6.7,16.7,25.0,25.0,16.7,108.0,-1.0
6957,Cedi Osman,SAS,H,IND,2024-03-03,W,15,116.7,113.8,2.9,14.3,0.0,66.7,8.3,25.0,16.7,0.0,0.0,0.0,3.0,97.77,5.7
6958,Bones Hyland,LAC,A,MIN,2024-03-03,W,14,96.6,58.6,37.9,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,102.23,-2.7
6959,Dominick Barlow,SAS,H,IND,2024-03-03,W,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.16,0.0
6960,Cade Cunningham,DET,A,ORL,2024-03-03,L,23,90.9,138.6,-47.7,70.0,7.0,35.0,0.0,15.4,4.9,5.0,37.5,37.5,26.0,92.16,9.0
6961,Ausar Thompson,DET,A,ORL,2024-03-03,L,33,89.4,116.4,-27.0,5.3,0.5,6.7,2.6,23.8,10.0,13.3,25.0,34.0,18.9,96.5,3.4
6962,Jalen Brunson,NYK,A,CLE,2024-03-03,W,1,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,122.55,-40.0
6963,Chuma Okeke,ORL,H,DET,2024-03-03,W,3,83.3,66.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,89.53,-15.4
6964,Sandro Mamukelashvili,SAS,H,IND,2024-03-03,W,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.16,0.0
6965,Kevon Looney,GSW,A,BOS,2024-03-03,L,11,69.6,118.2,-48.6,16.7,1.0,12.5,8.3,11.1,9.5,12.5,0.0,26.0,28.0,100.15,-7.4
6966,David Roddy,PHX,H,OKC,2024-03-03,L,7,100.0,131.3,-31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,116.1,-3.1
6967,Grayson Allen,PHX,H,OKC,2024-03-03,L,34,100.0,103.9,-3.9,13.0,0.0,25.0,0.0,4.3,2.3,0.0,44.4,44.4,9.9,106.41,5.2
6968,Admiral Schofield,ORL,H,DET,2024-03-03,W,3,83.3,66.7,16.7,0.0,0.0,0.0,33.3,0.0,16.7,0.0,0.0,0.0,0.0,89.53,7.7
6969,Saben Lee,PHX,H,OKC,2024-03-03,L,16,113.3,123.3,-10.0,18.2,0.0,25.0,0.0,16.7,8.3,0.0,41.7,41.7,18.8,92.9,2.7
6970,Isaiah Joe,OKC,A,PHX,2024-03-03,W,15,125.0,109.7,15.3,0.0,0.0,0.0,0.0,7.1,2.9,0.0,44.4,44.4,22.5,104.1,5.2
6971,Jontay Porter,TOR,H,CHA,2024-03-03,W,7,137.5,120.0,17.5,22.2,2.0,50.0,0.0,14.3,7.7,25.0,0.0,0.0,11.1,104.3,0.0
6972,Cole Anthony,ORL,H,DET,2024-03-03,W,14,96.8,132.3,-35.5,7.7,0.5,14.3,0.0,46.2,27.3,28.6,25.0,25.0,18.2,105.66,1.4
6973,Goga Bitadze,ORL,H,DET,2024-03-03,W,3,83.3,66.7,16.7,100.0,1.0,25.0,0.0,0.0,0.0,25.0,0.0,56.8,42.9,89.53,15.4
6974,Bennedict Mathurin,IND,A,SAS,2024-03-03,L,32,113.6,121.2,-7.6,12.0,0.0,17.6,0.0,12.0,5.5,0.0,25.0,47.4,18.2,100.63,6.6
6975,Jonathan Kuminga,GSW,A,BOS,2024-03-03,L,20,78.6,153.7,-75.1,25.0,3.0,21.4,0.0,12.5,5.3,7.1,22.2,30.4,23.9,101.29,1.9
6976,Daniel Gafford,DAL,H,PHI,2024-03-03,L,13,71.4,124.0,-52.6,0.0,0.0,0.0,6.7,25.0,14.8,0.0,0.0,0.0,3.1,97.6,4.1
6977,Sidy Cissoko,SAS,H,IND,2024-03-03,W,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.16,0.0
6978,Troy Brown Jr.,DET,A,ORL,2024-03-03,L,9,88.9,110.5,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,104.06,-2.5
6979,Stephen Curry,GSW,A,BOS,2024-03-03,L,17,94.6,173.0,-78.4,25.0,1.5,16.7,0.0,8.3,3.2,11.1,15.4,15.4,37.5,106.45,-4.6
6980,Immanuel Quickley,TOR,H,CHA,2024-03-03,W,36,107.7,97.4,10.3,45.8,3.67,34.4,0.0,19.4,9.0,9.4,50.0,62.8,23.3,105.32,17.4
6981,Nicolas Batum,PHI,A,DAL,2024-03-03,W,32,117.2,110.9,6.3,12.0,0.0,25.0,6.1,27.3,16.7,0.0,31.3,39.4,12.2,97.52,13.1
6982,Buddy Hield,PHI,A,DAL,2024-03-03,W,28,120.0,111.9,8.1,19.0,4.0,25.0,3.0,7.7,5.1,6.3,50.0,50.0,17.1,101.1,6.6
6983,Jaden McDaniels,MIN,H,LAC,2024-03-03,L,33,108.2,98.4,9.8,4.5,1.0,9.1,0.0,6.1,3.0,9.1,33.3,33.3,14.1,88.56,2.8
6984,Jordan Nwora,TOR,H,CHA,2024-03-03,W,18,87.2,107.5,-20.3,0.0,0.0,0.0,6.3,16.7,11.8,11.1,68.8,68.8,21.4,105.82,12.7
6985,Luke Kornet,BOS,H,GSW,2024-03-03,W,11,127.3,63.6,63.6,0.0,0.0,0.0,8.3,15.4,12.0,0.0,50.0,50.0,8.0,100.09,9.5
6986,Devin Vassell,SAS,H,IND,2024-03-03,W,37,119.2,100.0,19.2,17.2,1.25,16.7,3.0,18.6,11.8,13.3,40.0,40.7,28.4,101.98,8.2
6987,Jrue Holiday,BOS,H,GSW,2024-03-03,W,26,157.4,83.6,73.8,13.8,0.0,36.4,4.8,16.1,11.5,0.0,50.0,50.0,11.9,99.97,8.0
6988,Nickeil Alexander-Walker,MIN,H,LAC,2024-03-03,L,21,70.7,104.9,-34.1,16.7,1.0,12.5,0.0,0.0,0.0,12.5,66.7,66.7,15.6,95.53,8.5
6989,Ivica Zubac,LAC,A,MIN,2024-03-03,W,19,97.1,129.4,-32.4,9.1,1.0,25.0,0.0,14.3,6.1,25.0,50.0,50.0,7.7,86.81,3.7
6990,Jaden Ivey,DET,A,ORL,2024-03-03,L,25,87.2,145.8,-58.6,0.0,0.0,0.0,3.2,0.0,2.3,0.0,27.3,39.2,23.6,92.87,-0.5
6991,Joe Ingles,ORL,H,DET,2024-03-03,W,16,91.4,114.3,-22.9,15.4,0.67,22.2,0.0,0.0,0.0,33.3,25.0,25.0,18.9,105.22,-2.9
6992,Paolo Banchero,ORL,H,DET,2024-03-03,W,32,124.2,82.5,41.7,26.3,1.25,17.2,10.0,15.8,13.8,13.8,65.6,72.6,33.8,96.55,24.4
6993,Derrick Jones Jr.,DAL,H,PHI,2024-03-03,L,26,117.6,111.3,6.3,0.0,0.0,0.0,13.6,16.0,14.9,0.0,105.6,97.6,19.3,95.63,21.7
6994,Myles Turner,IND,A,SAS,2024-03-03,L,30,101.5,115.9,-14.3,0.0,0.0,0.0,7.7,25.9,15.2,10.5,47.1,47.1,24.4,101.33,7.2
6995,Tobias Harris,PHI,A,DAL,2024-03-03,W,35,138.0,125.7,12.3,5.0,1.0,4.5,3.3,11.4,7.7,4.5,65.8,67.4,26.3,96.14,12.1
