,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
1714,Isaiah Joe,PHI,A,DET,2022-03-31,L,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.28,0.0
1715,Patty Mills,BKN,H,MIL,2022-03-31,L,16,107.7,102.6,5.1,11.8,0.0,40.0,0.0,7.7,3.6,0.0,50.0,50.0,7.3,114.78,6.2
1716,De'Andre Hunter,ATL,H,CLE,2022-03-31,W,21,135.6,93.3,42.2,11.8,2.0,15.4,0.0,4.3,2.2,7.7,25.0,25.0,20.8,104.1,-3.5
1717,Gorgui Dieng,ATL,H,CLE,2022-03-31,W,7,107.1,142.9,-35.7,25.0,0.0,20.0,0.0,40.0,16.7,0.0,37.5,37.5,25.0,103.12,0.0
1718,George Hill,MIL,A,BKN,2022-03-31,W,16,115.8,102.6,13.2,6.3,0.0,50.0,0.0,6.7,3.7,0.0,0.0,0.0,2.4,114.24,1.3
1719,Charlie Brown Jr.,PHI,A,DET,2022-03-31,L,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.28,0.0
1720,Paul Reed,PHI,A,DET,2022-03-31,L,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.28,0.0
1721,Jevon Carter,MIL,A,BKN,2022-03-31,W,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,291.5,-100.0
1722,Austin Reaves,LAL,A,UTA,2022-03-31,L,17,105.6,105.7,-0.2,0.0,0.0,0.0,7.1,5.6,6.3,25.0,0.0,54.3,10.3,102.55,0.9
1723,Shake Milton,PHI,A,DET,2022-03-31,L,19,100.0,121.1,-21.1,27.3,0.0,50.0,6.3,6.7,6.5,0.0,50.0,50.0,7.3,96.33,4.4
1724,Lauri Markkanen,CLE,A,ATL,2022-03-31,L,20,100.0,128.6,-28.6,0.0,0.0,0.0,10.0,8.7,9.3,18.2,43.8,47.4,22.9,103.21,1.3
1725,Wesley Matthews,MIL,A,BKN,2022-03-31,W,36,96.0,100.0,-4.0,0.0,0.0,0.0,5.0,0.0,2.4,0.0,61.1,61.1,10.1,100.52,4.4
1726,Bobby Portis,MIL,A,BKN,2022-03-31,W,31,101.5,98.5,3.0,5.0,0.5,8.3,3.1,28.6,15.0,16.7,50.0,50.0,14.3,106.23,10.3
1727,James Johnson,BKN,H,MIL,2022-03-31,L,11,108.0,141.7,-33.7,30.0,0.0,60.0,0.0,20.0,7.7,0.0,0.0,0.0,7.7,110.37,0.8
1728,Isaac Okoro,CLE,A,ATL,2022-03-31,L,25,98.1,135.2,-37.0,0.0,0.0,0.0,0.0,4.2,1.9,0.0,66.7,77.3,6.6,103.2,3.7
1729,Clint Capela,ATL,H,CLE,2022-03-31,W,23,138.8,89.8,49.0,12.5,0.0,15.4,26.1,28.6,27.5,0.0,55.6,53.6,19.3,102.11,21.7
1730,Matisse Thybulle,PHI,A,DET,2022-03-31,L,32,110.0,108.3,1.7,20.0,0.0,50.0,8.0,3.0,5.2,0.0,50.0,50.0,6.3,89.11,8.4
1731,Andre Drummond,BKN,H,MIL,2022-03-31,L,29,100.0,103.3,-3.3,19.0,0.0,44.4,6.3,25.0,15.6,0.0,50.0,41.0,7.7,101.49,11.3
1732,Brandon Goodwin,CLE,A,ATL,2022-03-31,L,18,115.8,123.7,-7.9,8.3,1.0,8.3,0.0,10.5,5.0,8.3,50.0,56.4,24.4,99.4,9.2
1733,Kyrie Irving,BKN,H,MIL,2022-03-31,L,45,102.1,104.3,-2.1,19.2,1.67,16.1,0.0,6.7,3.2,9.7,50.0,53.6,25.7,100.88,10.1
1734,Kevin Durant,BKN,H,MIL,2022-03-31,L,45,100.0,99.0,1.0,39.3,1.83,28.2,0.0,14.3,7.3,15.4,54.8,58.2,26.9,104.03,13.9
1735,Darius Garland,CLE,A,ATL,2022-03-31,L,30,100.0,135.5,-35.5,50.0,2.67,23.5,3.0,0.0,1.6,8.8,35.7,38.8,35.6,101.18,7.3
1736,Isaiah Livers,DET,H,PHI,2022-03-31,W,21,126.8,100.0,26.8,11.1,2.0,28.6,6.7,6.3,6.5,14.3,112.5,112.5,11.4,91.89,7.1
1737,DeMar DeRozan,CHI,H,LAC,2022-03-31,W,43,135.6,114.4,21.1,21.4,3.0,15.0,0.0,14.7,6.8,5.0,69.2,76.7,33.7,99.53,21.4
1738,Talen Horton-Tucker,LAL,A,UTA,2022-03-31,L,22,111.6,109.1,2.5,15.4,2.0,18.2,0.0,7.7,4.5,9.1,68.8,68.8,19.6,95.38,13.9
1739,Mike Conley,UTA,H,LAL,2022-03-31,W,30,135.0,109.8,25.2,17.4,1.33,25.0,4.0,3.3,3.6,18.8,100.0,100.0,17.6,96.27,12.5
1740,Trevor Ariza,LAL,A,UTA,2022-03-31,L,25,112.2,134.0,-21.8,0.0,0.0,0.0,8.0,11.1,9.6,0.0,22.2,30.4,17.2,95.94,3.9
1741,Danilo Gallinari,ATL,H,CLE,2022-03-31,W,23,130.4,102.1,28.4,14.3,3.0,27.3,0.0,13.3,8.0,9.1,28.6,28.6,16.0,97.87,3.9
1742,Tristan Thompson,CHI,H,LAC,2022-03-31,W,12,123.1,95.8,27.2,8.3,0.0,14.3,20.0,27.3,23.1,0.0,40.0,34.0,18.8,98.79,9.3
1743,Bruce Brown,BKN,H,MIL,2022-03-31,L,34,97.2,105.5,-8.3,15.8,1.5,13.0,2.8,10.8,6.8,8.7,55.9,61.3,26.7,101.31,16.0
1744,Lamar Stevens,CLE,A,ATL,2022-03-31,L,27,112.5,125.9,-13.4,5.0,0.0,12.5,3.2,28.0,14.3,0.0,33.3,43.6,10.6,98.81,7.8
1745,Khris Middleton,MIL,A,BKN,2022-03-31,W,30,91.5,107.4,-15.8,23.5,1.0,17.4,0.0,33.3,15.0,17.4,41.7,54.6,24.4,111.08,11.3
1746,Dylan Windler,CLE,A,ATL,2022-03-31,L,16,120.0,127.3,-7.3,16.7,2.0,20.0,5.6,6.3,5.9,10.0,28.6,33.6,19.0,99.61,1.9
1747,Braxton Key,DET,H,PHI,2022-03-31,W,16,109.1,105.9,3.2,7.7,1.0,10.0,0.0,30.8,14.8,10.0,35.7,38.1,26.5,98.35,7.4
1748,Terance Mann,LAC,A,CHI,2022-03-31,L,20,114.6,119.5,-4.9,15.4,2.0,28.6,0.0,11.1,6.7,14.3,50.0,50.0,11.4,98.79,4.7
1749,Tyrese Maxey,PHI,A,DET,2022-03-31,L,35,92.5,104.5,-11.9,12.5,1.0,13.3,0.0,5.7,3.1,13.3,55.0,59.7,18.3,93.17,6.1
1750,Nikola Vucevic,CHI,H,LAC,2022-03-31,W,40,120.7,124.4,-3.7,3.8,0.5,4.3,12.5,29.0,19.7,8.7,55.3,55.3,23.9,99.39,10.2
1751,Paul George,LAC,A,CHI,2022-03-31,L,32,107.2,122.1,-14.8,25.0,1.0,15.2,0.0,12.5,6.6,15.2,40.0,47.7,38.9,102.59,8.2
1752,D.J. Augustin,LAL,A,UTA,2022-03-31,L,20,113.6,114.6,-1.0,12.5,2.0,28.6,0.0,9.5,5.3,14.3,112.5,112.5,10.6,102.04,11.1
1753,Wenyen Gabriel,LAL,A,UTA,2022-03-31,L,11,133.3,100.0,33.3,22.2,1.0,25.0,14.3,18.2,16.7,25.0,75.0,78.8,26.1,94.25,8.2
1754,Donovan Mitchell,UTA,H,LAL,2022-03-31,W,32,135.4,109.2,26.2,31.8,7.0,21.9,0.0,3.1,1.5,3.1,59.1,61.0,32.5,96.45,17.7
1755,Greg Monroe,UTA,H,LAL,2022-03-31,W,12,120.8,111.1,9.7,20.0,0.0,40.0,20.0,10.0,16.0,0.0,100.0,62.5,10.7,102.71,6.6
1756,Kevin Knox II,ATL,H,CLE,2022-03-31,W,7,100.0,150.0,-50.0,0.0,0.0,0.0,0.0,16.7,7.1,0.0,87.5,87.5,23.5,100.77,16.9
1757,Patrick Williams,CHI,H,LAC,2022-03-31,W,37,112.0,118.4,-6.4,0.0,0.0,0.0,7.0,27.3,15.8,0.0,125.0,125.0,4.6,98.45,13.1
1758,Onyeka Okongwu,ATL,H,CLE,2022-03-31,W,25,123.5,121.2,2.4,5.6,0.0,10.0,16.7,30.8,24.0,0.0,100.0,98.4,15.8,99.01,19.4
1759,Delon Wright,ATL,H,CLE,2022-03-31,W,21,127.3,97.8,29.5,22.2,0.0,57.1,4.8,11.1,8.3,0.0,116.7,116.7,6.1,101.96,16.4
1760,Juancho Hernangomez,UTA,H,LAL,2022-03-31,W,19,124.4,114.6,9.8,17.6,0.0,30.0,0.0,17.6,8.3,0.0,66.7,65.4,15.6,101.53,9.7
1761,Kelly Olynyk,DET,H,PHI,2022-03-31,W,21,132.5,97.5,35.0,18.8,3.0,30.0,7.1,23.5,16.1,10.0,100.0,102.0,15.9,91.5,21.2
1762,Seth Curry,BKN,H,MIL,2022-03-31,L,35,91.5,98.6,-7.1,0.0,0.0,0.0,2.4,5.1,3.8,7.1,61.5,61.5,18.2,98.99,4.8
1763,Robert Covington,LAC,A,CHI,2022-03-31,L,22,109.1,135.6,-26.5,7.7,0.0,25.0,5.3,12.0,9.1,0.0,125.0,121.5,6.4,98.08,9.8
1764,Russell Westbrook,LAL,A,UTA,2022-03-31,L,35,105.6,133.3,-27.7,36.8,2.33,21.9,2.8,15.2,8.7,9.4,50.0,53.6,30.9,97.44,13.5
1765,Timothe Luwawu-Cabarrot,ATL,H,CLE,2022-03-31,W,27,134.5,106.9,27.6,9.5,2.0,20.0,3.7,11.1,7.4,10.0,70.0,83.3,11.8,102.23,10.8
1766,Rui Hachimura,WAS,H,ORL,2022-03-30,W,29,126.6,100.0,26.6,13.0,1.5,14.3,0.0,17.9,11.1,9.5,50.0,53.5,26.9,105.59,12.6
1767,Montrezl Harrell,CHA,A,NYK,2022-03-30,W,20,136.8,102.5,34.3,21.1,0.0,50.0,0.0,9.5,5.1,0.0,75.0,75.2,9.5,96.16,12.2
1768,Dewayne Dedmon,MIA,A,BOS,2022-03-30,W,15,83.3,90.6,-7.3,0.0,0.0,0.0,0.0,22.2,12.5,25.0,100.0,79.8,25.0,102.03,13.9
1769,Daniel Theis,BOS,H,MIA,2022-03-30,L,17,97.1,75.0,22.1,0.0,0.0,0.0,0.0,6.3,2.9,0.0,108.3,102.5,17.9,99.84,33.3
1770,Alex Len,SAC,A,HOU,2022-03-30,W,4,100.0,137.5,-37.5,0.0,0.0,0.0,25.0,0.0,10.0,0.0,100.0,100.0,11.1,107.66,3.4
1771,Keifer Sykes,IND,H,DEN,2022-03-30,L,15,135.7,133.3,2.4,16.7,0.0,25.0,0.0,0.0,0.0,0.0,75.0,77.6,18.2,95.48,15.0
1772,Davon Reed,DEN,A,IND,2022-03-30,W,17,126.5,148.5,-22.0,5.9,1.0,20.0,11.1,0.0,4.5,20.0,83.3,83.3,11.4,93.85,4.9
1773,Lance Stephenson,IND,H,DEN,2022-03-30,L,13,66.7,166.7,-100.0,20.0,1.0,12.5,0.0,20.0,4.2,12.5,40.0,42.5,24.1,102.45,0.0
1774,Tre Jones,SAS,H,MEM,2022-03-30,L,17,127.8,97.1,30.6,7.1,0.0,20.0,0.0,5.0,2.9,0.0,100.0,103.1,10.0,99.42,13.7
1775,Jose Alvarado,NOP,A,POR,2022-03-30,W,15,122.6,106.1,16.5,27.3,1.5,37.5,7.7,11.1,9.7,25.0,100.0,100.0,13.9,100.17,19.4
1776,Kelly Oubre Jr.,CHA,A,NYK,2022-03-30,W,24,125.5,106.3,19.3,5.9,0.0,8.3,4.5,14.8,10.2,0.0,90.9,91.8,21.2,96.68,20.8
1777,Max Strus,MIA,A,BOS,2022-03-30,W,32,115.7,92.8,23.0,4.3,0.33,7.1,0.0,21.2,10.9,21.4,70.0,70.0,17.1,104.47,13.5
1778,Nemanja Bjelica,GSW,H,PHX,2022-03-30,L,19,110.5,94.9,15.7,23.1,1.0,33.3,7.7,12.5,10.8,33.3,83.3,83.3,14.6,96.66,8.7
1779,Justin Anderson,IND,H,DEN,2022-03-30,L,32,137.1,123.1,14.0,12.5,0.0,18.8,0.0,14.3,5.8,0.0,50.0,50.0,17.3,95.55,7.7
1780,Moses Brown,CLE,H,DAL,2022-03-30,L,21,125.6,127.9,-2.3,0.0,0.0,0.0,5.6,44.4,25.0,12.5,100.0,88.8,16.0,98.21,13.1
1781,Daniel Gafford,WAS,H,ORL,2022-03-30,W,19,104.9,119.5,-14.6,0.0,0.0,0.0,13.6,20.0,16.7,9.1,85.7,88.2,21.6,103.22,26.7
1782,Dalano Banton,TOR,H,MIN,2022-03-30,W,4,70.0,100.0,-30.0,100.0,0.0,33.3,16.7,0.0,8.3,0.0,100.0,100.0,16.7,119.06,31.0
1783,Kevin Knox II,ATL,A,OKC,2022-03-30,W,18,119.5,114.6,4.9,0.0,0.0,0.0,0.0,13.3,5.4,0.0,75.0,78.1,23.4,109.54,13.9
1784,Naji Marshall,NOP,A,POR,2022-03-30,W,11,100.0,80.0,20.0,42.9,3.0,37.5,0.0,5.9,4.0,12.5,100.0,109.9,20.0,103.92,33.8
1785,Jordan Poole,GSW,H,PHX,2022-03-30,L,37,103.6,103.7,-0.1,38.9,3.5,19.4,2.2,20.5,10.7,5.6,65.9,72.0,30.5,107.9,25.4
1786,Olivier Sarr,OKC,H,ATL,2022-03-30,L,26,108.8,110.5,-1.8,13.3,1.0,13.3,7.1,25.0,16.1,13.3,72.2,79.0,20.0,104.69,14.1
1787,Thaddeus Young,TOR,H,MIN,2022-03-30,W,17,148.6,100.0,48.6,13.3,0.0,25.0,0.0,18.2,11.1,0.0,83.3,83.3,15.0,98.1,15.9
1788,Jonas Valanciunas,NOP,A,POR,2022-03-30,W,35,124.7,108.2,16.4,16.7,1.0,20.0,16.7,20.0,18.3,20.0,72.7,74.5,19.5,99.59,14.0
1789,Keon Johnson,POR,H,NOP,2022-03-30,L,22,108.7,147.8,-39.1,23.5,2.0,33.3,0.0,11.1,6.1,16.7,50.0,55.4,16.0,100.29,2.3
1790,Miles Bridges,CHA,A,NYK,2022-03-30,W,34,122.5,120.8,1.7,13.6,3.0,13.6,3.3,16.7,10.0,4.5,86.7,87.9,25.0,101.19,19.0
1791,Davion Mitchell,SAC,A,HOU,2022-03-30,W,39,125.9,117.4,8.4,28.6,2.0,22.9,2.4,8.2,5.5,11.4,50.0,52.4,27.8,104.53,11.2
1792,Brandon Clarke,MEM,A,SAS,2022-03-30,W,17,102.6,100.0,2.6,10.0,1.0,12.5,10.5,9.5,10.0,12.5,75.0,77.6,16.3,109.83,15.4
1793,Lindy Waters III,OKC,H,ATL,2022-03-30,L,33,111.0,121.9,-11.0,5.3,0.5,5.6,0.0,12.1,6.1,11.1,83.3,83.3,20.7,107.37,12.3
1794,Ish Smith,WAS,H,ORL,2022-03-30,W,21,118.2,118.2,0.0,41.2,7.0,50.0,0.0,9.1,4.5,7.1,58.3,58.3,13.0,100.41,11.6
1795,Usman Garuba,HOU,H,SAC,2022-03-30,L,26,111.1,137.5,-26.4,0.0,0.0,0.0,3.4,24.0,13.0,0.0,60.0,63.3,10.0,103.02,8.1
1796,Terrence Ross,ORL,A,WAS,2022-03-30,L,11,71.4,110.0,-38.6,16.7,0.0,33.3,0.0,10.0,4.0,0.0,50.0,50.0,8.0,93.57,5.5
1797,Jalen Green,HOU,H,SAC,2022-03-30,L,37,123.2,126.3,-3.1,8.0,2.0,6.7,0.0,5.0,2.4,3.3,56.0,58.8,29.8,105.77,10.1
1798,Robin Lopez,ORL,A,WAS,2022-03-30,L,12,100.0,100.0,0.0,25.0,2.0,28.6,7.7,8.3,8.0,14.3,66.7,51.5,18.5,94.22,8.7
1799,Julius Randle,NYK,H,CHA,2022-03-30,L,36,117.6,124.7,-7.1,30.4,2.33,25.0,0.0,18.5,8.3,10.7,56.3,57.7,25.0,99.36,8.0
1800,Jakob Poeltl,SAS,H,MEM,2022-03-30,L,34,110.4,129.7,-19.2,21.7,5.0,38.5,6.9,15.6,11.5,7.7,66.7,65.4,11.0,92.21,9.8
1801,Maxi Kleber,DAL,A,CLE,2022-03-30,W,26,109.6,100.0,9.6,5.0,0.5,10.0,4.2,19.2,12.0,20.0,42.9,42.9,16.1,97.53,4.6
1802,Kyle Lowry,MIA,A,BOS,2022-03-30,W,36,111.7,94.8,16.9,36.4,8.0,30.8,0.0,0.0,0.0,3.8,68.8,68.1,21.4,103.58,12.1
1803,Duane Washington Jr.,IND,H,DEN,2022-03-30,L,17,111.4,161.8,-50.3,15.4,0.0,25.0,0.0,0.0,0.0,0.0,41.7,41.7,15.4,98.2,2.9
1804,Cody Martin,CHA,A,NYK,2022-03-30,W,26,140.4,110.9,29.5,20.0,0.0,45.5,4.5,18.2,11.4,0.0,66.7,66.7,10.2,100.64,10.7
1805,Jake Layman,MIN,A,TOR,2022-03-30,L,5,73.3,60.0,13.3,0.0,0.0,0.0,0.0,14.3,6.7,14.3,50.0,51.0,41.2,132.52,13.8
1806,Jaren Jackson Jr.,MEM,A,SAS,2022-03-30,W,25,113.5,105.9,7.6,26.3,2.5,29.4,4.2,13.8,9.4,11.8,45.0,45.0,20.3,97.64,10.2
1807,Damian Jones,SAC,A,HOU,2022-03-30,W,34,117.6,104.0,13.6,22.7,5.0,21.7,8.1,15.8,12.0,4.3,69.2,70.8,21.7,104.51,21.9
1808,Isaiah Roby,OKC,H,ATL,2022-03-30,L,34,114.7,133.3,-18.7,8.0,1.0,10.0,12.8,16.7,14.3,10.0,42.9,42.1,21.4,105.21,4.3
1809,Trae Young,ATL,A,OKC,2022-03-30,W,29,137.9,115.4,22.5,42.1,2.67,20.0,0.0,5.7,3.4,7.5,62.5,70.0,46.4,107.43,21.5
1810,Grant Williams,BOS,H,MIA,2022-03-30,L,26,98.1,105.7,-7.5,0.0,0.0,0.0,6.5,4.8,5.8,22.2,28.6,26.9,14.8,99.0,-4.1
1811,Chris Paul,PHX,A,GSW,2022-03-30,W,33,97.3,97.3,0.1,44.4,2.67,36.4,5.1,2.7,3.9,13.6,66.7,69.7,16.5,108.19,13.5
1812,Keldon Johnson,SAS,H,MEM,2022-03-30,L,38,116.4,134.7,-18.3,17.4,2.0,14.3,6.5,13.9,10.4,7.1,47.6,50.5,30.4,92.14,10.0
1813,Deni Avdija,WAS,H,ORL,2022-03-30,W,26,116.1,107.1,8.9,22.7,2.5,27.8,3.7,22.6,13.8,11.1,35.0,36.8,19.7,103.52,5.8
1814,Karl-Anthony Towns,MIN,A,TOR,2022-03-30,L,32,98.6,118.8,-20.3,15.8,0.43,12.5,11.4,18.2,14.7,29.2,53.8,55.9,25.0,102.99,8.2
1815,Bam Adebayo,MIA,A,BOS,2022-03-30,W,33,112.5,95.8,16.7,32.0,8.0,34.8,9.1,25.7,17.6,4.3,50.0,60.9,19.2,103.42,19.3
1816,Kristaps Porzingis,WAS,H,ORL,2022-03-30,W,29,133.3,96.8,36.5,15.8,1.5,10.3,12.0,13.2,12.7,6.9,69.4,73.8,38.2,104.52,21.9
1817,Lamar Stevens,CLE,H,DAL,2022-03-30,L,26,113.5,98.0,15.4,0.0,0.0,0.0,7.7,7.1,7.4,15.4,66.7,74.3,21.7,94.71,10.8
1818,Ziaire Williams,MEM,A,SAS,2022-03-30,W,11,111.5,96.2,15.4,0.0,0.0,0.0,0.0,8.3,4.2,20.0,25.0,33.8,17.2,112.94,2.6
1819,Mason Plumlee,CHA,A,NYK,2022-03-30,W,24,116.3,127.1,-10.8,15.8,1.5,27.3,9.5,8.7,9.1,18.2,50.0,50.0,14.8,97.26,4.9
1820,Pascal Siakam,TOR,H,MIN,2022-03-30,W,40,134.1,100.0,34.1,34.2,2.17,37.1,2.8,19.1,12.0,17.1,33.3,37.8,23.2,102.24,8.7
1821,Otto Porter Jr.,GSW,H,PHX,2022-03-30,L,29,111.1,106.3,4.8,0.0,0.0,0.0,4.3,14.3,10.3,20.0,62.5,62.5,7.4,105.04,6.8
1822,Zach Collins,SAS,H,MEM,2022-03-30,L,14,119.4,96.7,22.7,15.4,2.0,33.3,0.0,12.5,6.9,16.7,66.7,66.7,11.8,105.96,3.5
1823,OG Anunoby,TOR,H,MIN,2022-03-30,W,32,134.3,90.3,44.0,11.5,1.5,16.7,3.4,10.0,7.2,11.1,84.6,84.6,19.5,105.19,14.2
1824,Jordan McLaughlin,MIN,A,TOR,2022-03-30,L,27,103.3,118.3,-15.0,25.0,2.5,50.0,9.7,0.0,4.9,20.0,83.3,83.3,7.0,105.75,8.7
1825,De'Andre Hunter,ATL,A,OKC,2022-03-30,W,30,129.9,109.2,20.6,0.0,0.0,0.0,0.0,14.3,8.8,12.5,57.7,64.4,23.5,105.48,10.1
1826,Gary Trent Jr.,TOR,H,MIN,2022-03-30,W,27,104.8,88.9,15.9,0.0,0.0,0.0,0.0,6.5,3.2,6.3,92.3,95.4,21.9,111.18,24.4
1827,Kyle Anderson,MEM,A,SAS,2022-03-30,W,23,115.2,121.3,-6.1,21.1,2.0,36.4,8.3,7.1,7.9,18.2,40.0,40.0,13.0,98.41,5.6
1828,Greg Brown III,POR,H,NOP,2022-03-30,L,27,112.5,131.6,-19.1,15.0,1.5,30.0,0.0,12.5,7.0,20.0,90.0,90.0,11.1,99.22,6.8
1829,Kevin Love,CLE,H,DAL,2022-03-30,L,26,102.0,125.0,-23.0,15.8,1.5,20.0,4.0,19.0,10.9,13.3,40.0,40.0,20.7,95.69,3.9
1830,Luka Doncic,DAL,A,CLE,2022-03-30,W,38,140.0,121.3,18.7,52.0,4.33,30.2,0.0,24.3,13.4,7.0,59.6,63.0,36.6,95.15,22.9
1831,Dejounte Murray,SAS,H,MEM,2022-03-30,L,38,109.0,108.9,0.1,15.0,0.6,10.3,5.3,28.9,17.1,17.2,75.0,77.4,30.2,98.13,20.4
1832,Clint Capela,ATL,A,OKC,2022-03-30,W,20,144.7,119.6,25.1,4.3,1.0,20.0,0.0,52.4,33.3,20.0,50.0,69.4,8.5,111.04,8.2
1833,Jeremiah Robinson-Earl,OKC,H,ATL,2022-03-30,L,16,111.8,122.9,-11.1,20.0,2.0,22.2,0.0,15.8,7.9,11.1,80.0,76.5,17.1,102.64,15.6
1834,Tomas Satoransky,WAS,H,ORL,2022-03-30,W,27,127.1,96.7,30.5,48.1,6.5,76.5,8.0,22.2,16.4,11.8,0.0,0.0,6.3,105.91,14.1
1835,Jericho Sims,NYK,H,CHA,2022-03-30,L,12,79.2,120.8,-41.7,0.0,0.0,0.0,8.3,16.7,12.5,0.0,0.0,0.0,0.0,100.47,6.6
1836,Yuta Watanabe,TOR,H,MIN,2022-03-30,W,4,70.0,100.0,-30.0,0.0,0.0,0.0,0.0,16.7,8.3,0.0,0.0,0.0,16.7,119.06,-13.8
1837,Ignas Brazdeikis,ORL,A,WAS,2022-03-30,L,19,102.4,120.0,-17.6,0.0,0.0,0.0,4.0,5.6,4.7,11.1,62.5,62.5,18.4,103.47,6.6
1838,Dylan Windler,CLE,H,DAL,2022-03-30,L,12,100.0,72.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.7,98.29,0.0
1839,Miles McBride,NYK,H,CHA,2022-03-30,L,9,84.2,142.1,-57.9,0.0,0.0,0.0,0.0,11.1,5.3,0.0,0.0,0.0,9.1,101.71,-2.6
1840,Klay Thompson,GSW,H,PHX,2022-03-30,L,34,87.8,93.3,-5.5,25.0,1.33,13.8,0.0,2.6,1.3,10.3,26.2,29.7,29.4,106.53,-5.5
1841,Jeff Dowtin Jr.,ORL,A,WAS,2022-03-30,L,10,126.1,112.5,13.6,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,34.7,11.1,112.61,0.0
1842,D'Angelo Russell,MIN,A,TOR,2022-03-30,L,28,90.3,125.8,-35.5,18.8,3.0,13.0,0.0,14.8,6.8,4.3,23.3,35.1,27.4,107.33,2.7
1843,Alec Burks,NYK,H,CHA,2022-03-30,L,41,114.9,127.9,-13.0,16.1,1.25,20.8,2.5,31.4,16.0,16.7,40.0,40.0,19.2,101.29,5.5
1844,Jonathan Kuminga,GSW,H,PHX,2022-03-30,L,5,72.7,83.3,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.1,102.22,-6.5
1845,John Konchar,MEM,A,SAS,2022-03-30,W,9,121.1,122.2,-1.2,12.5,0.0,50.0,12.5,0.0,5.9,0.0,0.0,0.0,4.5,103.26,1.0
1846,RJ Nembhard Jr.,CLE,H,DAL,2022-03-30,L,2,100.0,50.0,50.0,50.0,0.0,50.0,33.3,0.0,20.0,0.0,0.0,0.0,16.7,92.16,30.0
1847,Jock Landale,SAS,H,MEM,2022-03-30,L,4,66.7,111.1,-44.4,0.0,0.0,0.0,0.0,25.0,11.1,0.0,0.0,0.0,11.1,108.18,0.0
1848,Leandro Bolmaro,MIN,A,TOR,2022-03-30,L,4,100.0,70.0,30.0,0.0,0.0,0.0,0.0,16.7,8.3,0.0,0.0,0.0,7.7,119.06,0.0
1849,Mitchell Robinson,NYK,H,CHA,2022-03-30,L,34,126.1,123.2,2.9,6.9,0.0,25.0,24.2,6.9,16.1,0.0,50.0,52.1,7.5,98.18,6.7
1850,Theo Maledon,OKC,H,ATL,2022-03-30,L,34,115.8,132.9,-17.1,36.4,2.0,30.8,0.0,13.8,6.3,15.4,60.7,62.3,22.0,108.84,11.0
1851,Chris Boucher,TOR,H,MIN,2022-03-30,W,22,102.0,93.9,8.2,0.0,0.0,0.0,18.5,16.0,17.3,15.4,22.7,26.2,21.3,106.11,0.7
1852,Jalen Brunson,DAL,A,CLE,2022-03-30,W,39,112.7,120.5,-7.9,22.2,6.0,27.3,5.3,9.1,7.0,4.5,60.7,58.7,18.0,96.86,11.1
1853,Delon Wright,ATL,A,OKC,2022-03-30,W,26,113.8,101.8,12.0,25.0,6.0,75.0,3.3,3.7,3.5,12.5,0.0,0.0,3.1,104.55,4.2
1854,Raul Neto,WAS,H,ORL,2022-03-30,W,1,100.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,133.95,13.3
1855,Aaron Gordon,DEN,A,IND,2022-03-30,W,36,125.3,112.2,13.2,12.1,2.0,30.8,0.0,17.4,11.4,15.4,71.4,71.4,10.5,100.03,8.9
1856,Buddy Hield,IND,H,DEN,2022-03-30,L,37,114.9,120.0,-5.1,16.7,2.0,20.0,2.1,3.8,2.7,10.0,67.9,69.3,17.0,96.99,8.5
1857,CJ McCollum,NOP,A,POR,2022-03-30,W,37,123.7,109.2,14.5,17.4,1.0,14.3,0.0,9.7,4.8,14.3,65.6,64.0,28.2,98.2,9.8
1858,Larry Nance Jr.,NOP,A,POR,2022-03-30,W,22,104.3,97.8,6.6,0.0,0.0,0.0,5.0,12.0,8.9,0.0,66.7,66.7,11.3,100.57,12.6
1859,Josh Okogie,MIN,A,TOR,2022-03-30,L,5,73.3,60.0,13.3,25.0,1.0,33.3,0.0,0.0,0.0,33.3,0.0,0.0,11.8,132.52,0.0
1860,Svi Mykhailiuk,TOR,H,MIN,2022-03-30,W,4,70.0,100.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,16.7,119.06,-6.9
1861,Anthony Edwards,MIN,A,TOR,2022-03-30,L,32,98.5,125.0,-26.5,26.7,1.33,16.0,2.7,21.9,11.6,12.0,66.7,66.7,25.9,102.48,15.8
1862,P.J. Tucker,MIA,A,BOS,2022-03-30,W,27,114.0,105.2,8.9,13.0,3.0,42.9,0.0,14.8,7.7,14.3,33.3,33.3,6.6,101.72,5.6
