,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
7872,Chase Budinger,IND,H,NYK,2016-02-24,W,12,104.5,122.7,-18.2,0.0,0.0,0.0,0.0,22.2,10.0,40.0,66.7,66.7,20.0,91.69,5.5
7873,Frank Kaminsky,CHA,A,CLE,2016-02-24,L,24,108.9,119.6,-10.7,8.3,1.0,7.7,0.0,15.4,8.2,7.7,72.2,74.3,24.0,93.0,15.8
7874,Shabazz Muhammad,MIN,A,TOR,2016-02-24,L,21,90.7,131.7,-41.0,0.0,0.0,0.0,13.6,15.8,14.6,0.0,45.5,45.5,22.9,95.39,9.4
7875,Mitch McGary,OKC,A,DAL,2016-02-24,W,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,33.3,0.0,0.0,0.0,0.0,96.86,-200.0
7876,Justin Harper,DET,H,PHI,2016-02-24,W,5,75.0,145.5,-70.5,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,26.6,23.1,108.95,-4.1
7877,Adreian Payne,MIN,A,TOR,2016-02-24,L,7,76.9,153.8,-76.9,0.0,0.0,0.0,11.1,16.7,13.3,25.0,33.3,33.3,23.5,89.78,5.2
7878,Chris Andersen,MEM,H,LAL,2016-02-24,W,8,88.2,146.7,-58.4,14.3,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,94.43,0.0
7879,Jamal Crawford,LAC,H,DEN,2016-02-24,L,28,73.7,74.1,-0.5,12.5,1.0,5.0,2.6,12.9,7.1,5.0,52.8,54.2,28.4,99.58,24.2
7880,J.J. Barea,DAL,H,OKC,2016-02-24,L,12,78.6,100.0,-21.4,28.6,2.0,22.2,0.0,0.0,0.0,11.1,20.0,34.0,23.3,108.1,2.2
7881,Tyler Hansbrough,CHA,A,CLE,2016-02-24,L,4,171.4,37.5,133.9,0.0,0.0,0.0,0.0,28.6,25.0,0.0,0.0,56.8,28.6,86.19,13.3
7882,LaMarcus Aldridge,SAS,A,SAC,2016-02-24,W,32,87.9,98.5,-10.6,10.0,1.0,11.1,14.7,12.1,13.4,11.1,18.2,25.7,22.2,100.41,-0.9
7883,Mario Chalmers,MEM,H,LAL,2016-02-24,W,18,127.0,142.1,-15.1,31.6,6.0,54.5,0.0,4.8,2.6,9.1,33.3,51.5,11.9,98.0,7.1
7884,Nick Young,LAL,A,MEM,2016-02-24,L,19,134.2,129.3,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,48.1,17.4,99.53,0.0
7885,James Jones,CLE,H,CHA,2016-02-24,W,2,0.0,125.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,105.69,-33.3
7886,Harrison Barnes,GSW,A,MIA,2016-02-24,W,28,116.4,95.2,21.2,5.0,1.0,10.0,10.0,6.3,8.1,10.0,66.7,67.1,12.7,108.2,7.1
7887,Tarik Black,LAL,A,MEM,2016-02-24,L,10,138.9,157.9,-19.0,12.5,0.0,50.0,23.1,16.7,21.1,0.0,0.0,0.0,4.3,92.18,-1.0
7888,Omri Casspi,SAC,H,SAS,2016-02-24,L,8,58.8,106.3,-47.4,0.0,0.0,0.0,14.3,25.0,18.2,25.0,25.0,25.0,34.8,103.53,-4.3
7889,Nicolas Batum,CHA,A,CLE,2016-02-24,L,33,102.9,110.3,-7.4,26.1,2.0,33.3,0.0,14.3,7.4,16.7,50.0,50.0,16.0,100.55,7.9
7890,Mo Williams,CLE,H,CHA,2016-02-24,W,4,42.9,171.4,-128.6,0.0,0.0,0.0,16.7,0.0,14.3,0.0,0.0,0.0,22.2,84.0,-29.4
7891,Nerlens Noel,PHI,A,DET,2016-02-24,L,20,79.5,115.6,-36.0,0.0,0.0,0.0,7.7,9.1,8.3,14.3,16.7,23.3,14.3,105.39,3.8
7892,James Anderson,SAC,H,SAS,2016-02-24,L,1,66.7,75.0,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.59,20.0
7893,Kyle Singler,OKC,A,DAL,2016-02-24,W,5,127.3,90.9,36.4,0.0,0.0,0.0,37.5,25.0,33.3,0.0,0.0,0.0,17.6,115.62,-10.0
7894,Kemba Walker,CHA,A,CLE,2016-02-24,L,36,105.6,108.3,-2.8,28.6,2.0,26.1,0.0,5.3,2.9,13.0,65.4,69.8,21.3,95.82,12.1
7895,C.J. Wilcox,LAC,H,DEN,2016-02-24,L,2,83.3,33.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.24,0.0
7896,D.J. Augustin,DEN,A,LAC,2016-02-24,W,18,70.3,77.8,-7.5,28.6,0.67,18.2,0.0,0.0,0.0,27.3,25.0,25.0,23.1,99.73,-8.3
7897,Otto Porter Jr.,WAS,A,CHI,2016-02-24,L,17,92.1,143.2,-51.1,0.0,0.0,0.0,5.3,8.3,6.5,0.0,33.3,33.3,7.1,106.19,0.6
7898,James Ennis III,MEM,H,LAL,2016-02-24,W,1,0.0,250.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,114.29,-25.0
7899,Marcus Morris Sr.,DET,H,PHI,2016-02-24,W,32,116.9,78.1,38.8,34.8,8.0,32.0,0.0,11.4,5.7,4.0,35.7,41.2,21.8,96.5,16.0
7900,Rajon Rondo,SAC,H,SAS,2016-02-24,L,38,97.5,101.3,-3.7,60.0,18.0,62.1,0.0,22.9,10.3,3.4,35.0,35.0,12.2,102.63,16.4
7901,JJ Redick,LAC,H,DEN,2016-02-24,L,32,93.8,95.3,-1.5,7.1,0.5,5.3,2.7,4.9,3.8,10.5,62.5,62.5,24.7,96.4,12.9
7902,Devin Harris,DAL,H,OKC,2016-02-24,L,14,90.6,125.0,-34.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,40.0,44.4,20.6,109.07,1.6
7903,Enes Freedom,OKC,A,DAL,2016-02-24,W,17,116.2,100.0,16.2,20.0,1.0,13.3,17.6,31.6,25.0,13.3,55.6,62.5,28.9,102.26,23.7
7904,Andre Roberson,OKC,A,DAL,2016-02-24,W,21,94.9,102.4,-7.6,0.0,0.0,0.0,5.9,7.1,6.7,14.3,30.0,34.0,17.1,93.51,-4.4
7905,PJ Hairston,MEM,H,LAL,2016-02-24,W,23,140.0,97.8,42.2,11.1,0.0,15.4,0.0,8.3,4.4,0.0,77.8,79.0,22.0,97.07,15.7
7906,Channing Frye,CLE,H,CHA,2016-02-24,W,18,118.2,112.1,6.1,10.0,0.0,9.1,0.0,46.2,18.8,0.0,77.8,75.9,25.6,90.09,24.8
7907,Dwight Powell,DAL,H,OKC,2016-02-24,L,1,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.41,0.0
7908,JR Smith,CLE,H,CHA,2016-02-24,W,34,118.8,102.9,15.9,7.7,0.0,14.3,0.0,15.6,7.5,0.0,63.6,67.3,15.4,96.61,13.7
7909,Jordan Clarkson,LAL,A,MEM,2016-02-24,L,41,120.0,139.5,-19.5,13.6,1.5,12.5,2.1,14.3,7.2,8.3,72.2,72.5,22.6,95.37,11.9
7910,Doug McDermott,CHI,H,WAS,2016-02-24,W,29,100.0,96.8,3.2,10.5,2.0,13.3,0.0,14.7,7.9,6.7,54.5,58.9,18.8,103.92,11.7
7911,Klay Thompson,GSW,A,MIA,2016-02-24,W,34,119.7,107.0,12.7,0.0,0.0,0.0,0.0,7.9,4.2,3.8,60.0,62.7,32.5,100.53,17.9
7912,David Lee,DAL,H,OKC,2016-02-24,L,15,115.2,100.0,15.2,20.0,2.0,33.3,6.3,18.8,12.5,16.7,66.7,58.1,10.8,104.77,7.8
7913,Delon Wright,TOR,H,MIN,2016-02-24,W,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.42,0.0
7914,Danny Green,SAS,A,SAC,2016-02-24,W,29,90.0,88.3,1.7,6.7,0.0,10.0,0.0,19.4,10.4,0.0,88.9,88.9,13.6,98.57,22.5
7915,Langston Galloway,NYK,A,IND,2016-02-24,L,29,115.8,112.5,3.3,22.2,1.33,22.2,4.0,18.5,11.5,16.7,72.2,79.0,21.9,93.46,13.3
7916,Al Jefferson,CHA,A,CLE,2016-02-24,L,21,95.2,158.5,-63.3,0.0,0.0,0.0,9.1,23.5,15.4,9.1,55.6,58.1,23.9,93.52,8.2
7917,Jeff Green,LAC,H,DEN,2016-02-24,L,26,71.2,73.1,-1.9,8.3,0.5,7.1,5.4,10.7,7.7,14.3,30.0,27.6,21.0,97.86,-1.2
7918,Zach LaVine,MIN,A,TOR,2016-02-24,L,33,98.5,125.4,-26.9,15.0,3.0,20.0,3.7,3.2,3.4,6.7,35.0,32.2,17.1,98.11,-1.2
7919,Rasual Butler,SAS,A,SAC,2016-02-24,W,1,75.0,66.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.59,0.0
7920,Chandler Parsons,DAL,H,OKC,2016-02-24,L,24,102.2,127.7,-25.5,21.4,0.0,23.1,3.8,9.5,6.4,0.0,30.0,30.0,19.2,92.8,0.5
7921,Marvin Williams,CHA,A,CLE,2016-02-24,L,25,105.9,118.0,-12.1,11.1,1.0,14.3,0.0,41.7,22.2,14.3,31.3,46.1,21.8,98.87,10.4
7922,Wesley Johnson,LAC,H,DEN,2016-02-24,L,23,61.2,80.0,-18.8,0.0,0.0,0.0,0.0,21.9,10.9,15.4,22.7,22.7,24.5,104.98,2.3
7923,Kobe Bryant,LAL,A,MEM,2016-02-24,L,29,117.2,129.3,-12.1,10.5,2.0,11.1,0.0,4.0,1.7,5.6,42.9,43.7,24.6,96.17,3.0
7924,Kendall Marshall,PHI,A,DET,2016-02-24,L,22,108.5,110.6,-2.1,33.3,2.0,25.0,0.0,3.6,2.0,12.5,56.3,61.5,23.1,103.72,10.9
7925,Tim Duncan,SAS,A,SAC,2016-02-24,W,12,70.4,103.8,-33.5,0.0,0.0,0.0,0.0,13.3,5.7,0.0,0.0,0.0,6.3,107.8,-5.1
7926,Ricky Rubio,MIN,A,TOR,2016-02-24,L,36,115.5,125.4,-9.9,50.0,4.33,59.1,0.0,9.1,5.2,13.6,100.0,106.4,11.5,94.14,16.8
7927,Joffrey Lauvergne,DEN,A,LAC,2016-02-24,W,22,75.6,81.8,-6.3,0.0,0.0,0.0,0.0,21.4,12.5,0.0,66.7,77.3,17.0,98.06,34.0
7928,Reggie Jackson,DET,H,PHI,2016-02-24,W,26,113.5,80.8,32.7,31.3,1.0,20.8,0.0,9.7,5.8,20.8,50.0,62.3,32.8,95.57,18.9
7929,Kevin Love,CLE,H,CHA,2016-02-24,W,26,127.8,107.5,20.2,8.7,1.0,13.3,0.0,7.4,4.0,13.3,36.4,36.4,22.0,98.78,1.6
7930,Aaron Harrison,CHA,A,CLE,2016-02-24,L,4,171.4,42.9,128.6,0.0,0.0,0.0,0.0,16.7,14.3,0.0,0.0,0.0,0.0,84.0,11.8
7931,Paul Pierce,LAC,H,DEN,2016-02-24,L,17,100.0,117.1,-17.1,18.2,2.0,25.0,0.0,5.6,3.1,12.5,25.0,41.0,17.1,99.16,4.2
7932,Tony Snell,CHI,H,WAS,2016-02-24,W,34,120.3,97.2,23.1,11.5,1.5,18.8,0.0,10.5,5.9,12.5,72.7,72.7,17.1,100.61,8.6
7933,Jarell Martin,MEM,H,LAL,2016-02-24,W,3,28.6,166.7,-138.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.36,0.0
7934,Sasha Kaun,CLE,H,CHA,2016-02-24,W,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
7935,Roy Hibbert,LAL,A,MEM,2016-02-24,L,16,90.6,140.6,-50.0,0.0,0.0,0.0,5.9,20.0,12.5,33.3,0.0,26.6,8.8,96.0,0.7
7936,Charlie Villanueva,DAL,H,OKC,2016-02-24,L,1,100.0,66.7,33.3,0.0,0.0,0.0,0.0,33.3,20.0,0.0,0.0,0.0,0.0,85.71,28.6
7937,Norman Powell,TOR,H,MIN,2016-02-24,W,6,100.0,75.0,25.0,25.0,0.0,50.0,0.0,16.7,8.3,0.0,0.0,0.0,8.3,105.37,9.8
7938,Marco Belinelli,SAC,H,SAS,2016-02-24,L,16,71.4,135.3,-63.9,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,14.6,106.95,-7.8
7939,Jerami Grant,PHI,A,DET,2016-02-24,L,24,83.3,119.1,-35.8,15.4,1.0,16.7,6.3,6.9,6.6,16.7,40.0,58.9,18.5,94.0,8.5
7940,Darrun Hilliard,DET,H,PHI,2016-02-24,W,18,100.0,107.7,-7.7,7.7,0.0,8.3,3.8,21.1,11.1,0.0,25.0,27.6,22.0,104.73,3.8
7941,Nik Stauskas,PHI,A,DET,2016-02-24,L,25,96.2,109.3,-13.0,23.5,2.0,28.6,0.0,18.2,8.7,14.3,14.3,19.0,17.2,101.04,0.0
7942,JaKarr Sampson,DEN,A,LAC,2016-02-24,W,12,61.5,81.5,-19.9,0.0,0.0,0.0,0.0,7.1,3.6,0.0,33.3,38.7,15.4,104.56,0.0
7943,Salah Mejri,DAL,H,OKC,2016-02-24,L,9,85.7,90.5,-4.8,0.0,0.0,0.0,22.2,33.3,28.6,0.0,33.3,33.3,13.0,108.27,19.4
7944,Chris Paul,LAC,H,DEN,2016-02-24,L,35,94.2,97.2,-3.0,58.8,5.0,37.0,2.5,11.6,7.2,7.4,53.6,57.1,22.1,95.4,19.3
7945,Jeremy Lin,CHA,A,CLE,2016-02-24,L,25,98.0,132.0,-34.0,28.6,2.0,25.0,3.8,0.0,1.9,12.5,50.0,48.4,21.8,96.71,3.3
7946,Carmelo Anthony,NYK,A,IND,2016-02-24,L,35,100.0,120.3,-20.3,16.7,3.0,11.5,2.9,18.8,10.4,3.8,27.5,32.2,30.3,95.26,2.5
7947,Lance Thomas,NYK,A,IND,2016-02-24,L,32,122.2,101.6,20.6,16.0,1.33,36.4,0.0,0.0,0.0,27.3,62.5,62.5,10.1,94.3,0.8
7948,Josh McRoberts,MIA,H,GSW,2016-02-24,L,14,103.1,150.0,-46.9,0.0,0.0,0.0,0.0,18.2,7.4,0.0,31.3,37.6,26.5,100.58,0.8
7949,Jonathon Simmons,SAS,A,SAC,2016-02-24,W,14,118.8,90.9,27.8,13.3,0.0,33.3,0.0,11.8,8.0,0.0,50.0,56.3,12.5,114.44,9.9
7950,Emmanuel Mudiay,DEN,A,LAC,2016-02-24,W,30,100.0,85.5,14.5,24.0,0.0,31.6,2.5,11.1,6.6,0.0,8.3,15.5,16.9,97.0,2.5
7951,Dwyane Wade,MIA,H,GSW,2016-02-24,L,33,100.0,120.0,-20.0,46.7,1.75,19.4,2.9,5.7,4.3,11.1,55.0,64.4,36.3,103.7,18.2
7952,Aaron Brooks,CHI,H,WAS,2016-02-24,W,20,87.0,97.9,-11.0,20.0,2.0,10.5,0.0,0.0,0.0,5.3,33.3,34.6,34.0,114.16,-1.3
7953,Pablo Prigioni,LAC,H,DEN,2016-02-24,L,10,52.4,76.2,-23.8,60.0,3.0,37.5,0.0,18.2,7.7,12.5,0.0,0.0,21.7,99.97,-25.0
7954,Will Barton,DEN,A,LAC,2016-02-24,W,26,75.0,76.9,-1.9,18.2,0.4,15.4,0.0,16.7,9.5,38.5,16.7,29.1,19.3,97.5,5.4
7955,Seth Curry,SAC,H,SAS,2016-02-24,L,6,42.9,71.4,-28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,14.3,111.38,0.0
7956,Nene,WAS,A,CHI,2016-02-24,L,21,106.8,88.9,17.9,14.3,0.0,25.0,7.4,12.5,9.8,0.0,40.0,51.0,12.2,103.44,14.4
7957,Randy Foye,OKC,A,DAL,2016-02-24,W,22,125.0,90.9,34.1,10.5,0.0,22.2,0.0,8.3,4.3,0.0,42.9,42.9,13.7,96.07,3.3
7958,DeMarcus Cousins,SAC,H,SAS,2016-02-24,L,39,96.3,102.4,-6.1,8.0,0.67,6.3,4.4,22.2,12.3,9.4,39.1,40.8,33.7,100.65,4.8
7959,Darrell Arthur,DEN,A,LAC,2016-02-24,W,19,70.0,75.6,-5.6,12.5,1.0,16.7,0.0,14.3,8.2,16.7,0.0,0.0,11.9,104.55,-2.9
7960,Andrew Bogut,GSW,A,MIA,2016-02-24,W,30,101.7,111.7,-10.0,13.0,0.0,50.0,3.3,25.0,14.5,0.0,33.3,33.3,4.6,96.73,4.9
7961,Cameron Payne,OKC,A,DAL,2016-02-24,W,5,60.0,122.2,-62.2,33.3,1.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,9.1,100.74,-5.4
7962,Nick Collison,OKC,A,DAL,2016-02-24,W,11,104.3,83.3,21.0,0.0,0.0,0.0,0.0,10.0,4.8,33.3,50.0,50.0,10.7,107.94,0.0
7963,Aron Baynes,DET,H,PHI,2016-02-24,W,20,125.0,97.5,27.5,7.7,0.0,10.0,17.4,15.8,16.7,0.0,50.0,48.3,18.8,98.04,16.5
7964,Ray McCallum,SAS,A,SAC,2016-02-24,W,1,75.0,66.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.59,0.0
7965,Boban Marjanovic,SAS,A,SAC,2016-02-24,W,1,75.0,66.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.59,0.0
7966,Jonas Valanciunas,TOR,H,MIN,2016-02-24,W,19,105.6,144.4,-38.9,12.5,0.5,6.7,25.0,27.3,25.9,13.3,54.5,58.9,33.3,90.95,10.5
7967,Steve Blake,DET,H,PHI,2016-02-24,W,22,108.3,106.5,1.8,29.4,1.67,41.7,0.0,9.1,3.8,25.0,50.0,51.5,11.9,103.09,1.3
7968,Ramon Sessions,WAS,A,CHI,2016-02-24,L,19,100.0,87.5,12.5,37.5,0.0,20.0,0.0,10.0,4.7,0.0,59.1,62.7,27.3,103.5,21.7
7969,Richaun Holmes,PHI,A,DET,2016-02-24,L,18,125.0,97.2,27.8,13.3,2.0,25.0,13.3,23.8,19.4,12.5,40.0,40.0,14.6,98.74,9.7
7970,Shaun Livingston,GSW,A,MIA,2016-02-24,W,17,146.7,120.7,26.0,25.0,4.0,33.3,0.0,8.3,4.0,8.3,28.6,28.6,24.2,81.6,0.0
7971,Luis Scola,TOR,H,MIN,2016-02-24,W,13,104.0,166.7,-62.7,0.0,0.0,0.0,7.7,16.7,10.5,0.0,40.0,51.0,18.8,87.76,5.7
7972,Markieff Morris,WAS,A,CHI,2016-02-24,L,28,101.6,91.9,9.7,5.0,1.0,9.1,2.9,29.0,15.2,9.1,14.3,28.5,14.5,104.91,7.2
7973,Quincy Acy,SAC,H,SAS,2016-02-24,L,23,110.2,82.0,28.2,0.0,0.0,0.0,0.0,7.7,3.9,9.1,72.2,75.9,20.4,103.3,11.9
7974,DeAndre Jordan,LAC,H,DEN,2016-02-24,L,37,87.8,94.7,-6.8,4.8,0.25,7.7,6.8,19.6,13.3,30.8,40.0,43.3,14.5,97.04,7.2
7975,Sasha Vujacic,NYK,A,IND,2016-02-24,L,11,144.4,95.0,49.4,22.2,2.0,50.0,12.5,0.0,5.0,25.0,0.0,0.0,9.5,85.1,1.5
7976,Bismack Biyombo,TOR,H,MIN,2016-02-24,W,29,126.7,89.8,36.8,4.2,1.0,11.1,6.3,32.1,18.3,11.1,42.9,42.9,11.1,98.48,11.0
7977,Luol Deng,MIA,H,GSW,2016-02-24,L,36,103.8,117.3,-13.5,12.5,0.0,13.6,7.0,22.2,13.9,0.0,36.7,43.2,21.3,103.24,12.8
7978,Robin Lopez,NYK,A,IND,2016-02-24,L,25,90.4,119.6,-29.2,8.3,0.5,16.7,7.4,20.8,13.7,33.3,66.7,66.7,8.6,98.1,7.6
7979,Draymond Green,GSW,A,MIA,2016-02-24,W,36,117.1,106.5,10.6,10.3,1.0,20.0,5.3,22.0,13.9,20.0,42.9,54.3,14.0,102.17,8.4
7980,Gerald Green,MIA,H,GSW,2016-02-24,L,25,132.7,118.4,14.3,0.0,0.0,0.0,0.0,3.7,2.3,100.0,0.0,0.0,1.9,95.03,-1.7
7981,Arron Afflalo,NYK,A,IND,2016-02-24,L,24,93.8,117.0,-23.3,23.1,1.5,25.0,0.0,21.7,10.4,16.7,16.7,29.1,17.3,96.61,4.0
7982,Amar'e Stoudemire,MIA,H,GSW,2016-02-24,L,6,78.6,64.3,14.3,0.0,0.0,0.0,0.0,25.0,11.8,0.0,0.0,0.0,12.5,117.55,-5.9
7983,Kyle Lowry,TOR,H,MIN,2016-02-24,W,39,121.6,118.7,3.0,22.2,0.0,26.1,2.7,6.7,4.5,0.0,53.6,63.1,19.3,91.14,13.7
7984,Jeremy Lamb,CHA,A,CLE,2016-02-24,L,9,78.9,172.2,-93.3,0.0,0.0,0.0,8.3,0.0,5.6,20.0,0.0,12.9,23.8,101.29,-9.1
7985,Deron Williams,DAL,H,OKC,2016-02-24,L,35,114.1,121.1,-7.0,27.3,3.0,30.0,0.0,8.8,4.1,10.0,54.5,58.9,17.1,96.23,9.6
7986,Tyus Jones,MIN,A,TOR,2016-02-24,L,12,100.0,104.2,-4.2,37.5,0.0,50.0,0.0,0.0,0.0,0.0,33.3,51.5,10.7,95.59,12.8
7987,Zach Randolph,MEM,H,LAL,2016-02-24,W,29,148.3,107.0,41.3,10.7,3.0,15.8,8.0,19.4,14.8,5.3,41.7,47.8,25.0,95.07,9.6
7988,Willie Cauley-Stein,SAC,H,SAS,2016-02-24,L,18,78.9,135.0,-56.1,0.0,0.0,0.0,12.5,30.0,17.6,0.0,60.0,60.0,23.3,106.16,14.7
7989,Rudy Gay,SAC,H,SAS,2016-02-24,L,37,93.5,98.7,-5.2,4.0,0.5,6.7,0.0,13.9,6.3,13.3,41.7,42.7,15.9,100.47,6.3
7990,Cody Zeller,CHA,A,CLE,2016-02-24,L,23,108.5,97.9,10.6,0.0,0.0,0.0,14.3,11.5,12.8,12.5,50.0,50.9,15.4,100.16,3.6
7991,Raymond Felton,DAL,H,OKC,2016-02-24,L,33,97.1,121.7,-24.6,45.0,9.0,42.9,5.1,11.1,8.0,4.8,25.0,45.1,15.4,100.26,12.2
7992,Brandon Bass,LAL,A,MEM,2016-02-24,L,22,138.3,112.8,25.5,0.0,0.0,0.0,12.0,13.6,12.8,0.0,60.0,76.4,12.7,100.86,12.0
7993,Joe Young,IND,H,NYK,2016-02-24,W,15,110.0,124.1,-14.1,27.3,0.0,25.0,0.0,18.2,7.7,0.0,37.5,45.0,26.5,94.09,7.8
7994,Cory Joseph,TOR,H,MIN,2016-02-24,W,22,121.3,78.3,43.0,42.9,2.0,30.0,0.0,8.3,4.1,15.0,81.3,78.1,25.5,99.49,22.1
7995,Kentavious Caldwell-Pope,DET,H,PHI,2016-02-24,W,30,118.6,83.1,35.6,0.0,0.0,0.0,0.0,2.9,1.7,11.1,71.4,69.8,13.2,95.46,4.5
7996,Patrick Patterson,TOR,H,MIN,2016-02-24,W,35,127.5,92.9,34.7,0.0,0.0,0.0,5.7,12.1,8.8,20.0,43.8,43.8,12.5,96.42,1.7
7997,Garrett Temple,WAS,A,CHI,2016-02-24,L,26,98.2,116.7,-18.5,6.7,0.5,5.9,3.2,4.3,3.7,11.8,66.7,65.4,25.4,100.68,8.5
7998,Timofey Mozgov,CLE,H,CHA,2016-02-24,W,25,134.0,102.1,32.0,0.0,0.0,0.0,11.5,25.0,18.0,11.1,37.5,37.5,16.4,92.71,2.6
7999,Serge Ibaka,OKC,A,DAL,2016-02-24,W,37,126.0,113.7,12.3,3.7,0.0,7.7,2.7,17.1,10.3,0.0,54.2,54.2,14.3,95.2,8.4
8000,Marcin Gortat,WAS,A,CHI,2016-02-24,L,27,98.3,123.2,-24.9,0.0,0.0,0.0,12.9,19.0,15.4,0.0,57.1,57.1,10.6,100.04,7.8
8001,Terrence Ross,TOR,H,MIN,2016-02-24,W,19,135.9,95.0,40.9,0.0,0.0,0.0,0.0,16.7,7.9,11.1,56.3,56.3,18.8,97.65,8.1
8002,Brandon Rush,GSW,A,MIA,2016-02-24,W,8,176.9,100.0,76.9,12.5,0.0,33.3,0.0,42.9,27.3,0.0,0.0,53.2,14.3,86.15,14.9
8003,Stephen Curry,GSW,A,MIA,2016-02-24,W,36,115.4,103.8,11.6,43.8,1.0,14.9,7.5,9.5,8.5,14.9,58.6,64.6,44.0,106.57,25.1
8004,Joel Anthony,DET,H,PHI,2016-02-24,W,4,72.7,130.0,-57.3,0.0,0.0,0.0,0.0,33.3,11.1,0.0,0.0,0.0,8.3,114.11,-4.9
8005,Courtney Lee,CHA,A,CLE,2016-02-24,L,30,108.8,140.7,-31.9,10.0,0.0,22.2,3.8,14.8,9.4,0.0,57.1,57.1,11.1,93.9,7.4
8006,Jose Calderon,NYK,A,IND,2016-02-24,L,33,110.6,119.7,-9.1,22.2,0.0,25.0,0.0,13.3,6.5,0.0,80.0,85.0,16.7,96.98,16.8
8007,Lance Stephenson,MEM,H,LAL,2016-02-24,W,23,114.3,142.6,-28.3,5.6,1.0,9.1,0.0,15.4,8.2,9.1,42.9,45.7,18.2,98.93,3.0
8008,Andre Drummond,DET,H,PHI,2016-02-24,W,27,111.3,79.6,31.7,0.0,0.0,0.0,16.7,41.2,31.0,15.4,57.1,57.0,20.6,96.24,22.0
8009,Zaza Pachulia,DAL,H,OKC,2016-02-24,L,24,100.0,123.9,-23.9,14.3,1.0,16.7,15.6,21.7,18.2,16.7,42.9,44.4,18.5,91.55,8.5
8010,Isaiah Canaan,PHI,A,DET,2016-02-24,L,18,88.9,113.2,-24.3,0.0,0.0,0.0,0.0,9.1,4.3,0.0,25.0,30.7,20.9,97.49,0.0
8011,Vince Carter,MEM,H,LAL,2016-02-24,W,21,139.5,123.3,16.3,10.5,0.0,22.2,0.0,3.4,2.3,0.0,58.3,65.4,14.9,98.6,8.9
8012,Alan Anderson,WAS,A,CHI,2016-02-24,L,17,113.9,85.7,28.2,9.1,1.0,16.7,0.0,16.7,8.6,16.7,100.0,101.4,12.8,103.46,14.4
8013,James Johnson,TOR,H,MIN,2016-02-24,W,19,102.9,154.3,-51.4,16.7,2.0,28.6,0.0,0.0,0.0,14.3,25.0,25.0,11.6,86.97,-1.9
8014,Justise Winslow,MIA,H,GSW,2016-02-24,L,33,105.5,118.6,-13.1,8.3,1.0,18.2,11.4,17.1,14.3,18.2,57.1,57.1,10.7,104.85,10.9
8015,Jordan Hill,IND,H,NYK,2016-02-24,W,17,114.7,139.4,-24.7,7.1,0.0,11.1,0.0,7.1,3.3,0.0,37.5,37.5,21.1,92.68,1.3
8016,Solomon Hill,IND,H,NYK,2016-02-24,W,14,114.8,150.0,-35.2,0.0,0.0,0.0,7.7,0.0,4.5,0.0,87.5,87.5,13.3,90.43,9.6
8017,Patty Mills,SAS,A,SAC,2016-02-24,W,19,131.0,76.7,54.2,14.3,3.0,30.0,0.0,0.0,0.0,10.0,58.3,58.3,16.3,106.81,7.7
8018,Bradley Beal,WAS,A,CHI,2016-02-24,L,34,101.4,94.4,6.9,11.1,0.67,7.4,0.0,5.7,2.5,11.1,36.8,43.9,29.8,101.91,6.1
8019,Tristan Thompson,CLE,H,CHA,2016-02-24,W,23,108.5,112.5,-4.0,11.1,2.0,22.2,16.7,30.0,22.7,11.1,50.0,50.0,13.2,98.08,9.3
8020,Matthew Dellavedova,CLE,H,CHA,2016-02-24,W,26,128.8,103.8,25.0,29.2,3.5,41.2,0.0,4.0,1.9,11.8,56.3,59.2,16.4,94.78,10.2
